molecular formula,Altamaha_PP48_000107-2_p08
C(13)13H19O7P,2513886.3
C(13)13H18O9,6900193.0
C17H17O6N,1532899.6
C(13)14H23O6P,2494955.0
C(13)14H22O8,3477998.0
C(13)15H27O5P,26252792.0
C17H34O3NP,3076623.0
C15H8O9,2063142.4
C12H13O9P,3027243.0
C12H12O11,3684141.8
C23H8O3,1711665.3
C16H12O8,10610483.0
C13H16O8S,3359028.5
C13H17O8P,8081208.0
C13H16O10,22124346.0
C24H12O2,3650366.0
C17H16O7,11915072.0
C14H20O7S,2890049.3
C14H21O7P,20244292.0
C14H20O9,16545607.0
C25H16O,2097995.0
C18H20O6,8671053.0
C15H24O6S,2213710.0
C15H25O6P,7126865.5
C15H24O8,6435668.5
C19H24O5,4890457.5
C16H28O7,1523809.1
C(13)11H12O11,1498765.8
C15H11O8N,3163280.3
C(13)15H12O8,1768595.1
C(13)12H16O10,3030682.5
C16H15O7N,2902173.0
C(13)16H16O7,2492063.8
C(13)13H21O7P,3734692.3
C(13)13H20O9,2400935.3
C(13)17H20O6,1645740.5
C(13)14H25O6P,1587889.0
C17H36O3NP,4079828.3
C11H11O10P,1744861.8
C15H10O9,9546214.0
C12H14O9S,2055655.0
C12H15O9P,5079530.5
C12H14O11,3409901.0
C15H16O3N2P2,2663920.5
C16H14O8,22317554.0
C13H18O8S,3377139.5
C15H14O7N2,2712310.3
C13H19O8P,14363127.0
C13H18O10,6959609.5
C16H20O2N2P2,6448637.0
C17H18O7,20023806.0
C14H22O7S,2296320.0
C16H18O6N2,2208259.0
C14H23O7P,21350916.0
C14H22O9,3422214.3
C25H18O,2181129.5
C18H22O6,15522316.0
C15H26O6S,1639948.6
C15H27O6P,3564048.0
C19H26O5,7003672.0
C17H35O4P,2014761.1
C(13)14H10O9,2327870.3
C15H13O8N,4184904.0
C(13)15H14O8,3792714.8
C(13)12H19O8P,2355279.3
C16H17O7N,4066132.3
C(13)16H18O7,3716439.0
C(13)13H23O7P,3851099.5
C17H21O6N,1842528.8
C(13)17H22O6,3532643.5
C(13)18H26O5,1666160.0
C14H8O10,2579081.5
C11H13O10P,2209934.0
C14H14O4N2P2,2314900.0
C15H12O9,28482710.0
C12H16O9S,1603990.9
C14H12O8N2,1593241.6
C12H17O9P,7203994.0
C15H18O3N2P2,5165216.0
C16H16O8,38739108.0
C13H20O8S,2660515.3
C15H16O7N2,4487334.0
C13H21O8P,13599910.0
C13H20O10,1807529.1
C16H22O2N2P2,7129260.5
C17H20O7,35249328.0
C14H25O7P,13157555.0
C18H24O6,20561082.0
C15H29O6P,2144959.0
C19H28O5,4741319.0
C17H37O4P,1718487.4
C14H11O9N,2886115.3
C(13)14H12O9,4434406.0
C15H15O8N,6245871.5
C(13)15H16O8,6551026.0
C(13)12H21O8P,2267126.5
C16H19O7N,4059643.5
C(13)15H22O2N2P2,1510908.4
C(13)16H20O7,6716926.0
C(13)13H25O7P,2236930.5
C(13)17H24O6,3930634.3
C14H10O10,12504873.0
C11H15O10P,2118957.3
C15H14O7S,2142511.0
C14H16O4N2P2,2438963.0
C15H14O9,54173492.0
C14H14O8N2,3266872.8
C12H19O9P,5999417.0
C15H20O3N2P2,4333375.0
C16H18O8,68427584.0
C15H18O7N2,4188996.5
C13H23O8P,7317317.0
C24H18O2,4466507.0
C17H22O7,52338508.0
C14H27O7P,5050193.0
C18H26O6,15949657.0
C19H30O5,1729124.8
C16H34O5S,3177829.8
C(13)13H10O10,1698416.6
C14H13O9N,5184634.0
C(13)14H14O9,7602300.5
C(13)11H19O9P,1488256.8
C15H17O8N,7866501.5
C(13)15H18O8,10266760.0
C14H17O7N3,1483145.3
C16H21O7N,3843217.5
C(13)16H22O7,9169044.0
C(13)17H26O6,2812575.8
C17H8O8,1772463.9
C14H12O8S,3040689.0
C14H13O8P,2172340.0
C14H12O10,30974390.0
C11H17O10P,1682362.8
C18H12O7,3027899.5
C15H16O7S,3159484.5
C19H17O2SP,2194878.8
C15H17O7P,3184063.8
C15H16O9,82928064.0
C14H16O8N2,4081093.8
C12H21O9P,2399686.3
C19H16O6,2766791.0
C16H21O6P,4733387.0
C(13)13H17O7N3,2576332.0
C16H20O8,93659600.0
C15H20O7N2,2705361.3
C13H25O8P,3458514.0
C17H24O5S,1918419.8
C17H25O5P,3244503.0
C16H26O2N2P2,2131415.8
C17H24O7,38568408.0
C14H29O7P,2753501.5
C18H28O6,6406629.0
C19H32O3S,21840362.0
C(13)13H12O10,4981493.0
C17H11O7N,1411063.3
C(13)14H17O7P,6896382.0
C(13)14H16O9,11535104.0
C(13)15H21O6P,6529801.5
C(13)15H20O8,14111500.0
C(13)16H25O5P,2199828.8
C(13)16H24O7,6896407.5
C(13)18H32O3S,4379432.5
C13H10O9S,1721376.9
C13H11O9P,2542116.0
C13H10O11,4182054.5
C17H10O8,4096555.3
C14H14O8S,4319276.0
C18H15O3SP,1894958.5
C14H15O8P,4308015.0
C14H14O10,62481456.0
C13H14O9N2,1593397.3
C18H14O7,5357622.5
C15H18O7S,4469815.5
C15H19O7P,8076346.5
C15H18O9,102556736.0
C14H18O8N2,2334784.5
C19H18O6,4127809.8
C16H22O6S,2440258.8
C16H23O6P,9438278.0
C16H22O8,64676936.0
C15H22O7N2,1409867.8
C13H27O8P,1504844.4
C20H22O5,2153549.0
C17H27O5P,3674193.0
C17H26O7,16491604.0
C18H30O6,2960479.0
C(13)13H15O8P,2955621.0
C(13)13H14O10,7781735.5
C17H13O7N,2077033.6
C(13)14H19O7P,6278512.0
C(13)14H18O9,12967283.0
C15H22O6NP,1408632.8
C(13)15H23O6P,4482427.5
C(13)15H22O8,9778558.0
C(13)16H26O7,2625417.0
C12H9O10P,1463427.4
C16H8O9,2756234.5
C13H12O9S,3108491.5
C17H13O4SP,2388109.8
C13H13O9P,3628686.5
C13H12O11,12811921.0
C24H8O3,1464723.9
C17H12O8,8588950.0
C14H16O8S,3447446.5
C14H17O8P,7970457.5
C14H16O10,72033944.0
C25H12O2,2126494.8
C18H16O7,8715937.0
C15H20O7S,5315233.5
C15H21O7P,15251108.0
C15H20O9,59893416.0
C26H16O,2745001.8
C(13)14H22O6NP,1696682.4
C19H20O6,6620843.5
C16H24O6S,1490604.6
C16H25O6P,10045104.0
C16H24O8,22443698.0
C20H24O5,2926774.5
C17H29O5P,4608698.5
C17H28O7,3731133.0
C(13)12H12O11,1717439.0
C16H11O8N,2305985.3
C(13)13H17O8P,2596807.5
C(13)13H16O10,9482186.0
C17H15O7N,3063244.0
C(13)17H16O7,2280910.5
C14H20O7NP,1670351.9
C(13)14H21O7P,4998098.5
C(13)14H20O9,8855509.0
C(13)15H25O6P,2165725.3
C(13)15H24O8,3876831.8
C17H32O4NP,1728496.6
C7H12O8N2SP2,5754070.0
C12H11O10P,1777631.1
C16H10O9,7624934.0
C13H14O9S,2779367.0
C13H15O9P,5668074.0
C13H14O11,16304364.0
C24H10O3,1954543.0
C17H14O8,14969073.0
C14H18O8S,4082929.8
C16H14O7N2,1712372.1
C14H19O8P,15280373.0
C14H18O10,35760376.0
C25H14O2,4551930.0
C18H18O7,13727996.0
C15H22O7S,4498684.5
C17H18O6N2,2270975.0
C15H23O7P,18749696.0
C15H22O9,17725698.0
C26H18O,2822916.8
C19H22O6,10780934.0
C16H27O6P,8472842.0
C16H26O8,4818188.5
C20H26O5,4828433.0
C15H9O9N,1591818.9
C(13)12H15O9P,1468433.1
C(13)12H14O11,1930259.5
C16H13O8N,3227157.5
C(13)16H14O8,2687512.0
C(13)13H19O8P,3231259.8
C(13)13H18O10,5127710.0
C17H17O7N,2342944.3
C(13)24H14O2,1404960.9
C(13)17H18O7,2135586.5
C(13)14H23O7P,3712550.5
C(13)14H22O9,2421288.8
C18H21O6N,1637930.9
C(13)18H22O6,2268205.3
C17H34O4NP,4369988.0
C15H8O10,2108201.5
C12H13O10P,2432813.3
C16H12O7S,1795887.0
C23H8O4,2145586.5
C16H12O9,18471732.0
C13H16O9S,2553653.0
C13H17O9P,8895288.0
C13H16O11,8280890.0
C24H12O3,5041981.0
C17H16O8,23997246.0
C14H20O8S,3244863.5
C16H16O7N2,3251522.0
C14H21O8P,22379330.0
C14H20O10,8172356.5
C25H16O2,5262151.5
C18H20O7,21297994.0
C15H24O7S,2653002.3
C17H20O6N2,1977164.5
C15H25O7P,13323085.0
C15H24O9,3844943.3
C26H20O,2549074.0
C19H24O6,14584660.0
C16H29O6P,1990487.5
C20H28O5,4929374.0
C17H33O5P,2241378.0
C15H11O9N,2597971.0
C(13)15H12O9,2690133.5
C16H15O8N,5012573.5
C(13)16H16O8,3769439.8
C(13)13H21O8P,3363939.5
C(13)13H20O10,1604709.9
C17H19O7N,3124328.0
C(13)17H20O7,4317290.5
C(13)14H25O7P,2327406.0
C(13)18H24O6,2984564.8
C17H36O4NP,4543627.0
C15H10O10,10100076.0
C12H15O10P,4147568.0
C15H16O4N2P2,2359669.0
C16H14O9,32066934.0
C13H18O9S,1859447.6
C15H14O8N2,2655609.8
C13H19O9P,10476922.0
C13H18O11,1696636.6
C16H20O3N2P2,6786431.5
C17H18O8,34753920.0
C14H22O8S,1974657.9
C16H18O7N2,4365700.0
C14H23O8P,15674757.0
C25H18O2,3596681.8
C18H22O7,32132492.0
C15H26O7S,1620364.3
C15H27O7P,6556047.0
C19H26O6,14474646.0
C20H30O5,2287520.0
C15H13O9N,4255376.5
C(13)15H14O9,4924051.0
C(13)12H19O9P,1671062.6
C16H17O8N,5553819.0
C(13)16H18O8,5704349.0
C(13)13H23O8P,3208352.8
C17H21O7N,3070117.3
C(13)17H22O7,5529255.5
C(13)18H26O6,2831537.8
C15H12O8S,2434976.3
C15H12O10,29028262.0
C12H17O10P,3771305.0
C23H12O4,3161006.0
C16H16O9,50704304.0
C15H16O8N2,3774386.8
C13H21O9P,6434739.0
C24H16O3,5411768.0
C17H20O8,58142648.0
C16H20O7N2,2896828.8
C14H25O8P,8642493.0
C18H25O5P,2246593.5
C25H20O2,2685890.3
C18H24O7,38449092.0
C15H29O7P,2488775.5
C19H28O6,9469902.0
C14H11O10N,1608891.3
C(13)14H12O10,4913341.5
C15H15O9N,6632645.5
C(13)15H16O9,8243399.5
C(13)12H21O9P,1863371.3
C16H19O8N,5988559.5
C(13)16H20O8,9926866.0
C(13)17H25O5P,1763033.6
C(13)17H24O7,7848156.0
C(13)18H28O6,1986278.0
C14H10O11,6172108.5
C18H10O8,2067408.5
C15H14O8S,3159505.5
C15H14O10,53015000.0
C16H19O7P,3360222.3
C16H18O9,79557088.0
C15H18O8N2,3297251.5
C13H23O9P,2805220.0
C17H23O6P,4697576.0
C24H18O3,3109865.0
C17H22O8,69464552.0
C14H27O8P,3949038.0
C18H27O5P,4633074.5
C18H26O7,24666612.0
C15H31O7P,1442296.3
C19H30O6,4670974.5
C16H34O6S,7090687.5
C14H13O10N,3739369.0
C(13)14H14O10,7453419.0
C(13)15H19O7P,7174899.0
C(13)15H18O9,12790517.0
C(13)16H23O6P,5475069.0
C(13)16H22O8,11844351.0
C(13)17H27O5P,1688839.0
C(13)17H26O7,4335369.0
C17H8O9,1979889.5
C14H12O9S,2903538.5
C14H13O9P,2262517.0
C14H12O11,18854904.0
C18H12O8,3694587.5
C15H16O8S,3834876.3
C19H17O3SP,2040830.4
C15H17O8P,4830207.0
C15H16O10,81769472.0
C14H16O9N2,2461700.5
C19H16O7,4997125.5
C16H20O7S,3146758.3
C16H21O7P,9366537.0
C16H20O9,90371080.0
C15H20O8N2,1982478.4
C13H25O9P,1658894.8
C20H20O6,3015183.5
C17H25O6P,12373011.0
C17H24O8,43914260.0
C18H29O5P,4591645.0
C18H28O7,8959007.0
C19H32O6,1626153.1
C20H36O5,1495859.1
C(13)13H12O11,2878729.8
C17H11O8N,1603595.9
C(13)14H17O8P,4726033.5
C(13)14H16O10,11406612.0
C18H15O7N,1634069.8
C(13)15H21O7P,6032667.5
C(13)15H20O9,12821790.0
C(13)16H25O6P,4253989.5
C(13)16H24O8,7148839.5
C(13)17H29O5P,2202415.3
C(13)17H28O7,1835825.5
C13H11O10P,2037777.9
C13H10O12,2148884.0
C17H10O9,5829144.0
C14H14O9S,3869209.3
C18H15O4SP,2030107.1
C14H15O9P,5370395.5
C14H14O11,37541404.0
C25H10O3,1912864.6
C18H14O8,9659938.0
C15H18O8S,4313635.0
C17H14O7N2,1445413.3
C15H19O8P,10178086.0
C15H18O10,80164392.0
C18H20O2N2P2,3896874.5
C19H18O7,7939628.0
C16H22O7S,3393069.0
C16H23O7P,18339376.0
C16H22O9,51263024.0
C27H18O,4339252.5
C20H22O6,5441078.0
C17H27O6P,11271737.0
C17H26O8,16258620.0
C21H26O5,2050367.9
C18H31O5P,1975875.4
C18H30O7,2974277.5
C(13)13H15O9P,1488684.9
C(13)13H14O11,5272367.0
C17H13O8N,3087665.0
C(13)17H14O8,1817139.1
C(13)14H19O8P,4784950.5
C(13)14H18O10,11763513.0
C18H17O7N,2609466.8
C(13)15H23O7P,5898048.5
C(13)15H22O9,8030019.0
C(13)16H27O6P,3446602.5
C(13)16H26O8,3025740.8
C8H14O8N2SP2,9168942.0
C16H8O10,2268210.5
C13H12O10S,1942067.4
C13H13O10P,3682358.0
C13H12O12,4959288.0
C24H8O4,1941050.9
C17H12O9,13891644.0
C14H16O9S,4283453.5
C14H17O9P,9820224.0
C14H16O11,38885444.0
C25H12O3,3810372.8
C18H16O8,18655302.0
C15H20O8S,5266503.0
C15H21O8P,23517258.0
C15H20O10,39589964.0
C26H16O2,5484622.5
C19H20O7,15833168.0
C16H24O7S,1989713.0
C16H25O7P,21465172.0
C16H24O9,16521302.0
C27H20O,3263064.5
C20H24O6,9013338.0
C17H29O6P,6682717.5
C17H28O8,4000863.8
C21H28O5,2848868.0
C17H33O4N2P,3166314.5
C16H11O9N,3400010.8
C(13)16H12O9,2417996.8
C(13)13H17O9P,2290000.5
C(13)13H16O11,5247314.5
C17H15O8N,4394324.5
C(13)17H16O8,3764566.8
C14H20O8NP,1870168.1
C(13)14H21O8P,5857626.5
C(13)14H20O10,5565788.5
C18H19O7N,2847582.5
C(13)18H20O7,2968928.8
C(13)15H25O7P,4122980.3
C(13)15H24O9,2043238.4
C(13)19H24O6,2475882.5
C17H32O5NP,2075509.8
C23H6O5,1653588.5
C16H10O10,9056854.0
C13H14O10S,2588246.8
C13H15O10P,6055513.5
C17H14O7S,1461083.0
C13H14O12,4814427.5
C16H16O4N2P2,3376222.3
C10H19O12P,1555039.3
C17H14O9,26667616.0
C14H18O9S,4315744.5
C16H14O8N2,3233379.0
C14H19O9P,17222244.0
C14H18O11,16517734.0
C25H14O3,6785640.0
C18H18O8,30890602.0
C15H22O8S,6273642.5
C17H18O7N2,3670636.8
C15H23O8P,26606190.0
C15H22O10,9495151.0
C26H18O2,6162034.0
C19H22O7,26761844.0
C16H26O7S,1476724.5
C16H27O7P,12616311.0
C16H26O9,3756665.3
C27H22O,2339452.0
C20H26O6,14408317.0
C17H31O6P,3252865.0
C21H30O5,1648775.4
C(13)15H10O10,1488230.8
C16H13O9N,5375854.5
C(13)16H14O9,4537200.5
C(13)13H19O9P,2809716.3
C(13)13H18O11,1996150.4
C17H17O8N,5285752.5
C(13)17H18O8,5059450.5
C(13)14H22O8S,1671291.5
C(13)14H23O8P,5411710.0
C(13)14H22O10,1493120.3
C18H21O7N,3533698.3
C(13)18H22O7,5298052.5
C(13)15H27O7P,2470280.0
C(13)19H26O6,3206542.3
C17H34O5NP,2358169.5
C18H5O7P,2416232.5
C15H8O11,1945456.6
C16H12O8S,2109045.5
C16H12O10,25517178.0
C13H16O10S,2053755.4
C13H17O10P,7208062.0
C13H16O12,2219648.3
C16H18O4N2P2,4824195.0
C17H16O9,41671812.0
C14H20O9S,2752133.3
C16H16O8N2,3804807.5
C14H21O9P,16624776.0
C14H20O11,3797130.3
C25H16O3,7806093.0
C18H20O8,44874896.0
C15H24O8S,3081359.3
C15H25O8P,14711954.0
C15H24O10,1921684.1
C26H20O2,3971222.8
C19H24O7,35683480.0
C16H29O7P,6829212.0
C20H28O6,12733602.0
C15H11O10N,2243978.3
C(13)15H12O10,4046220.5
C16H15O9N,6036884.0
C(13)16H16O9,6546838.5
C15H15O8N3,1489303.3
C(13)13H21O9P,2442138.0
C17H19O8N,5655966.0
C(13)24H16O3,1464222.9
C(13)17H20O8,7818656.5
C(13)14H24O8S,1502625.3
C(13)14H25O8P,2531748.0
C18H23O7N,2780584.0
C(13)18H24O7,6932906.5
C(13)15H29O7P,1456813.9
C(13)19H28O6,3029428.3
C17H36O5NP,9680320.0
C15H10O11,7409304.0
C12H15O11P,2394779.5
C16H14O8S,2337437.0
C23H10O5,2080416.4
C16H14O10,46210720.0
C15H14O9N2,2784933.0
C13H19O10P,6136485.5
C17H19O7P,2384553.8
C24H14O4,5723818.5
C17H18O9,58359468.0
C16H18O8N2,5188271.0
C14H23O9P,10133167.0
C18H23O6P,3748531.5
C25H18O3,4867764.5
C18H22O8,61849268.0
C15H27O8P,7337657.5
C19H27O5P,2501309.5
C19H26O7,31735488.0
C20H30O6,6893258.0
C17H35O6P,1668813.4
C18H39O5P,4055767.5
C(13)14H10O11,1596331.9
C15H13O10N,3473843.8
C(13)15H14O10,7219126.0
C(13)16H19O7P,7077821.5
C(13)16H18O9,8761280.0
C15H17O8N3,1465280.8
C(13)13H23O9P,2098627.5
C(13)17H23O6P,4958152.0
C(13)17H22O8,9902026.0
C(13)14H27O8P,1489869.6
C(13)18H27O5P,1893841.8
C(13)18H26O7,6000596.0
C(13)19H30O6,1986782.1
C17H5O8P,3602609.5
C15H12O9S,2270399.0
C18H14ON2SP2,1727937.6
C15H12O11,20324548.0
C19H12O8,2678984.0
C16H16O8S,3266761.0
C16H17O8P,3278027.8
C16H16O10,66584780.0
C15H16O9N2,3286737.0
C13H21O10P,3017937.5
C17H21O7P,5028054.0
C17H20O9,82116824.0
C16H20O8N2,3838171.3
C14H25O9P,4667611.5
C18H25O6P,7688416.0
C25H20O3,2676448.5
C18H24O8,56918244.0
C19H29O5P,2928874.0
C19H28O7,15855852.0
C20H32O6,2831606.3
C(13)14H12O11,3027931.0
C(13)15H17O8P,4377059.0
C(13)15H16O10,10260965.0
C(13)16H21O7P,7008749.0
C(13)16H20O9,12722671.0
C(13)17H25O6P,4577783.0
C(13)17H24O8,9845241.0
C(13)18H28O7,3368963.5
C14H10O12,2279148.0
C18H10O9,3909360.5
C15H14O9S,2879217.3
C19H15O4SP,1567475.4
C15H15O9P,2936564.0
C15H14O11,39273208.0
C19H14O8,4809466.5
C16H18O8S,3793659.5
C20H19O3SP,2322685.5
C16H19O8P,6332158.5
C16H18O10,81904384.0
C15H18O9N2,2465539.8
C20H18O7,3476228.8
C17H23O7P,10687240.0
C17H22O9,68076296.0
C28H18O,2356493.5
C21H22O6,2535183.0
C18H27O6P,10859283.0
C18H26O8,26419988.0
C19H31O5P,3272477.0
C19H30O7,5196575.0
C20H34O6,1728297.5
C(13)14H15O9P,2340879.0
C(13)14H14O11,5069841.5
C(13)15H19O8P,5911577.5
C(13)15H18O10,11725852.0
C(13)16H23O7P,4994083.5
C(13)16H22O9,10359846.0
C(13)17H27O6P,2801198.0
C(13)17H26O8,5136432.0
C14H12O10S,2245921.5
C14H13O10P,3370788.3
C14H12O12,6878502.5
C18H12O9,7261483.0
C15H16O9S,3994924.0
C19H17O4SP,1787182.1
C15H17O9P,5505327.0
C15H16O11,51414320.0
C26H12O3,1869875.9
C19H16O8,7503157.5
C16H20O8S,2812214.3
C16H21O8P,12588345.0
C16H20O10,62981436.0
C27H16O2,3183934.3
C20H20O7,5519680.0
C17H24O7S,2262336.8
C17H25O7P,16168260.0
C17H24O9,32818502.0
C28H20O,3355976.8
C21H24O6,3609930.3
C18H29O6P,10186062.0
C18H28O8,7460176.0
C22H28O5,1832276.6
C19H33O5P,1544024.4
C17H11O9N,2018888.4
C(13)14H17O9P,2523214.5
C(13)14H16O11,7745105.0
C18H15O8N,2835027.0
C(13)15H21O8P,5382745.0
C(13)15H20O10,9770587.0
C19H19O7N,1538653.5
C(13)16H25O7P,5088867.5
C(13)16H24O9,5148262.0
C(13)17H29O6P,2689646.0
C(13)17H28O8,1891952.4
C21H44O2NP,11601558.0
C13H11O11P,2434398.5
C9H16O8N2SP2,2348384.3
C17H10O10,5480293.0
C14H14O10S,2863462.3
C14H15O10P,4847465.0
C14H14O12,14047083.0
C25H10O4,1840494.3
C18H14O9,13883248.0
C15H18O9S,4444017.0
C15H19O9P,11470708.0
C15H18O11,39634804.0
C26H14O3,4830073.0
C19H18O8,14493562.0
C16H22O8S,2573691.3
C11H23O10N2P,4533117.0
C16H23O8P,22501246.0
C16H22O10,28739456.0
C27H18O2,5801859.5
C20H22O7,10715013.0
C17H27O7P,15300489.0
C17H26O9,9322379.0
C28H22O,3805070.0
C21H26O6,4456335.5
C18H31O6P,5657491.5
C18H30O8,2355093.8
C(13)20H44O2NP,2988985.0
C(13)13H14O12,1943696.8
C17H13O9N,3250835.0
C(13)17H14O9,2503829.3
C11H22O9NSP,1612183.8
C(13)14H19O9P,3712153.3
C(13)14H18O11,5856411.5
C18H17O8N,3683485.5
C(13)18H18O8,3264672.0
C(13)15H23O8P,6207652.0
C(13)15H22O10,4757670.0
C19H21O7N,2216616.3
C(13)19H22O7,2716330.8
C(13)16H27O7P,3272878.5
C(13)16H26O9,1719984.9
C16H8O11,1699754.9
C13H13O11P,3280302.8
C24H8O5,1533876.1
C17H12O10,17312182.0
C14H16O10S,3329462.8
C14H17O10P,8245689.5
C14H16O12,12628412.0
C25H12O4,3454399.0
C18H16O9,26593728.0
C15H20O9S,4357569.5
C15H21O9P,20113860.0
C15H20O11,14776775.0
C19H21O6P,6118857.0
C26H16O3,7883209.5
C19H20O8,25741772.0
C16H24O8S,2580940.3
C16H25O8P,24443344.0
C16H24O10,8470994.0
C27H20O2,5817812.5
C20H24O7,18807254.0
C17H29O7P,9505242.0
C17H28O9,2555356.5
C21H28O6,6080993.0
C18H33O6P,1510116.9
C16H11O10N,2239199.3
C(13)16H12O10,3542753.8
C(13)13H17O10P,1796325.6
C(13)13H16O12,2339560.0
C17H15O9N,6082282.0
C(13)17H16O9,4962028.5
C14H20O9NP,1731054.0
C(13)14H21O9P,3945200.5
C(13)14H20O11,2462451.0
C18H19O8N,4284149.0
C(13)25H16O3,1541365.9
C(13)18H20O8,5792503.5
C(13)15H25O8P,5274363.5
C(13)15H24O10,1720062.0
C19H23O7N,2677504.0
C(13)19H24O7,4216578.5
C(13)16H29O7P,2236166.5
C(13)20H28O6,1509645.4
C18H35O5NS,2185495.0
C16H10O11,6882313.0
C13H15O11P,4660237.0
C24H10O5,2529298.3
C17H14O10,38284308.0
C14H18O10S,2943509.0
C14H19O10P,10556440.0
C14H18O12,4043802.3
C25H14O4,5925917.5
C18H18O9,42576928.0
C15H22O9S,3543072.0
C15H23O9P,20335650.0
C15H22O11,2864677.5
C26H18O3,7646248.5
C19H22O8,44231724.0
C16H27O8P,13024302.0
C16H26O10,1809712.5
C27H22O2,2677299.5
C20H26O7,27757622.0
C17H31O7P,17189946.0
C21H30O6,5674048.0
C18H39O4N2P,1626194.8
C(13)15H10O11,1982780.1
C16H13O10N,5129541.0
C(13)16H14O10,6250823.5
C(13)13H19O10P,1645899.3
C17H17O9N,7105872.0
C(13)17H18O9,7902546.5
C(13)14H22O9S,1685843.5
C(13)14H23O9P,3874134.5
C18H21O8N,4644187.5
C(13)18H22O8,8506718.0
C17H21O7N3,2062174.8
C(13)15H27O8P,2315617.8
C19H25O7N,1980774.5
C(13)19H26O7,6304105.0
C(13)16H31O7P,2999661.0
C(13)20H30O6,1664884.3
C16H12O11,24788598.0
C13H17O11P,4595322.5
C24H12O5,3315328.0
C13H22O5N2SP2,2619009.0
C17H16O10,57986688.0
C14H21O10P,9107078.0
C18H21O7P,3544714.5
C25H16O4,5979787.5
C18H20O9,69684880.0
C15H25O9P,10845841.0
C19H25O6P,4276886.0
C(13)16H21O7N3,5027478.5
C19H24O8,61918872.0
C16H29O8P,5863068.5
C27H24O2,5075618.0
C20H28O7,23776932.0
C21H32O6,3492527.3
C(13)15H12O11,3737522.0
C16H15O10N,7501755.0
C(13)16H16O10,10639293.0
C(13)13H21O10P,2667457.5
C(13)17H21O7P,8187846.5
C(13)17H20O9,12615625.0
C(13)18H25O6P,5043154.0
C(13)18H24O8,11466708.0
C(13)19H28O7,4980704.0
C18H7O8P,5874912.0
C15H10O12,3231977.3
C16H14O9S,3480815.3
C16H15O9P,2560242.5
C16H14O11,49025268.0
C15H14O10N2,2707192.5
C13H19O11P,3174137.3
C20H14O8,3365114.0
C17H18O8S,3569914.8
C17H19O8P,5211390.0
C17H18O10,89395456.0
C16H18O9N2,4979972.5
C14H23O10P,5228805.0
C18H23O7P,8970506.0
C18H22O9,99209488.0
C15H27O9P,6205712.5
C19H27O6P,8360213.5
C26H22O3,2331926.3
C19H26O8,55726360.0
C16H31O8P,2375452.3
C20H30O7,14094628.0
C21H34O6,1519151.6
C18H38O6S,1967408.6
C12H5O12N3,1653795.1
C(13)15H15O9P,3345975.3
C(13)15H14O11,7772730.0
C19H13O8N,1612348.3
C(13)16H19O8P,8006211.0
C(13)16H18O10,13963846.0
C(13)17H23O7P,8512079.0
C(13)17H22O9,16052818.0
C(13)18H27O6P,4642395.0
C(13)18H26O8,11172446.0
C(13)19H30O7,3201641.5
C15H12O10S,2410868.8
C15H13O10P,2699640.3
C15H12O12,13525883.0
C19H12O9,6088576.0
C16H16O9S,4407169.0
C20H17O4SP,3204483.5
C16H17O9P,6249348.0
C16H16O11,81384328.0
C15H16O10N2,2788746.5
C20H16O8,5908364.0
C17H20O8S,3446669.0
C19H16O7N2,2282383.5
C17H21O8P,10748816.0
C17H20O10,106681232.0
C16H20O9N2,3891606.5
C21H20O7,3601304.0
C18H25O7P,18891676.0
C18H24O9,73896864.0
C29H20O,2897826.3
C15H29O9P,2412451.3
C22H24O6,2205092.0
C19H28O6S,1592741.1
C19H29O6P,12719016.0
C19H28O8,24675244.0
C20H32O7,5047223.0
C(13)14H12O12,1703625.8
C(13)15H17O9P,4576467.0
C(13)15H16O11,11777238.0
C19H15O8N,2171096.5
C(13)16H21O8P,8467680.0
C(13)16H20O10,16098530.0
C20H19O7N,1733348.6
C(13)17H25O7P,6771948.0
C(13)17H24O9,12305646.0
C(13)18H29O6P,3968248.0
C(13)18H28O8,4906235.0
C14H11O11P,1843218.0
C18H10O10,5633562.0
C15H14O10S,3241499.0
C15H15O10P,5645854.5
C15H14O12,27899426.0
C26H10O4,1598500.4
C19H14O9,10728998.0
C16H18O9S,4393511.5
C16H19O9P,10202667.0
C16H18O11,81172016.0
C27H14O3,2972721.0
C20H18O8,8054323.0
C17H22O8S,2645556.0
C17H23O8P,21034552.0
C17H22O10,68310584.0
C28H18O2,5422653.5
C21H22O7,6412863.5
C18H26O7S,2133056.5
C18H27O7P,23295556.0
C18H26O9,29038150.0
C29H22O,4369994.0
C22H26O6,2903627.8
C19H31O6P,10829392.0
C19H30O8,7345747.0
C23H30O5,1753688.3
C21H38O6,1527660.0
C(13)14H14O12,4321147.0
C18H13O9N,2583933.8
C(13)18H14O9,1833600.6
C(13)15H19O9P,4991877.0
C(13)15H18O11,11216776.0
C19H17O8N,2581386.5
C(13)19H18O8,1588621.1
C16H22O8NP,1551246.9
C(13)16H23O8P,6826898.0
C(13)16H22O10,10473365.0
C(13)17H27O7P,5419934.5
C(13)17H26O9,4815777.0
C(13)18H31O6P,2227627.3
C14H13O11P,3538126.5
C14H12O13,1864913.4
C18H12O10,11163863.0
C15H16O10S,3531992.0
C15H17O10P,7332059.5
C15H16O12,31709406.0
C26H12O4,3025121.8
C19H16O9,15554788.0
