Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Altamaha_PP48_000107-3_p08
341.040829412277,18,15,3,0,0,1,1,0,CHOSP,Lignin,342.048105879157,-0.451197813274908,3,1605793.8
341.043377172243,14,15,8,0,0,0,1,0,CHOP,Lignin,342.050653639123,-0.583746357439909,6,4882594.5
341.051418010305,14,14,10,0,0,0,0,0,CHO,Tannin,342.058694477185,0.0064118100647244,3,51994788
341.066674141773,18,14,7,0,0,0,0,0,CHO,ConHC,342.073950608653,0.006418046889538,4,5140651
341.069938648956,15,18,7,0,0,1,0,0,CHOS,Lignin,342.077215115836,0.317199331936187,2,4835500.5
341.079767337555,15,19,7,0,0,0,1,0,CHOP,Lignin,342.087043804435,-0.597303637100223,3,8876208
341.087803511285,15,18,9,0,0,0,0,0,CHO,Lignin,342.095079978165,0.00642667809716198,3,101212336
341.099057724041,14,18,8,2,0,0,0,0,CHON,Lignin,342.106334190921,-0.0544448298136945,3,3359414.8
341.100815976747,12,23,9,0,0,0,1,0,CHOP,Carb,342.108092443627,-0.361278875980311,4,1595063.5
341.103059642757,19,18,6,0,0,0,0,0,CHO,Lignin,342.110336109637,0.00643290495555221,3,4476088
341.10621885717,16,22,6,0,0,1,0,0,CHOS,Lignin,342.11349532405,0.62495269317417,3,2429113.5
341.11289796797,0,0,0,0,0,0,0,0,,None,342.12017443485,0,1,1658555.9
341.116169083716,16,23,6,0,0,0,1,0,CHOP,Lignin,342.123445550596,-0.644707923892941,2,10647741
341.124189012273,16,22,8,0,0,0,0,0,CHO,Lignin,342.131465479153,0.00644152219906454,3,65904832
341.135310528383,15,22,7,2,0,0,0,0,CHON,Lignin,342.142586995263,0.333416656136216,2,1770692
341.139445143747,20,22,5,0,0,0,0,0,CHO,Lignin,342.146721610627,0.00644773942649329,3,2113221.5
341.152466141849,17,27,5,0,0,0,1,0,CHOP,Lipid,342.159742608729,-0.386139899496023,2,4363466
341.16055414067,17,26,7,0,0,0,0,0,CHO,Protein,342.16783060755,0.0659961227757238,3,16724173
341.196931135372,18,30,6,0,0,0,0,0,CHO,Protein,342.204207602252,0.0908619674105476,2,2686682.3
342.025589944814,16,9,8,1,0,0,0,0,CHON,ConHC,343.032866411694,-0.146169066824983,5,1720071.8
342.046633761719,13,15,8,0,1,0,1,0,CHOP,Lignin,343.053910228599,-0.29564594820163,3,2966031.5
342.054833690374,13,14,10,0,1,0,0,0,CHO,Tannin,343.062110157254,-0.17095753972158,3,7337490.5
342.061983628166,17,13,7,1,0,0,0,0,CHON,ConHC,343.069260095046,-0.169988548868645,5,2362389
342.075016514773,14,18,7,1,0,0,1,0,CHONP,Lignin,343.082292981653,-0.596165868096984,3,1896985.9
342.082984445448,14,19,7,0,1,0,1,0,CHOP,Lignin,343.090260912328,-0.194117805108521,2,7450140.5
342.091113374723,14,18,9,0,1,0,0,0,CHO,Lignin,343.098389841603,0.137490871373857,2,13036064
342.119424128411,15,23,6,0,1,0,1,0,CHOP,Lignin,343.126700595291,-0.351988319877151,3,5045802
342.127510058061,15,22,8,0,1,0,0,0,CHO,Lignin,343.134786524941,0.104902970898195,1,9517613
342.163839741989,16,26,7,0,1,0,0,0,CHO,Protein,343.171116208869,0.267558154870621,1,2673722.3
342.883104936398,0,0,0,0,0,0,0,0,,None,343.890381403278,0,1,3199810.3
342.974387923936,0,0,0,0,0,0,0,0,,None,343.981664390816,0,4,18826084
343.009552919146,16,8,9,0,0,0,0,0,CHO,ConHC,344.016829386026,0.00717893276637956,4,1586288.9
343.012848459919,13,12,9,0,0,1,0,0,CHOS,Tannin,344.020124926799,0.225996375418564,4,3120498
343.022588479874,13,13,9,0,0,0,1,0,CHOP,Tannin,344.029864946754,-0.425604194523294,6,3524981.8
343.030637552035,13,12,11,0,0,0,0,0,CHO,Tannin,344.037914018915,0.137221461413113,3,10527609
343.040339415211,24,8,3,0,0,0,0,0,CHO,ConHC,344.047615882091,-0.789887732978913,4,1734012.1
343.045938420497,17,12,8,0,0,0,0,0,CHO,ConHC,344.053214887377,0.00719255750702646,4,9225086
343.049240133967,14,16,8,0,0,1,0,0,CHOS,Lignin,344.056516600847,0.208045915500056,3,4922239.5
343.056320508334,18,17,3,0,0,1,1,0,CHOSP,Lignin,344.063596975214,0.0134765376024352,3,2234242
343.059033521004,14,17,8,0,0,0,1,0,CHOP,Lignin,344.066309987884,-0.598592125366212,6,9024387
343.067067790227,14,16,10,0,0,0,0,0,CHO,Tannin,344.074344257107,0.00720045925564922,4,55403400
343.076820991628,25,12,2,0,0,0,0,0,CHO,ConHC,344.084097458508,-1.0690093215329,4,3148169.8
343.082323921855,18,16,7,0,0,0,0,0,CHO,Lignin,344.089600388735,0.00720616003785915,4,10044300
343.085614437983,15,20,7,0,0,1,0,0,CHOS,Lignin,344.092890904863,0.240579909706935,2,5778317
343.093833701577,17,16,6,2,0,0,0,0,CHON,Lignin,344.101110168457,-0.796021426555227,4,2045327.9
343.095385604546,15,21,7,0,0,0,1,0,CHOP,Lignin,344.102662071426,-0.501398696784422,4,20231056
343.103453291588,15,20,9,0,0,0,0,0,CHO,Lignin,344.110729758468,0.00721404871767141,3,54805396
343.113238417104,18,22,1,2,0,0,2,0,CHONP,UnsatHC,344.120514883984,0.643596375000984,2,2637719
343.11870942322,19,20,6,0,0,0,0,0,CHO,Lignin,344.1259858901,0.00721973987037657,3,7079833
343.131811748935,16,25,6,0,0,0,1,0,CHOP,Protein,344.139088215815,-0.61943185875914,2,13403038
343.139883485379,16,24,8,0,0,0,0,0,CHO,Protein,344.147159952259,-0.122636660881688,3,21177248
343.149474795689,0,0,0,0,0,0,0,0,,None,344.156751262569,0,4,2026404.5
343.155131209461,20,24,5,0,0,0,0,0,CHO,Lignin,344.162407676341,-0.098196202513568,2,3936166.5
343.168165554243,17,29,5,0,0,0,1,0,CHOP,Lipid,344.175442021123,-0.527259358925279,2,7859115.5
343.176224294333,17,28,7,0,0,0,0,0,CHO,Protein,344.183500761213,0.00724115907097525,2,3254702.3
343.974029388441,0,0,0,0,0,0,0,0,,None,344.981305855321,0,2,3299030
344.034113365954,12,12,11,0,1,0,0,0,CHO,Tannin,345.041389832834,-0.213790970616532,3,1410284.5
344.041298363266,16,11,8,1,0,0,0,0,CHON,ConHC,345.048574830146,-0.314434122264306,5,3523311
344.044412362101,13,15,8,1,0,1,0,0,CHONS,Lignin,345.051688828981,0.429861739282867,3,1473520.3
344.0492273603,16,12,8,0,1,0,0,0,CHO,ConHC,345.05650382718,0.19814905498184,3,1958642
344.054151358458,13,16,8,1,0,0,1,0,CHONP,Lignin,345.061427825338,-0.2168301993638,5,1794803.9
344.062281355418,13,17,8,0,1,0,1,0,CHOP,Lignin,345.069557822298,-0.28675956890358,3,3727607
344.070401352381,13,16,10,0,1,0,0,0,CHO,Tannin,345.077677819261,0.0688341796321269,3,7143674
344.077543349711,17,15,7,1,0,0,0,0,CHON,Lignin,345.084819816591,0.0928027181932658,5,3175164.5
344.085642346683,17,16,7,0,1,0,0,0,CHO,Lignin,345.092918813563,0.1127016382666,2,2049279.6
344.090662344806,14,20,7,1,0,0,1,0,CHONP,Lignin,345.097938811686,-0.580414321651229,3,1796609.5
344.098744341785,14,21,7,0,1,0,1,0,CHOP,Lignin,345.106020808665,-0.511240182378562,3,6587652.5
344.106764338787,14,20,9,0,1,0,0,0,CHO,Lignin,345.114040805667,0.134080411427865,2,8088839.5
344.113855336137,18,19,6,1,0,0,0,0,CHON,Lignin,345.121131803017,0.305819241335203,3,1675530.1
344.122188333023,18,20,6,0,1,0,0,0,CHO,Lignin,345.129464799903,-0.352295343718473,3,1561613.3
344.134973328246,15,25,6,0,1,0,1,0,CHOP,Protein,345.142249795126,-0.057692810892705,2,3959058
344.143206325171,15,24,8,0,1,0,0,0,CHO,Protein,345.150482792051,-0.0295727554485384,1,3689749
344.971523232454,7,12,8,2,0,1,2,0,CHONSP,Other,345.978799699334,0.460672926123026,5,7421515
345.025188225694,16,10,9,0,0,0,0,0,CHO,ConHC,346.032464692574,0.0497852882475714,4,7435871
345.028543225272,13,14,9,0,0,1,0,0,CHOS,Tannin,346.035819692152,0.0954992124101037,4,4029024.3
345.038237224052,13,15,9,0,0,0,1,0,CHOP,Tannin,346.045513690932,-0.419310543581719,6,6655588
345.04629122304,13,14,11,0,0,0,0,0,CHO,Tannin,346.05356768992,0.125999511195823,3,13434471
345.055950221826,24,10,3,0,0,0,0,0,CHO,ConHC,346.063226688706,-0.671846609572847,4,3137642.5
345.061588221117,17,14,8,0,0,0,0,0,CHO,Lignin,346.068864687997,0.00791230661033489,4,18052716
345.06493674411,14,18,8,0,0,1,0,0,CHOS,Lignin,346.07221321099,0.0723363766777263,3,5115502
345.073097707191,16,14,7,2,0,0,0,0,CHON,Lignin,346.080374174071,-0.789873079934589,4,3598961
345.074657553324,14,19,8,0,0,0,1,0,CHOP,Lignin,346.081934020204,-0.519887016724226,7,22427250
345.082717591063,14,18,10,0,0,0,0,0,CHO,Tannin,346.089994057943,0.00791949163933183,4,27018868
345.092442811056,25,14,2,0,0,0,0,0,CHO,ConHC,346.099719277936,-0.98117483691889,5,6313592
345.097973722849,18,18,7,0,0,0,0,0,CHO,Lignin,346.105250189729,0.00792467456004275,4,17475194
345.101321404902,15,22,7,0,0,1,0,0,CHOS,Lignin,346.108597871782,0.07477167145629,2,5940859.5
345.10949574496,17,18,6,2,0,0,0,0,CHON,Lignin,346.11677221184,-0.825995914440417,5,2331262.8
345.111023687007,15,23,7,0,0,0,1,0,CHOP,Protein,346.118300153887,-0.463861307786183,4,25613952
345.119103092799,15,22,9,0,0,0,0,0,CHO,Lignin,346.126379559679,0.00793184674704305,3,17172098
345.128854280409,26,18,1,0,0,0,0,0,CHO,ConHC,346.136130747289,-1.05607983811086,3,3548294
345.134359224587,19,22,6,0,0,0,0,0,CHO,Lignin,346.141635691467,0.00793702053160408,2,13110920
345.147442222948,16,27,6,0,0,0,1,0,CHOP,Protein,346.154718689828,-0.559231227116359,2,11730573
345.155478221942,16,26,8,0,0,0,0,0,CHO,Protein,346.162754688822,0.0379086940767421,2,11617936
345.165233220721,0,0,0,0,0,0,0,0,,None,346.172509687601,0,3,2115219.5
345.170744220032,20,26,5,0,0,0,0,0,CHO,Lignin,346.178020686912,0.00941188671723876,2,5574293.5
346.020350177023,15,9,9,1,0,0,0,0,CHON,ConHC,347.027626643903,0.300405756130497,3,1681878.3
346.028764224579,15,10,9,0,1,0,0,0,CHO,ConHC,347.036040691459,-0.587644322281698,4,1525977.4
346.05689438357,16,13,8,1,0,0,0,0,CHON,Lignin,347.06417085045,-0.156890728056985,5,5207012
346.064993429347,16,14,8,0,1,0,0,0,CHO,Lignin,347.072269896227,-0.137240083108446,2,3448807.3
346.068313448112,13,18,8,0,1,1,0,0,CHOS,Lignin,347.075589914992,0.00912598832992689,4,1791720.4
346.078046503125,13,19,8,0,1,0,1,0,CHOP,Lignin,347.085322970005,-0.616665386792066,3,4339692
346.086034548275,13,18,10,0,1,0,0,0,CHO,Tannin,347.093311015155,0.117033212041825,3,3907567
346.093170588609,17,17,7,1,0,0,0,0,CHON,Lignin,347.100447055489,0.158023739223824,4,4515826
346.101427635281,17,18,7,0,1,0,0,0,CHO,Lignin,347.108704102161,-0.277526490758921,3,2924533
346.106211662321,14,22,7,1,0,0,1,0,CHONP,Protein,347.113488129201,-0.286802745328233,4,1709046.8
346.114343708286,14,23,7,0,1,0,1,0,CHOP,Protein,347.121620175166,-0.362219922803712,3,4726778
346.122348753534,14,22,9,0,1,0,0,0,CHO,Lignin,347.129625220414,0.322422743292747,2,3007485
346.129551794248,18,21,6,1,0,0,0,0,CHON,Lignin,347.136828261128,0.170396128241573,1,2090495.6
346.137775840735,18,22,6,0,1,0,0,0,CHO,Lignin,347.145052307615,-0.17004711487116,1,2566146.8
346.150712913861,15,27,6,0,1,0,1,0,CHOP,Protein,347.157989380741,-0.315227201455258,2,2413063.8
346.158909960196,15,26,8,0,1,0,0,0,CHO,Protein,347.166186427076,-0.183709929719623,0,1975818.8
346.21541627961,17,34,4,1,0,0,1,0,CHONP,Lipid,347.22269274649,-0.425235715316543,1,2031648.1
347.017502049143,12,13,10,0,0,0,1,0,CHOP,Tannin,348.024778516023,-0.417693602071517,6,2861393.5
347.035254047087,23,8,4,0,0,0,0,0,CHO,ConHC,348.042530513967,-0.780849301764039,4,1981272.3
347.040881046435,16,12,9,0,0,0,0,0,CHO,ConHC,348.048157513315,-0.0733496641550726,4,19691866
347.044194046052,13,16,9,0,0,1,0,0,CHOS,Tannin,348.051470512932,0.0927723937923526,5,2941787.8
347.052372045106,15,12,8,2,0,0,0,0,CHON,Lignin,348.059648511986,-0.813480065069567,5,2517342.8
347.053965044921,13,17,9,0,0,0,1,0,CHOP,Tannin,348.061241511801,-0.64028157872634,4,11913567
347.062069043984,13,16,11,0,0,0,0,0,CHO,Tannin,348.069345510864,-0.241774131590572,5,5629282.5
347.071689042871,24,12,3,0,0,0,0,0,CHO,ConHC,348.078965509751,-0.922946466528574,4,6662502
347.07723804223,17,16,8,0,0,0,0,0,CHO,Lignin,348.08451450911,0.00856484568364769,4,26536296
347.080603890827,14,20,8,0,0,1,0,0,CHOS,Lignin,348.087880357707,0.0228422001677038,3,4626793.5
347.088617245672,16,16,7,2,0,0,0,0,CHON,Lignin,348.095893712552,-0.410329035564493,5,5074284.5
347.090271222875,14,21,8,0,0,0,1,0,CHOP,AminoSugar,348.097547689755,-0.412323659158863,7,28248430
347.098290566775,14,20,10,0,0,0,0,0,CHO,Tannin,348.105567033655,0.229325103766598,3,6024560.5
347.108055720046,25,16,2,0,0,0,0,0,CHO,ConHC,348.115332186926,-0.868761291584469,5,7786868
347.113623544327,18,20,7,0,0,0,0,0,CHO,Lignin,348.120900011207,0.00857602241733155,3,26098038
347.116979285478,15,24,7,0,0,1,0,0,CHOS,Protein,348.124255752358,0.0518859038847869,2,4375927.5
347.125037663886,17,20,6,2,0,0,0,0,CHON,Lignin,348.132314130766,-0.510569571007844,3,2426746.5
347.126689536467,15,25,7,0,0,0,1,0,CHOP,Protein,348.133966003347,-0.506518078085598,3,15907195
347.13475291449,15,24,9,0,0,0,0,0,CHO,AminoSugar,348.14202938137,0.00858250305688306,2,3255678.3
347.144564303347,26,20,1,0,0,0,0,0,CHO,ConHC,348.151840770227,-1.22218548727618,2,3605890
347.150009046431,19,24,6,0,0,0,0,0,CHO,Lignin,348.157285513311,0.00858717803890411,2,16673156
347.163150044918,16,29,6,0,0,0,1,0,CHOP,Protein,348.170426511798,-0.721882959050013,2,3310473
347.186474042233,20,28,5,0,0,0,0,0,CHO,Lignin,348.193750509113,-0.219704727346563,2,6115730
348.036100011905,15,11,9,1,0,0,0,0,CHON,ConHC,349.043376478785,0.0128305411516696,4,3455704
348.044116991172,15,12,9,0,1,0,0,0,CHO,ConHC,349.051393458052,0.267478801565936,4,2681051.3
348.057232957252,12,17,9,0,1,0,1,0,CHOP,Tannin,349.064509424132,-0.38941722478124,4,1434080.3
348.072557917622,16,15,8,1,0,0,0,0,CHON,Lignin,349.079834384502,-0.194571542573473,5,6486758
348.080683896608,16,16,8,0,1,0,0,0,CHO,Lignin,349.087960363488,-0.252186550083128,2,4553449.5
348.085426884343,13,20,8,1,0,0,1,0,CHONP,AminoSugar,349.092703351223,-0.143850681558339,4,1973739.1
348.093671863023,13,21,8,0,1,0,1,0,CHOP,AminoSugar,349.100948329903,-0.54233941118647,3,5268206.5
348.108838823803,17,19,7,1,0,0,0,0,CHON,Lignin,349.116115290683,0.105062800467437,3,3911412.3
348.116996802709,17,20,7,0,1,0,0,0,CHO,Lignin,349.124273269589,-0.0442108719157265,1,4618999
348.130103768817,14,25,7,0,1,0,1,0,CHOP,Protein,349.137380235697,-0.675180346760321,2,3030780.3
348.145260729627,18,23,6,1,0,0,0,0,CHON,Lignin,349.152537196507,0.000800777533230305,2,2214658.3
348.153408708559,18,24,6,0,1,0,0,0,CHO,Lignin,349.160685175439,-0.119814861374085,1,3365637.3
348.231031507873,17,36,4,1,0,0,1,0,CHONP,Lipid,349.238307974753,-0.323033157312868,1,1957667.3
349.020116878518,15,10,10,0,0,0,0,0,CHO,ConHC,350.027393345398,0.00913243460268895,4,7791700.5
349.033121559994,12,15,10,0,0,0,1,0,CHOP,Tannin,350.040398026874,-0.328003209156931,5,4472921.5
349.050916229134,23,10,4,0,0,0,0,0,CHO,ConHC,350.058192696014,-0.810969775662722,5,3059296.5
349.056406361162,16,14,9,0,0,0,0,0,CHO,Lignin,350.063682828042,0.28343487951893,3,31628386
349.059843069789,13,18,9,0,0,1,0,0,CHOS,Tannin,350.067119536669,0.0952104027549368,5,2804836
349.067831716994,15,14,8,2,0,0,0,0,CHON,Lignin,350.075108183874,-0.264935358273016,5,4424807
349.069570075432,13,19,9,0,0,0,1,0,CHOP,Tannin,350.076846542312,-0.507955650072005,6,11547752
349.08733973942,24,14,3,0,0,0,0,0,CHO,ConHC,350.0946162063,-0.919438873481906,4,7654510.5
349.09288788341,17,18,8,0,0,0,0,0,CHO,Lignin,350.10016435029,0.00915255087154708,3,37997680
349.096143001904,14,22,8,0,0,1,0,0,CHOS,AminoSugar,350.103419468784,0.339625976128226,3,2854514
349.104216776141,16,18,7,2,0,0,0,0,CHON,Lignin,350.111493243021,-0.263630651234962,4,3955829
349.105921361855,14,23,8,0,0,0,1,0,CHOP,AminoSugar,350.113197828735,-0.41016344452393,6,19995766
349.113824077314,14,22,10,0,0,0,0,0,CHO,Carb,350.121100544194,0.560900229285407,3,2066552.9
349.123700470951,25,18,2,0,0,0,0,0,CHO,ConHC,350.130976937831,-0.848584818374807,4,4822140.5
349.129273385866,18,22,7,0,0,0,0,0,CHO,Lignin,350.136549852746,0.00916257875845738,3,37162112
349.132488634971,15,26,7,0,0,1,0,0,CHOS,Protein,350.139765101851,0.453468771853305,2,2140288.3
349.142415316675,15,27,7,0,0,0,1,0,CHOP,Protein,350.149691783555,-0.719841143925099,3,5862532
349.165658888329,19,26,6,0,0,0,0,0,CHO,Lignin,350.172935355209,0.00917258621818706,2,17894540
349.202170884484,20,30,5,0,0,0,0,0,CHO,Lipid,350.209447351364,-0.352011817363756,2,3526811.3
350.023319419339,14,10,10,0,1,0,0,0,CHO,ConHC,351.030595886219,0.442963042415984,6,1484251.3
350.051792517031,15,13,9,1,0,0,0,0,CHON,Lignin,351.059068983911,-0.108137104946413,4,5694950.5
350.054755527198,14,14,6,3,0,0,1,0,CHONP,Lignin,351.062031994078,-0.0293010263373765,3,4001255.5
350.059922544927,15,14,9,0,1,0,0,0,CHO,Lignin,351.067199011807,-0.176962435343419,3,5252585.5
350.072966589683,12,19,9,0,1,0,1,0,CHOP,Tannin,351.080243056563,-0.625213087833285,3,2029550.6
350.088166641838,16,17,8,1,0,0,0,0,CHON,Lignin,351.095443108718,-0.0757088089764349,3,6780404.5
350.096331669854,16,18,8,0,1,0,0,0,CHO,Lignin,351.103608136734,-0.244213766322762,1,6150648
350.109363714572,13,23,8,0,1,0,1,0,CHOP,AminoSugar,351.116640181452,-0.658238674973864,2,3152893
350.124582766795,17,21,7,1,0,0,0,0,CHON,Lignin,351.131859233675,-0.162900839981827,3,4048386.8
350.132679794579,17,22,7,0,1,0,0,0,CHO,Lignin,351.139956261459,-0.137730721474671,1,6349318
350.16919391988,18,26,6,0,1,0,0,0,CHO,Lignin,351.17647038676,-0.503968162487112,2,2693652.3
350.246739186004,17,38,4,1,0,0,1,0,CHONP,Lipid,351.254015652884,-0.485202948311501,1,4268594.5
351.018107740342,15,12,8,0,0,1,0,0,CHOS,Lignin,352.025384207222,-0.273148547784293,4,2499425.8
351.035766738639,15,12,10,0,0,0,0,0,CHO,Tannin,352.043043205519,0.00965984534100015,4,22810472
351.048729929941,12,17,10,0,0,0,1,0,CHOP,Tannin,352.056006396821,-0.207694569864606,4,4420461.5
351.052143663616,9,21,10,0,0,1,1,0,CHOSP,Other,352.059420130496,-0.329590373950262,3,8098671
351.054308860436,16,16,7,0,0,1,0,0,CHOS,Lignin,352.061585327316,0.250612358086037,3,2706800
351.066553318353,23,12,4,0,0,0,0,0,CHO,ConHC,352.073829785233,-0.769473929784154,4,3965812.8
351.072152241433,16,16,9,0,0,0,0,0,CHO,Lignin,352.079428708313,0.00966880483410943,3,49172344
351.083433279342,15,16,8,2,0,0,0,0,CHON,Lignin,352.090709746222,-0.125664839055011,3,5295995.5
351.085233679321,13,21,9,0,0,0,1,0,CHOP,AminoSugar,352.092510146201,-0.54350261900139,5,7772028
351.103013380115,24,16,3,0,0,0,0,0,CHO,ConHC,352.110289846995,-0.981133198379576,5,6121347
351.108537744233,17,20,8,0,0,0,0,0,CHO,Lignin,352.115814211113,0.00967774455642002,3,63434628
351.119847493973,16,20,7,2,0,0,0,0,CHON,Lignin,352.127123960853,-0.207180156942485,4,3551625.8
351.121586841024,14,25,8,0,0,0,1,0,CHOP,AminoSugar,352.128863307904,-0.451592074524364,6,7442314.5
351.134486166255,0,0,0,0,0,0,0,0,,None,352.141762633135,0,2,2502031.5
351.136913464006,18,25,5,0,0,0,1,0,CHOP,Lignin,352.144189930886,-0.651744065184053,2,2155920.5
351.14492324704,18,24,7,0,0,0,0,0,CHO,Lignin,352.15219971392,0.00968666515972905,3,41963412
351.181308749852,19,28,6,0,0,0,0,0,CHO,Lignin,352.188585216732,0.00969556568155911,2,10981282
351.217760746365,20,32,5,0,0,0,0,0,CHO,Lipid,352.225037213245,-0.179077403587079,2,1877680.4
352.030855397484,14,11,10,1,0,0,0,0,CHON,ConHC,353.038131864364,0.463731593695361,2,2629874
352.039071257287,14,12,10,0,1,0,0,0,CHO,Tannin,353.046347724167,0.152160852393195,4,3978997.3
352.051710041616,24,7,1,3,0,0,0,0,CHON,ConHC,353.058986508496,-0.211426697945616,4,1924858.3
352.067439773201,15,15,9,1,0,0,0,0,CHON,Lignin,353.074716240081,-0.0995666908278913,3,7459072.5
352.075542634933,15,16,9,0,1,0,0,0,CHO,Lignin,353.082819101813,-0.0910594097388025,2,6806787.5
352.103789152934,16,19,8,1,0,0,0,0,CHON,Lignin,353.111065619814,0.00275291841934318,3,5720335
352.111924014121,16,20,8,0,1,0,0,0,CHO,Lignin,353.119200481001,-0.0793624399152508,1,10168594
352.140301529892,17,25,5,0,1,0,1,0,CHOP,Lignin,353.147577996772,-0.743983502244485,3,2876189.5
352.148314393162,17,24,7,0,1,0,0,0,CHO,Lignin,353.155590860042,-0.0931519790608074,1,7762208.5
352.184738771629,18,28,6,0,1,0,0,0,CHO,Lignin,353.192015238509,-0.203201958318021,1,2497327
352.244120758369,0,0,0,0,0,0,0,0,,None,353.251397225249,0,1,1754438.6
352.948932120632,0,0,0,0,0,0,0,0,,None,353.956208587512,0,1,3053663.3
352.9973801164,14,10,9,0,0,1,0,0,CHOS,ConHC,354.00465658328,-0.29370624862302,5,2182258.5
353.01503111486,14,10,11,0,0,0,0,0,CHO,ConHC,354.02230758174,0.010119022620637,5,3764345.8
353.030165341546,18,10,8,0,0,0,0,0,CHO,ConHC,354.037441808426,0.354452268059762,3,2079359.8
353.033602122157,15,14,8,0,0,1,0,0,CHOS,Lignin,354.040878589037,0.168136412534277,3,4293249
353.04341078796,15,15,8,0,0,0,1,0,CHOP,Lignin,354.05068725484,-0.658907181306414,5,2389637
353.051416617991,15,14,10,0,0,0,0,0,CHO,Tannin,354.058693084871,0.0101269324692295,3,43979400
353.079808730998,16,19,7,0,0,0,1,0,CHOP,Lignin,354.087085197878,-0.693962836463118,3,5040787.5
353.087802121129,16,18,9,0,0,0,0,0,CHO,Lignin,354.095078588009,0.0101348238364392,3,77574808
353.099120366365,15,18,8,2,0,0,0,0,CHON,Lignin,354.106396833245,-0.229502334359629,4,4773531.5
353.100892561342,13,23,9,0,0,0,1,0,CHOP,AminoSugar,354.108169028222,-0.565310375724375,5,3163292
353.116138238676,17,23,6,0,0,0,1,0,CHOP,Lignin,354.123414705556,-0.535758574965984,2,6022818
353.11872852366,16,24,3,2,0,0,2,0,CHONP,Lipid,354.12600499054,0.594919765979011,3,2929827
353.124236129609,17,22,8,0,0,0,0,0,CHO,Lignin,354.131512596489,-0.126827145310767,3,74298024
353.135256342057,16,22,7,2,0,0,0,0,CHON,Lignin,354.142532808937,0.475126107312314,2,1997225.8
353.137466585229,0,0,0,0,0,0,0,0,,None,354.144743052109,0,3,1448362.5
353.152578247821,18,27,5,0,0,0,1,0,CHOP,Lipid,354.159854714701,-0.689596795644261,2,3654320.5
353.160573127422,18,26,7,0,0,0,0,0,CHO,Lignin,354.167849594302,0.0101505492235122,3,25236148
353.196958630577,19,30,6,0,0,0,0,0,CHO,Protein,354.204235097457,0.0101583838970856,2,4403906.5
354.04666800078,14,15,8,0,1,0,1,0,CHOP,Lignin,355.05394446766,-0.382087179608032,3,4101143
354.054773948272,14,14,10,0,1,0,0,0,CHO,Tannin,355.062050415152,0.00307847120222818,3,6889498.5
354.083011765356,15,19,7,0,1,0,1,0,CHOP,Lignin,355.090288232236,-0.264495647337102,3,8723494
354.091127712784,15,18,9,0,1,0,0,0,CHO,Lignin,355.098404179664,0.0924668651303268,2,11469865
354.119434529425,16,23,6,0,1,0,1,0,CHOP,Lignin,355.126710996305,-0.369382537129871,3,5393460.5
354.127544476894,16,22,8,0,1,0,0,0,CHO,Lignin,355.134820943774,0.00444064098018727,1,12246072
354.155818293754,17,27,5,0,1,0,1,0,CHOP,Lipid,355.163094760634,-0.364439988004017,3,2467395
354.163835241826,17,26,7,0,1,0,0,0,CHO,Lignin,355.171111708706,0.271188705657458,1,4199494
355.009455014339,17,8,9,0,0,0,0,0,CHO,ConHC,356.016731481219,0.281937538534476,3,1814939.4
355.012996014063,14,12,9,0,0,1,0,0,CHOS,Lignin,356.020272480943,-0.196075471413855,4,3621276.8
355.022636013311,14,13,9,0,0,0,1,0,CHOP,Lignin,356.029912480191,-0.544768807308636,6,2587040.8
355.030681012684,14,12,11,0,0,0,0,0,CHO,Tannin,356.037957479564,0.0105290357699228,4,16184740
355.045937145195,18,12,8,0,0,0,0,0,CHO,ConHC,356.053213612075,0.010531922716707,4,5622186
355.049231062308,15,16,8,0,0,1,0,0,CHOS,Lignin,356.056507529188,0.226512394032048,3,5376427.5
355.056474272802,19,17,3,0,0,1,1,0,CHOSP,Lignin,356.063750739682,-0.418822982355214,3,2376622.3
355.059004586374,15,17,8,0,0,0,1,0,CHOP,Lignin,356.066281053254,-0.49715674649303,7,6258095.5
355.06706651615,15,16,10,0,0,0,0,0,CHO,Tannin,356.07434298303,0.0105359164357731,4,73528752
355.078370721078,14,16,9,2,0,0,0,0,CHON,Lignin,356.085647187958,-0.188339683818687,4,2348471.3
355.082413443556,19,16,7,0,0,0,0,0,CHO,Lignin,356.089689910436,-0.24443879937627,4,4590009
355.08564922341,16,20,7,0,0,1,0,0,CHOS,Lignin,356.09292569029,0.134786193350098,4,3652026.3
355.095443664719,16,21,7,0,0,0,1,0,CHOP,Lignin,356.102720131599,-0.647545738249986,3,11271614
355.103452019623,16,20,9,0,0,0,0,0,CHO,Lignin,356.110728486503,0.0105427787755385,3,92861888
355.114672471801,15,20,8,2,0,0,0,0,CHON,Lignin,356.121948938681,0.0468674248844162,3,3003334
355.11870815214,20,20,6,0,0,0,0,0,CHO,Lignin,356.12598461902,0.0105456504974521,3,3435463.5
355.13181324466,17,25,6,0,0,0,1,0,CHOP,Lignin,356.13908971154,-0.602760119056642,2,14570957
355.139837523102,17,24,8,0,0,0,0,0,CHO,Lignin,356.147113989982,0.0105496229544424,3,44742096
355.149574559318,0,0,0,0,0,0,0,0,,None,356.156851026198,0,4,1704916.1
