Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Altamaha_SW48_000107-3_p08
404.143194920683,20,24,8,0,1,0,0,0,CHO,Lignin,405.150471387563,0.00295553627703846,2,4506065
404.156271832279,17,29,8,0,1,0,1,0,CHOP,Protein,405.163548299159,-0.466586048416539,4,3927509.3
404.179637674319,21,28,7,0,1,0,0,0,CHO,Lignin,405.186914141199,-0.138330969916632,2,2898396.5
404.192717585895,18,33,7,0,1,0,1,0,CHOP,Protein,405.199994052775,-0.615229463284386,3,2338784.5
404.293735902986,21,44,4,1,0,0,1,0,CHONP,Lipid,405.301012369866,-0.535290709354111,1,3900928
404.938352472088,0,0,0,0,0,0,0,0,,None,405.945628938968,0,8,11287239
405.00994847785,17,10,12,0,0,0,0,0,CHO,ConHC,406.01722494473,0.00207249774842142,7,2861789.3
405.022984046308,14,15,12,0,0,0,1,0,CHOP,Tannin,406.030260513188,-0.36464397445951,11,2575073.3
405.040817670962,25,10,6,0,0,0,0,0,CHO,ConHC,406.048094137842,-0.876950900886515,9,2406630.8
405.044262121881,14,20,6,2,0,1,2,0,CHONSP,Lignin,406.051538588761,0.471630373958948,6,2632423.8
405.04633398708,18,14,11,0,0,0,0,0,CHO,ConHC,406.05361045396,0.00206509667550024,5,23352040
405.049541086507,15,18,11,0,0,1,0,0,CHOS,Tannin,406.056817553387,0.405257358545638,8,1933545.5
405.059411703475,15,19,11,0,0,0,1,0,CHOP,Tannin,406.066688170355,-0.468414081069066,11,8823532
405.067477012835,15,18,13,0,0,0,0,0,CHO,Tannin,406.074753479715,-0.0315572812838977,7,3784431
405.07504768994,0,0,0,0,0,0,0,0,,None,406.08232415682,0,6,1764081.3
405.077182418624,26,14,5,0,0,0,0,0,CHO,ConHC,406.084458885504,-0.825753355423932,8,4836082
405.082719496311,19,18,10,0,0,0,0,0,CHO,Lignin,406.089995963191,0.00205769412929784,5,32187124
405.0859241265,16,22,10,0,0,1,0,0,CHOS,Lignin,406.09320059338,0.411294304207556,6,2669300.8
405.095766133108,16,23,10,0,0,0,1,0,CHOP,Lignin,406.103042599988,-0.391848055471592,9,16515832
405.103792215959,16,22,12,0,0,0,0,0,CHO,Tannin,406.111068682839,0.141558714990781,6,4437754
405.111475124238,0,0,0,0,0,0,0,0,,None,406.118751591118,0,5,2168572.5
405.113551180324,27,18,4,0,0,0,0,0,CHO,ConHC,406.120827647204,-0.784448819016113,7,8170237
405.119105005543,20,22,9,0,0,0,0,0,CHO,Lignin,406.126381472423,0.00205029067006961,4,33653504
405.1220859918,17,26,9,0,0,1,0,0,CHOS,Protein,406.12936245868,0.961922125670496,4,2355455.8
405.132163661445,17,27,9,0,0,0,1,0,CHOP,Protein,406.139440128325,-0.421413701708872,7,16990978
405.140234379846,17,26,11,0,0,0,0,0,CHO,AminoSugar,406.147510846726,0.0020459905972432,5,2326277.3
405.149939742457,28,22,3,0,0,0,0,0,CHO,ConHC,406.157216209337,-0.791902308565725,7,6253320
405.155490514776,21,26,8,0,0,0,0,0,CHO,Lignin,406.162766981656,0.00204288587820398,3,26567434
405.168580612727,18,31,8,0,0,0,1,0,CHOP,Protein,406.175857079607,-0.498793080315319,6,9108238
405.18633059343,29,26,2,0,0,0,0,0,CHO,UnsatHC,406.19360706031,-0.804989306230948,5,2757907.5
405.19187602401,22,30,7,0,0,0,0,0,CHO,Lignin,406.19915249089,0.00203547989399885,3,10928917
405.204850025056,19,35,7,0,0,0,1,0,CHOP,Protein,406.212126491936,-0.212952126664132,4,2624793
405.228294026947,23,34,6,0,0,0,0,0,CHO,Lignin,406.235570493827,-0.0779592670077609,2,2241824.3
405.938056474347,0,0,0,0,0,0,0,0,,None,406.945332941227,0,3,2531320.5
406.041562606517,17,13,11,1,0,0,0,0,CHON,ConHC,407.048839073397,0.0520630482495927,6,2851352
406.049675616877,17,14,11,0,1,0,0,0,CHO,ConHC,407.056952083757,0.0345075622876297,6,3706906.3
406.077965653003,18,17,10,1,0,0,0,0,CHON,Lignin,407.085242119883,0.00897113645461514,6,5717027
406.08611566341,18,18,10,0,1,0,0,0,CHO,Lignin,407.09339213029,-0.0994702717310066,5,6104101.5
406.099112680008,15,23,10,0,1,0,1,0,CHOP,Lignin,407.106389146888,-0.370516876319497,6,3076649.3
406.114381699506,19,21,9,1,0,0,0,0,CHON,Lignin,407.121658166386,-0.0660445984301651,5,5187630
406.122412709762,19,22,9,0,1,0,0,0,CHO,Lignin,407.129689176642,0.117815671831141,4,7701552.5
406.135588726588,16,27,9,0,1,0,1,0,CHOP,Protein,407.142865193468,-0.592863314352365,6,3899444.3
406.150803746019,20,25,8,1,0,0,0,0,CHON,Lignin,407.158080212899,-0.155783224504742,3,3274809
406.158855756301,20,26,8,0,1,0,0,0,CHO,Lignin,407.166132223181,-0.0235136979738793,1,6007867.5
406.171936773007,17,31,8,0,1,0,1,0,CHOP,Protein,407.179213239887,-0.50081187862705,3,2389055.3
406.195218802739,21,30,7,0,1,0,0,0,CHO,Lignin,407.202495269619,0.0316448957064065,1,3032134.3
406.309294948429,21,46,4,1,0,0,1,0,CHONP,Lipid,407.316571415309,-0.309182384154924,1,1703528.8
407.025598705834,17,12,12,0,0,0,0,0,CHO,ConHC,408.032875172714,0.00166086166303816,7,10343743
407.038715132086,14,17,12,0,0,0,1,0,CHOP,Tannin,408.045991598966,-0.561402564940774,11,3217731.3
407.051784656936,20,12,8,2,0,0,0,0,CHON,ConHC,408.059061123816,0.74559938160384,6,2238023.3
407.056474797182,25,12,6,0,0,0,0,0,CHO,ConHC,408.063751264062,-0.889925313859232,9,2112840.5
407.059860679278,22,16,6,0,0,1,0,0,CHOS,ConHC,408.067137146158,-0.926832679862445,7,3273033.5
407.061984215117,18,16,11,0,0,0,0,0,CHO,Lignin,408.069260681997,0.00165340263197107,6,34997580
407.075062430258,15,21,11,0,0,0,1,0,CHOP,Tannin,408.082338897138,-0.467724082558535,11,7269710
407.088150649387,21,16,7,2,0,0,0,0,CHON,ConHC,408.095427116267,0.793349817926708,6,2375506
407.090437561329,19,21,8,0,0,0,1,0,CHOP,Lignin,408.097714028209,-0.759296850183904,6,2958162.8
407.092857526327,26,16,5,0,0,0,0,0,CHO,ConHC,408.100133993207,-0.883040894018178,8,4723027.5
407.098369724401,19,20,10,0,0,0,0,0,CHO,Lignin,408.105646191281,0.00164594284166432,5,46605652
407.111423777283,16,25,10,0,0,0,1,0,CHOP,AminoSugar,408.118700244163,-0.40848572502564,9,11578713
407.126816377068,20,25,7,0,0,0,1,0,CHOP,Lignin,408.134092843948,-0.742836126071296,5,4154717.5
407.129191932627,27,20,4,0,0,0,0,0,CHO,ConHC,408.136468399507,-0.757759060987595,7,5961054
407.134755233687,20,24,9,0,0,0,0,0,CHO,Lignin,408.142031700567,0.00163848201377371,3,49464672
407.147847029414,17,29,9,0,0,0,1,0,CHOP,Protein,408.155123496294,-0.500928403868115,6,8174947.5
407.163169870774,21,29,6,0,0,0,1,0,CHOP,Lignin,408.170446337654,-0.664340488686001,3,3915112.3
407.165663451081,28,24,3,0,0,0,0,0,CHO,UnsatHC,408.172939917961,-0.968416135084342,6,3702121
407.171140742973,21,28,8,0,0,0,0,0,CHO,Lignin,408.178417209853,0.00163102028783792,3,27362666
407.184233164653,18,33,8,0,0,0,1,0,CHOP,Protein,408.191509631533,-0.502424544565148,6,3666286.8
407.20752625226,22,32,7,0,0,0,0,0,CHO,Lignin,408.21480271914,0.00162355766409709,3,7058805.5
407.257243256343,0,0,0,0,0,0,0,0,,None,408.264519723223,0,1,1814404.4
408.02888370026,16,12,12,0,1,0,0,0,CHO,ConHC,409.03616016714,0.172407887417662,6,2196072
408.057254505129,17,15,11,1,0,0,0,0,CHON,Lignin,409.064530972009,-0.0504619857672876,7,3981936.5
408.065374449281,17,16,11,0,1,0,0,0,CHO,Lignin,409.072650916161,-0.0848789587288482,6,6422131
408.093691254522,18,21,8,0,1,0,1,0,CHOP,Lignin,409.100967721402,-0.510198503821001,6,6037115
408.101759199031,18,20,10,0,1,0,0,0,CHO,Lignin,409.109035665911,-0.0830221493757506,5,8222333.5
408.114622110562,15,25,10,0,1,0,1,0,CHOP,AminoSugar,409.121898577442,-0.024946458635072,7,1907329.3
408.12999500483,19,25,7,0,1,0,1,0,CHOP,Lignin,409.13727147171,-0.310327900073062,3,4465285.5
408.13811094901,19,24,9,0,1,0,0,0,CHO,Lignin,409.14538741589,-0.000510308081179342,3,9375368
408.166450754094,20,29,6,0,1,0,1,0,CHOP,Lignin,409.173727220974,-0.481970520811729,3,3012752.5
408.174529698529,20,28,8,0,1,0,0,0,CHO,Lignin,409.181806165409,-0.0817534125475593,2,5930643
409.041248936642,17,14,12,0,0,0,0,0,CHO,Tannin,410.048525403522,0.00124638318564578,6,21067662
409.054193324554,14,19,12,0,0,0,1,0,CHOP,Tannin,410.061469791434,-0.139506728359544,10,2776978.5
409.056505071613,21,14,9,0,0,0,0,0,CHO,ConHC,410.063781538493,0.0012432372510524,4,2860947.3
409.059647172609,18,18,9,0,0,1,0,0,CHOS,Lignin,410.066923639489,0.558999514590418,5,2381716.3
409.067318717595,11,24,12,0,0,0,2,0,CHOP,Other,410.074595184475,-0.721646447107169,5,2946966.5
409.069622590369,18,19,9,0,0,0,1,0,CHOP,Lignin,410.076899057249,-0.561695744490318,8,3393431
409.077634445974,18,18,11,0,0,0,0,0,CHO,Lignin,410.084910912854,0.00123887949362126,6,43665304
409.090642250584,15,23,11,0,0,0,1,0,CHOP,Carb,410.097918717464,-0.294139663303932,10,4411293
409.092943677482,22,18,8,0,0,0,0,0,CHO,Lignin,410.100220144362,-0.12823636518868,4,3479453.8
409.103888684707,21,18,7,2,0,0,0,0,CHON,Lignin,410.111165151587,0.574944876159014,4,2440609
409.106078285222,19,23,8,0,0,0,1,0,CHOP,Lignin,410.113354752102,-0.732790089445611,7,5808033.5
409.108447606709,26,18,5,0,0,0,0,0,CHO,ConHC,410.115724073589,-0.732440313209449,8,2897314.3
409.114019955307,19,22,10,0,0,0,0,0,CHO,Lignin,410.121296422187,0.00123137519261458,4,59705252
409.127128064436,16,27,10,0,0,0,1,0,CHOP,AminoSugar,410.134404531316,-0.538685888214265,8,3893159.8
409.142402513738,20,27,7,0,0,0,1,0,CHOP,Lignin,410.149678980618,-0.583321724798255,4,7806892
409.144704938097,27,22,4,0,0,0,0,0,CHO,Lignin,410.151981404977,-0.419869670774474,5,2420652.8
409.15040546464,20,26,9,0,0,0,0,0,CHO,Lignin,410.15768193152,0.00122387028278782,3,45934512
409.163475472572,17,31,9,0,0,0,1,0,CHOP,Protein,410.170751939452,-0.445754483302272,6,4512690
409.178827704195,21,31,6,0,0,0,1,0,CHOP,Lignin,410.186104171075,-0.680016637443334,3,3992502.5
409.186790973975,21,30,8,0,0,0,0,0,CHO,Lignin,410.194067440855,0.0012163643485723,3,14182329
409.22317648331,22,34,7,0,0,0,0,0,CHO,Protein,410.23045295019,0.0012088580830636,3,3237827.5
409.311117490649,28,42,2,0,0,0,0,0,CHO,Lipid,410.318393957529,0.211140598719294,1,4337628.5
410.036446174644,16,13,12,1,0,0,0,0,CHON,Tannin,411.043722641524,0.127106127900748,7,1879724.1
410.044806092329,16,14,12,0,1,0,0,0,CHO,Tannin,411.052082559209,-0.490951919220097,5,3083438.5
410.072942815283,17,19,9,0,1,0,1,0,CHOP,Lignin,411.080219282163,-0.476124984839917,7,4421814.5
410.081012735823,17,18,11,0,1,0,0,0,CHO,Lignin,411.088289202703,-0.0558128366812725,5,7188665
410.109244457843,18,23,8,0,1,0,1,0,CHOP,Lignin,411.116520924723,-0.272092745955796,4,6122689
410.117316378364,18,22,10,0,1,0,0,0,CHO,Lignin,411.124592845244,0.143313625767883,5,11665603
410.145738098513,19,27,7,0,1,0,1,0,CHOP,Lignin,411.153014565393,-0.535071337262257,4,4340939
410.153750019625,19,26,9,0,1,0,0,0,CHO,Lignin,411.161026486505,0.0262301000980227,3,8540365
410.182035741114,20,31,6,0,1,0,1,0,CHOP,Lignin,411.189312207994,-0.321342239118352,3,1992917.5
410.190149661222,20,30,8,0,1,0,0,0,CHO,Lignin,411.197426128102,-0.00814815863015409,2,3381463.8
411.020513660626,16,12,13,0,0,0,0,0,CHO,ConHC,412.027790127506,0.000837307512574374,6,3542466
411.035769795615,20,12,10,0,0,0,0,0,CHO,ConHC,412.043046262495,0.000834148104115103,4,3865030.3
411.039069571954,17,16,10,0,0,1,0,0,CHOS,Lignin,412.046346038834,0.173246934075083,8,2615751
411.046558603457,21,17,5,0,0,1,1,0,CHOSP,Lignin,412.053835070337,-0.980974091883797,5,2665417.3
411.048814818024,17,17,10,0,0,0,1,0,CHOP,Lignin,412.056091284904,-0.383462852772706,9,3602889.8
411.056899170001,17,16,12,0,0,0,0,0,CHO,Tannin,412.064175636881,0.000829772247721776,7,30058956
411.069766753546,14,21,12,0,0,0,1,0,CHOP,Carb,412.077043220426,0.0471486455555706,11,2279375.8
411.07215530499,21,16,9,0,0,0,0,0,CHO,ConHC,412.07943177187,0.000826612845431286,4,4423120.5
411.082994257167,20,16,8,2,0,0,0,0,CHON,Lignin,412.090270724047,0.957986103881619,6,4011475.3
411.085299080362,18,21,9,0,0,0,1,0,CHOP,Lignin,412.092575547242,-0.623074176297032,7,6967764
411.093284679376,18,20,11,0,0,0,0,0,CHO,Lignin,412.100561146256,0.000822236520322983,5,48597464
411.104406593796,17,20,10,2,0,0,0,0,CHON,Lignin,412.111683060676,0.271316558486201,3,2892761.5
411.108540814366,22,20,8,0,0,0,0,0,CHO,Lignin,412.115817281246,0.000819076572494552,4,2820570.5
411.121624742114,19,25,8,0,0,0,1,0,CHOP,Lignin,412.128901208994,-0.477810931512763,7,12089822
411.129670188752,19,24,10,0,0,0,0,0,CHO,Lignin,412.136946655632,0.000814700330500506,4,49187296
411.139507437319,30,20,2,0,0,0,0,0,CHO,ConHC,412.146783904199,-1.10159296845001,4,2329571.3
411.158030969365,20,29,7,0,0,0,1,0,CHOP,Lignin,412.165307436245,-0.528042126658995,4,10332648
411.160285860099,27,24,4,0,0,0,0,0,CHO,Lignin,412.167562326979,-0.250063781558672,5,1908201
411.166055698129,20,28,9,0,0,0,0,0,CHO,Lignin,412.173332165009,0.000807163816288249,3,23640554
411.178968845638,17,33,9,0,0,0,1,0,CHOP,Protein,412.186245312518,-0.0634284101177384,6,2252270.3
411.194443832073,21,33,6,0,0,0,1,0,CHOP,Lipid,412.201720298953,-0.59436203346691,2,3541490.5
411.202441207506,21,32,8,0,0,0,0,0,CHO,Protein,412.209717674386,0.000799626426175037,3,5414388.5
412.052255309353,16,17,10,0,1,0,1,0,CHOP,Lignin,413.059531776233,-0.589894953645829,8,2031840.5
412.060234364406,16,16,12,0,1,0,0,0,CHO,Tannin,413.067510831286,0.0483826829061887,5,5646050.5
412.067445414159,20,15,9,1,0,0,0,0,CHON,ConHC,413.074721881039,-0.0987604342389769,5,1921508.6
412.088555559811,17,21,9,0,1,0,1,0,CHOP,Lignin,413.095832026691,-0.383460394225579,5,5239530.5
412.096584615208,17,20,11,0,1,0,0,0,CHO,Lignin,413.103861082088,0.133721364820725,4,8798957
412.1249328108,18,25,8,0,1,0,1,0,CHOP,Lignin,413.13220927768,-0.363444380270055,4,5654260.5
412.13297386628,18,24,10,0,1,0,0,0,CHO,Lignin,413.14025033316,0.124645419778191,4,9497335
412.161341062003,19,29,7,0,1,0,1,0,CHOP,Lignin,413.168617528883,-0.418462284185231,3,4135678.5
412.169430117815,19,28,9,0,1,0,0,0,CHO,Lignin,413.176706584695,-0.0465882872152263,2,5263104.5
412.915759513323,0,0,0,0,0,0,0,0,,None,413.923035980203,0,1,6689740.5
413.015034521813,19,10,11,0,0,0,0,0,CHO,ConHC,414.022310988693,0.000423666318404358,5,2301415.8
413.028004720918,16,15,11,0,0,0,1,0,CHOP,Tannin,414.035281187798,-0.201319071466398,11,2992619.3
413.03616389622,16,14,13,0,0,0,0,0,CHO,Tannin,414.0434403631,0.000419279197005675,7,9212909
413.051420031225,20,14,10,0,0,0,0,0,CHO,ConHC,414.058696498105,0.000416111445247266,4,6994929.5
413.054572142881,17,18,10,0,0,1,0,0,CHOS,Lignin,414.061848609761,0.528614360119758,6,2812402.5
413.06199223778,21,19,5,0,0,1,1,0,CHOSP,Lignin,414.06926870466,-0.453509289285138,4,3098100.5
413.064429509864,17,19,10,0,0,0,1,0,CHOP,Lignin,414.071705976744,-0.296170549015736,8,6088693
413.072549405633,17,18,12,0,0,0,0,0,CHO,Tannin,414.079825872513,0.000411724133917713,6,33713144
413.087805540639,21,18,9,0,0,0,0,0,CHO,Lignin,414.095082007519,0.000408556252489156,4,5983227.5
413.09093411104,18,22,9,0,0,1,0,0,CHOS,Lignin,414.09821057792,0.585409871747902,5,2213372.3
413.10088100079,18,23,9,0,0,0,1,0,CHOP,Lignin,414.10815746767,-0.455486003489883,7,14588927
413.108934915047,18,22,11,0,0,0,0,0,CHO,Lignin,414.116211381927,0.000404168888542828,5,39595008
413.118636738598,29,18,3,0,0,0,0,0,CHO,ConHC,414.125913205478,-0.769720917181964,7,3497987.8
413.124191050053,22,22,8,0,0,0,0,0,CHO,Lignin,414.131467516933,0.000401000602954911,4,5402629.5
413.137282956536,19,27,8,0,0,0,1,0,CHOP,Lignin,414.144559423416,-0.495165060875442,7,19471368
413.145320424462,19,26,10,0,0,0,0,0,CHO,Lignin,414.152596891342,0.000396613186424359,4,25185290
413.155064976085,30,22,2,0,0,0,0,0,CHO,ConHC,414.162341442965,-0.872828186752626,6,3357197.5
413.160576559468,23,26,7,0,0,0,0,0,CHO,Lignin,414.167853026348,0.000393445045754111,4,3661839
413.173707599869,20,31,7,0,0,0,1,0,CHOP,Protein,414.180984066749,-0.589614102288102,4,9540627
413.181705933877,20,30,9,0,0,0,0,0,CHO,Protein,414.188982400757,0.000389057439403565,3,8234005
413.196962068883,24,30,6,0,0,0,0,0,CHO,Lignin,414.204238535763,0.000385889031921454,3,2067993
413.21005154238,21,35,6,0,0,0,1,0,CHOP,Lipid,414.21732800926,-0.489219417628197,2,2178076.5
413.218091443293,21,34,8,0,0,0,0,0,CHO,Protein,414.225367910173,0.000381501098579315,3,1592350.8
413.915287292758,0,0,0,0,0,0,0,0,,None,414.922563759638,0,2,1783514.1
414.067852888591,16,19,10,0,1,0,1,0,CHOP,Lignin,415.075129355471,-0.460583535588293,5,2978051
414.075919814345,16,18,12,0,1,0,0,0,CHO,Tannin,415.083196281225,-0.0371020205964943,4,5389573
414.083139747896,20,17,9,1,0,0,0,0,CHON,Lignin,415.090416214776,-0.204931196156458,6,2185991
414.104216553912,17,23,9,0,1,0,1,0,CHOP,Lignin,415.111493020792,-0.407928459974759,5,5644556.5
414.112318479345,17,22,11,0,1,0,0,0,CHO,Lignin,415.119594946225,-0.0687973420315675,5,6952207
414.140619218875,18,27,8,0,1,0,1,0,CHOP,Lignin,415.147895685755,-0.449224137062118,4,4584726.5
414.148657144897,18,26,10,0,1,0,0,0,CHO,Lignin,415.155933611777,0.0440355573953831,4,4856088.5
414.177009883949,19,31,7,0,1,0,1,0,CHOP,Protein,415.184286350829,-0.461610026355689,3,2922784
414.18500881033,19,30,9,0,1,0,0,0,CHO,Protein,415.19228527721,0.125538194255454,3,2209570
415.030684759392,19,12,11,0,0,0,0,0,CHO,ConHC,416.037961226272,4.87524471520093E-06,5,5889537.5
415.034208486452,16,16,11,0,0,1,0,0,CHOS,Tannin,416.041484953332,-0.367527368877325,7,1739522.6
415.041457753124,20,17,6,0,0,1,1,0,CHOSP,Lignin,416.048734220004,-0.934365789863119,6,2182660.5
415.043744629008,16,17,11,0,0,0,1,0,CHOP,Tannin,416.051021095888,-0.416288096945059,11,4789765
415.051814133819,16,16,13,0,0,0,0,0,CHO,Tannin,416.059090600699,4.83510308735126E-07,7,13577735
415.061439505952,27,12,5,0,0,0,0,0,CHO,ConHC,416.068715972832,-0.582781456921369,7,2072073.8
415.067070268838,20,16,10,0,0,0,0,0,CHO,Lignin,416.074346735718,-2.68755751130239E-06,5,10085899
415.070196313415,17,20,10,0,0,1,0,0,CHOS,Lignin,416.077472780295,0.588286366267809,6,2284556
415.080173990013,17,21,10,0,0,0,1,0,CHOP,Lignin,416.087450456893,-0.52164945896568,9,9969167
415.088199643266,17,20,12,0,0,0,0,0,CHO,Tannin,416.095476110146,-7.07934351106998E-06,6,24260112
415.097834202452,28,16,4,0,0,0,0,0,CHO,ConHC,416.105110669332,-0.604816729265317,6,3992083.3
415.103455778285,21,20,9,0,0,0,0,0,CHO,Lignin,416.110732245165,-1.02504031910586E-05,4,9348629
415.106590432848,18,24,9,0,0,1,0,0,CHOS,Lignin,416.113866899728,0.567535934331194,5,2294805.8
415.116527187662,18,25,9,0,0,0,1,0,CHOP,Lignin,416.123803654542,-0.443961966141536,7,20147736
415.124585152713,18,24,11,0,0,0,0,0,CHO,Lignin,416.131861619593,-1.46421041733641E-05,5,18169370
415.134316465108,29,20,3,0,0,0,0,0,CHO,ConHC,416.141592931988,-0.837271961686434,7,5818909
415.139841287733,22,24,8,0,0,0,0,0,CHO,Lignin,416.147117754613,-1.78132923126699E-05,4,8384030.5
415.152941379859,19,29,8,0,0,0,1,0,CHOP,Protein,416.160217846739,-0.512853055274503,7,19123746
415.160970662161,19,28,10,0,0,0,0,0,CHO,Lignin,416.168247129041,-2.22051814653583E-05,4,8191524
415.170670045689,30,24,2,0,0,0,0,0,CHO,UnsatHC,416.177946512569,-0.760487121793204,6,2742822.5
415.176226797181,23,28,7,0,0,0,0,0,CHO,Lignin,416.183503264061,-2.53762248647422E-05,4,4292136
415.189310495147,20,33,7,0,0,0,1,0,CHOP,Protein,416.196586962027,-0.473425379215937,4,4678187.5
415.19735617161,20,32,9,0,0,0,0,0,CHO,Protein,416.20463263849,-2.97680290014051E-05,3,2220589.5
416.055085870699,15,16,13,0,1,0,0,0,CHO,Tannin,417.062362337579,0.199253464194568,5,1745676.5
416.062354898532,19,15,10,1,0,0,0,0,CHON,ConHC,417.069631365412,-0.0854958245607737,5,2039054.4
416.083288978687,16,21,10,0,1,0,1,0,CHOP,Lignin,417.090565445567,0.0546579917618304,8,2904851.8
416.091525010223,16,20,12,0,1,0,0,0,CHO,Tannin,417.098801477103,0.0706496813940269,4,4484886
416.098656037527,20,19,9,1,0,0,0,0,CHON,Lignin,417.105932504407,0.11677990989801,5,2373911.8
416.106883069028,20,20,9,0,1,0,0,0,CHO,Lignin,417.114159535908,-0.173710736106275,4,2136346
416.119855118697,17,25,9,0,1,0,1,0,CHOP,Lignin,417.127131585577,-0.378389141012344,5,5362461
416.127801149122,17,24,11,0,1,0,0,0,CHO,Lignin,417.135077616002,0.332830551804155,5,3307295.3
416.135431178337,21,23,8,1,0,0,0,0,CHON,Lignin,417.142707645217,-0.817286052828769,6,1889569.3
416.143082207633,21,24,8,0,1,0,0,0,CHO,Lignin,417.150358674513,0.273068175648004,6,1890595.3
416.156297258232,18,29,8,0,1,0,1,0,CHOP,Protein,417.163573725112,-0.514113949562654,5,5035814.5
416.164441289416,18,28,10,0,1,0,0,0,CHO,Lignin,417.171717756296,-0.277580407991449,4,2269480.8
416.956907990901,17,8,9,0,0,0,2,0,CHOP,ConHC,417.964184457781,0.407733306761718,4,7264243.5
417.02304099667,15,15,12,0,0,0,1,0,CHOP,Tannin,418.03031746355,-0.490411441126328,11,3208196.5
417.031073997371,15,14,14,0,0,0,0,0,CHO,Tannin,418.038350464251,0.0112299471423994,7,1626630.5
417.046334998703,19,14,11,0,0,0,0,0,CHO,ConHC,418.053611465583,-0.000414021015701415,5,11681802
417.049831485901,16,18,11,0,0,1,0,0,CHOS,Tannin,418.057107952781,-0.301016005965872,7,2309643.3
417.059365080513,16,19,11,0,0,0,1,0,CHOP,Tannin,418.066641547393,-0.343448575636458,11,6887437.5
417.067464373147,16,18,13,0,0,0,0,0,CHO,Tannin,418.074740840027,-0.000418410651046688,7,10201104
417.077142190093,27,14,5,0,0,0,0,0,CHO,ConHC,418.084418656973,-0.705831310976595,8,2148882.3
417.082720508178,20,18,10,0,0,0,0,0,CHO,Lignin,418.089996975058,-0.000421579560970185,5,14979092
417.085971874836,17,22,10,0,0,1,0,0,CHOS,Lignin,418.093248341716,0.285284406928953,6,2534420.5
417.095783086641,17,23,10,0,0,0,1,0,CHOP,Lignin,418.103059553521,-0.421150281593663,9,13897751
417.103849882622,17,22,12,0,0,0,0,0,CHO,Tannin,418.111126349502,-0.000425968976152036,6,10954777
417.11351877311,28,18,4,0,0,0,0,0,CHO,ConHC,418.12079523999,-0.684428502456309,7,6832155.5
417.119106017654,21,22,9,0,0,0,0,0,CHO,Lignin,418.126382484534,-0.000429138014275681,4,14454813
417.122266542905,18,26,9,0,0,1,0,0,CHOS,Lignin,418.129543009785,0.502508657856973,5,1558557.8
417.132183777527,18,27,9,0,0,0,1,0,CHOP,Protein,418.139460244407,-0.457428263532159,7,19865632
417.140191507327,18,26,11,0,0,0,0,0,CHO,Lignin,418.147467974207,0.104516937267956,5,6246434
417.149894909385,29,22,3,0,0,0,0,0,CHO,ConHC,418.157171376265,-0.661961061181289,7,6385700.5
417.15549152713,22,26,8,0,0,0,0,0,CHO,Lignin,418.16276799401,-0.000436696511578015,4,10891302
417.168559724546,19,31,8,0,0,0,1,0,CHOP,Protein,418.175836191426,-0.434528995610832,7,12226601
417.176696280897,19,30,10,0,0,0,0,0,CHO,Protein,418.183972747777,-0.180695057877266,5,2083883.5
417.191877036607,23,30,7,0,0,0,0,0,CHO,Lignin,418.199153503487,-0.000444254509168583,3,5915695.5
417.205052037757,20,35,7,0,0,0,1,0,CHOP,Protein,418.212328504637,-0.689880277656898,4,1918002.6
417.228233039781,24,34,6,0,0,0,0,0,CHO,Lignin,418.235509506661,0.0700976791257389,2,1572920.5
418.041632402311,18,13,11,1,0,0,0,0,CHON,ConHC,419.048908869191,-0.115985486202375,6,2256133.3
418.049760319486,18,14,11,0,1,0,0,0,CHO,ConHC,419.057036786366,-0.168607278067309,7,1677575.3
418.078021031504,19,17,10,1,0,0,0,0,CHON,Lignin,419.085297498384,-0.123427102848061,6,3276046.3
418.086015950034,19,18,10,0,1,0,0,0,CHO,Lignin,419.093292416914,0.141304303113733,6,3271952.3
418.099066817044,16,23,10,0,1,0,1,0,CHOP,Lignin,419.106343283924,-0.250477773455164,6,2875155.5
418.107209734066,16,22,12,0,1,0,0,0,CHO,Tannin,419.114486200946,-0.0123874168688301,5,2042133.6
418.11439566084,20,21,9,1,0,0,0,0,CHON,Lignin,419.12167212772,-0.0974645851596581,5,2652951.5
418.11697363457,27,18,4,0,1,0,0,0,CHO,ConHC,419.12425010145,-0.921439047673742,4,1700120
418.122423579034,20,22,9,0,1,0,0,0,CHO,Lignin,419.129700045914,0.088509561670513,4,3281177.5
418.135576445004,17,27,9,0,1,0,1,0,CHOP,Protein,419.142852911884,-0.546588072453129,6,3636508.8
418.143799361211,17,26,11,0,1,0,0,0,CHO,Lignin,419.151075828091,-0.499372668018693,5,1639710.8
418.158839207952,21,26,8,0,1,0,0,0,CHO,Lignin,419.166115674832,0.0166386720247844,3,2666786.5
418.171878075084,18,31,8,0,1,0,1,0,CHOP,Protein,419.179154541964,-0.346444384848376,4,3221797.8
418.195352835873,22,30,7,0,1,0,0,0,CHO,Lignin,419.202629302753,-0.2889944965277,2,1741099.6
418.953933723674,0,0,0,0,0,0,0,0,,None,419.961210190554,0,7,3404263.5
419.025599729973,18,12,12,0,0,0,0,0,CHO,ConHC,420.032876196853,-0.000824823174664719,7,6052345
419.038732174405,15,17,12,0,0,0,1,0,CHOP,Tannin,420.046008641285,-0.585936730284867,11,3282428.3
