Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index,El_comp,Sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,Outline,Specifics,MSCC,CRAM,IOS
381.065825,2521662.0,17,18,8,0,0,1,0,0,0.459925285732031,3,381.064680611345,381.064786053037,382.072062519917,13.4,254558.0,0.0135457286021857,2093,CHOS,Altamaha_SW48_000107-2_p08,9.0,1.0,0.0,0.33333,0.47059,1.05882,0.0,0.0,,,0.0,60.3,0.47059,382.0,0.07234,0.443,2.61409,0.47616,0.13031,0.31848,0.11882876064414903,C17H18O8S,PUCs,Lignin-like,Not Matched,CRAM,IOS
381.083892,71674440.0,17,18,10,0,0,0,0,0,0.0457883534782392,4,381.082747560245,381.082702836648,382.089979303528,441.07,265421.7,0.385016910257457,2095,CHO,Altamaha_SW48_000107-2_p08,9.0,-1.0,0.0,0.33333,0.58824,1.05882,0.0,0.0,,,0.11765,56.94706,0.58824,382.0,0.13327,0.38198,2.67462,0.41514,0.06935,0.25748,0.12230330377169035,C17H18O10,PUCs,Lignin-like,Not Matched,CRAM,IOS
381.114724,3212882.5,25,18,4,0,0,0,0,0,0.9077600680618,6,381.113579473059,381.113579473059,382.120855939939,17.67,298956.8,0.0172587897885251,2098,CHO,Altamaha_SW48_000107-2_p08,17.0,13.0,0.61905,0.65217,0.16,0.72,0.0,0.0,,,-0.4,71.7,0.16,382.0,0.05056,0.4648,2.59246,0.49796,0.1521,0.34028,0.07518499841348983,C25H18O4,PPAs,Polyphenol-like,Not Matched,,
381.120329,81308248.0,18,22,9,0,0,0,0,0,0.094377141493343,3,381.119184457212,381.119141902216,382.126418369096,500.65,263388.5,0.436767283056653,2099,CHO,Altamaha_SW48_000107-2_p08,8.0,-1.0,0.0,0.25926,0.5,1.22222,0.0,0.0,,,-0.22222,66.63333,0.5,382.0,0.09152,0.42379,2.63315,0.45695,0.11112,0.29928,0.10798255181729852,C18H22O9,PUCs,Lignin-like,Not Matched,CRAM,IOS
381.15669,44960356.0,19,26,8,0,0,0,0,0,0.0317233915481042,3,381.155545354426,381.155503468019,382.162779934899,275.86,260962.3,0.241515627484433,2102,CHO,Altamaha_SW48_000107-2_p08,7.0,-1.0,0.0,0.2,0.42105,1.36842,0.0,0.0,,,-0.52632,75.3,0.42105,382.0,0.04977,0.4656,2.59167,0.49876,0.1529,0.34108,0.09666396423944068,C19H26O8,PUCs,Lignin-like,Not Matched,CRAM,
381.193052,10484339.0,20,30,7,0,0,0,0,0,0.0349284602138742,3,381.191907251668,381.191890200448,382.199166667328,62.64,254820.2,0.0563192095797575,2103,CHO,Altamaha_SW48_000107-2_p08,6.0,-1.0,0.0,0.15152,0.35,1.5,0.0,0.0,,,-0.8,83.1,0.35,382.0,0.00801,0.50741,2.55019,0.54058,0.19467,0.38287,0.0874930581574536,C20H30O7,UAAs,Aliphatic-like,Not Matched,CRAM,
381.232808,2696836.0,18,38,6,0,0,1,0,0,0.0402653385799492,2,381.231663139356,381.231648566499,382.238925033379,14.48,294807.9,0.0144867188943657,2104,CHOS,Altamaha_SW48_000107-2_p08,0.0,-6.0,0.0,0.0,0.33333,2.11111,0.0,0.0,,,-1.33333,98.3,0.33333,382.0,0.09507,0.61064,2.4478,0.64381,0.29781,0.48606,0.08869012650413188,C18H38O6S,SSCs,Aliphatic-like,Not Matched,,
382.042778,3647447.5,15,13,11,1,0,0,0,0,0.0645324336415313,5,382.04163085942,382.041608517795,383.048884984675,20.36,279474.7,0.0195931627338321,2105,CHON,Altamaha_SW48_000107-2_p08,10.0,-1.0,0.0,0.41176,0.73333,0.86667,0.06667,0.0,inf,0.0,0.8,37.5,0.8,383.0,0.18713,0.3294,2.73478,0.36264,0.01599,0.20459,0.16225540283414377,C15H13O11N,PUCs,Tannin-like,Not Matched,CRAM,
382.07921,7644134.5,16,17,10,1,0,0,0,0,0.122981548327764,4,382.078062757241,382.078016417437,383.085292884317,45.08,256380.5,0.0410623514712139,2107,CHON,Altamaha_SW48_000107-2_p08,9.0,-1.0,0.0,0.3,0.625,1.0625,0.0625,0.0,inf,0.0,0.375,49.6125,0.6875,383.0,0.14538,0.37121,2.6933,0.40445,0.05777,0.24639,0.13797891101331464,C16H17O10N,PUCs,Lignin-like,Not Matched,CRAM,
382.11564,7407606.0,17,21,9,1,0,0,0,0,0.183159723249576,3,382.114492655099,382.114424983772,383.121701450652,43.61,247333.1,0.0397917803686307,2109,CHON,Altamaha_SW48_000107-2_p08,8.0,-1.0,0.0,0.21739,0.52941,1.23529,0.05882,0.0,inf,0.0,0.0,60.3,0.58824,383.0,0.10362,0.41302,2.65182,0.44626,0.09954,0.28819,0.12002142491766615,C17H21O9N,PUCs,Lignin-like,Not Matched,CRAM,IOS
382.151948,3717125.0,18,25,8,1,0,0,0,0,0.0053922013581632,3,382.150800553332,382.150742383685,383.158018850565,20.79,285294.7,0.0199674525889669,2111,CHON,Altamaha_SW48_000107-2_p08,7.0,-1.0,0.0,0.15385,0.44444,1.38889,0.05556,0.0,inf,0.0,-0.33333,69.8,0.5,383.0,0.06187,0.45483,2.61035,0.48808,0.14132,0.32998,0.10619987261110064,C18H25O8N,PUCs,Lignin-like,Not Matched,CRAM,
383.009116,1861993.5,15,12,10,0,0,1,0,0,0.0351586279635761,5,383.00796616004,383.007854330765,384.015130797645,9.32,294334.4,0.0100021567561528,2114,CHOS,Altamaha_SW48_000107-2_p08,10.0,0.0,0.0,0.44444,0.66667,0.8,0.0,0.0,,,0.66667,41.3,0.66667,384.0,0.1425,0.37544,2.6971,0.40877,0.06118,0.25029,0.15518280976473892,C15H12O10S,PUCs,Lignin-like,Not Matched,CRAM,
383.026824,11795825.0,15,12,12,0,0,0,0,0,0.0566723690313446,6,383.025674110785,383.025621147573,384.032897614453,70.75,257604.9,0.0633641796913609,2117,CHO,Altamaha_SW48_000107-2_p08,10.0,-2.0,0.0,0.44444,0.8,0.8,0.0,0.0,,,0.8,37.5,0.8,384.0,0.20343,0.31443,2.75762,0.34775,0.00021,0.1893,0.1611620262859544,C15H12O12,PUCs,Tannin-like,Not Matched,CRAM,
383.042091,4258167.0,19,12,9,0,0,0,0,0,0.0080422498661334,4,383.040941068326,383.040858605831,384.048135072711,24.13,260343.3,0.0228737929685989,2118,CHO,Altamaha_SW48_000107-2_p08,14.0,5.0,0.5,0.65517,0.47368,0.63158,0.0,0.0,,,0.31579,51.3,0.47368,384.0,0.16208,0.35584,2.71654,0.38916,0.04159,0.2307,0.11406408506034676,C19H12O9,PPAs,Polyphenol-like,Not Matched,,
383.045434,4137336.5,16,16,9,0,0,1,0,0,0.101302924833965,6,383.04428405903,383.044187430079,384.051463896959,23.39,266459.1,0.0222247221732796,2119,CHOS,Altamaha_SW48_000107-2_p08,9.0,0.0,0.0,0.33333,0.5625,1.0,0.0,0.0,,,0.25,53.175,0.5625,384.0,0.10074,0.41725,2.65562,0.45058,0.10295,0.29209,0.13283080580885215,C16H16O9S,PUCs,Lignin-like,Not Matched,CRAM,
383.063189,69905792.0,16,16,11,0,0,0,0,0,0.0255809020970307,5,383.06203900966,383.061994714658,384.069271181538,430.12,264280.2,0.375516181848654,2122,CHO,Altamaha_SW48_000107-2_p08,9.0,-2.0,0.0,0.33333,0.6875,1.0,0.0,0.0,,,0.375,49.6125,0.6875,384.0,0.16168,0.35624,2.71615,0.38956,0.04199,0.2311,0.1371874401461072,C16H16O11,PUCs,Tannin-like,Not Matched,CRAM,
383.078474,4866438.0,20,16,8,0,0,0,0,0,0.131436201984832,4,383.077323967165,383.07729150613,384.08456797301,27.9,259833.2,0.0261412704824688,2123,CHO,Altamaha_SW48_000107-2_p08,13.0,5.0,0.41667,0.5625,0.4,0.8,0.0,0.0,,,0.0,60.3,0.4,384.0,0.12032,0.39765,2.67507,0.43098,0.08336,0.27249,0.10150879781935114,C20H16O8,PPAs,Polyphenol-like,Not Matched,CRAM,
383.081636,2923911.5,17,20,8,0,0,1,0,0,0.269498849611832,4,383.080485958374,383.080508330676,384.087784797556,15.88,249387.4,0.0157065108788607,2124,CHOS,Altamaha_SW48_000107-2_p08,8.0,0.0,0.0,0.25,0.47059,1.17647,0.0,0.0,,,-0.11765,63.65294,0.47059,384.0,0.05899,0.45906,2.61414,0.4924,0.14473,0.33389,0.1161071298453577,C17H20O8S,PUCs,Lignin-like,Not Matched,CRAM,IOS
383.099611,92106128.0,17,20,10,0,0,0,0,0,0.113819883444298,4,383.098460908409,383.09841411498,384.10569058186,567.42,264554.9,0.494770755353482,2126,CHO,Altamaha_SW48_000107-2_p08,8.0,-2.0,0.0,0.25,0.58824,1.17647,0.0,0.0,,,0.0,60.3,0.58824,384.0,0.11992,0.39805,2.67467,0.43138,0.08376,0.27289,0.11942211508158956,C17H20O10,PUCs,Lignin-like,Not Matched,CRAM,IOS
383.110697,3957651.5,16,20,9,2,0,0,0,0,0.213749900433856,3,383.109546877597,383.109521679475,384.116798146355,22.28,189217.2,0.0212594999333903,2127,CHON,Altamaha_SW48_000107-2_p08,8.0,-1.0,0.0,0.15789,0.5625,1.25,0.125,0.0,inf,0.0,0.25,53.175,0.6875,384.0,0.11573,0.40225,2.6705,0.43558,0.08796,0.27709,0.13508153855133387,C16H20O9N2,PUCs,Lignin-like,Not Matched,CRAM,IOS
383.114892,3068821.3,21,20,7,0,0,0,0,0,0.0708374194105204,4,383.113741865938,383.113653739953,384.120930206833,16.78,244638.7,0.0164849295656621,2128,CHO,Altamaha_SW48_000107-2_p08,12.0,5.0,0.35714,0.48571,0.33333,0.95238,0.0,0.0,,,-0.28571,68.44286,0.33333,384.0,0.07857,0.43946,2.63359,0.47279,0.12514,0.31429,0.09144341768875801,C21H20O7,PUCs,Lignin-like,Not Matched,CRAM,
383.117823,1906582.5,18,24,7,0,0,1,0,0,0.455864211378716,3,383.116672857793,383.116822239711,384.124098706591,9.59,281939.5,0.0102416775534059,2129,CHOS,Altamaha_SW48_000107-2_p08,7.0,0.0,0.0,0.18519,0.38889,1.33333,0.0,0.0,,,-0.44444,72.96667,0.38889,384.0,0.01724,0.50087,2.57267,0.53421,0.1865,0.37568,0.10312364721365117,C18H24O7S,PUCs,Lignin-like,Not Matched,CRAM,
383.135922,63450528.0,18,24,9,0,0,0,0,0,0.0552404048455739,3,383.134771807498,383.134734682259,384.142011149139,390.2,259681.6,0.34084014112652,2131,CHO,Altamaha_SW48_000107-2_p08,7.0,-2.0,0.0,0.18519,0.5,1.33333,0.0,0.0,,,-0.33333,69.8,0.5,384.0,0.07817,0.43986,2.6332,0.47319,0.12554,0.31469,0.10573037688361128,C18H24O9,PUCs,Lignin-like,Not Matched,CRAM,
383.145551,2483362.0,29,20,1,0,0,0,0,0,0.892298505856799,5,383.144400780744,383.144481574954,384.151758041834,13.16,163431.0,0.0133399907176223,2132,CHO,Altamaha_SW48_000107-2_p08,20.0,19.0,0.67857,0.68421,0.03448,0.68966,0.0,0.0,,,-0.62069,77.98966,0.03448,384.0,0.00414,0.52228,2.55144,0.55562,0.20789,0.39708,0.06226705935571668,C29H20O,PAs,Cond. aromatic-like,Not Matched,,
383.172405,19856814.0,19,28,8,0,0,0,0,0,0.156629805504747,3,383.171254706142,383.171201582511,384.178478049391,120.6,254883.2,0.106665767794447,2134,CHO,Altamaha_SW48_000107-2_p08,6.0,-2.0,0.0,0.13333,0.42105,1.47368,0.0,0.0,,,-0.63158,78.3,0.42105,384.0,0.03642,0.48167,2.59172,0.515,0.16732,0.35648,0.09485523050178701,C19H28O8,PUCs,Lignin-like,Not Matched,,
383.208753,3467708.3,20,32,7,0,0,0,0,0,0.16024369347697,3,383.207602605193,383.207588483019,384.214864949899,19.25,250964.3,0.0186276493452916,2135,CHO,Altamaha_SW48_000107-2_p08,5.0,-2.0,0.0,0.09091,0.35,1.6,0.0,0.0,,,-0.9,85.95,0.35,384.0,0.00534,0.52348,2.55024,0.55682,0.20909,0.39828,0.08600861253807007,C20H32O7,UAAs,Aliphatic-like,Not Matched,,
384.058426,4181786.3,15,15,11,1,0,0,0,0,0.0349815622473623,5,384.057273254579,384.057247333078,385.064523799958,23.66,240560.0,0.0224634952234432,2136,CHON,Altamaha_SW48_000107-2_p08,9.0,-2.0,0.0,0.29412,0.73333,1.0,0.06667,0.0,inf,0.0,0.66667,41.3,0.8,385.0,0.17378,0.34547,2.73482,0.37888,0.03041,0.22,0.15722312798288768,C15H15O11N,PUCs,Tannin-like,Not Matched,CRAM,
384.074009,1933600.6,19,15,8,1,0,0,0,0,0.388996286074604,6,384.072856211633,384.072639791219,385.079916258099,9.76,263382.5,0.0103868119330122,2138,CHON,Altamaha_SW48_000107-2_p08,13.0,5.0,0.4,0.57143,0.42105,0.78947,0.05263,0.0,inf,0.0,0.21053,54.3,0.47368,385.0,0.13243,0.38688,2.69375,0.42029,0.07178,0.2614,0.11207679958349528,C19H15O8N,PPAs,Polyphenol-like,Not Matched,,
384.094856,7464745.0,16,19,10,1,0,0,0,0,0.171465463780061,4,384.09370315419,384.093685400724,385.100961867604,43.96,254846.0,0.0400987165823661,2139,CHON,Altamaha_SW48_000107-2_p08,8.0,-2.0,0.0,0.2,0.625,1.1875,0.0625,0.0,inf,0.0,0.25,53.175,0.6875,385.0,0.13203,0.38728,2.69335,0.42069,0.07218,0.2618,0.13432286696432344,C16H19O10N,PUCs,Lignin-like,Not Matched,CRAM,
384.131221,5951288.0,17,23,9,1,0,0,0,0,0.0785687652561614,3,384.130068054012,384.130035135281,385.137311602161,34.6,242656.2,0.0319688094920906,2141,CHON,Altamaha_SW48_000107-2_p08,7.0,-2.0,0.0,0.13043,0.52941,1.35294,0.05882,0.0,inf,0.0,-0.11765,63.65294,0.58824,385.0,0.09027,0.42909,2.65187,0.4625,0.11396,0.3036,0.11789309620858827,C17H23O9N,PUCs,Lignin-like,Not Matched,CRAM,
384.167719,3072327.0,18,27,8,1,0,0,0,0,0.210263010670129,3,384.166565953501,384.166471369595,385.173747836475,16.8,270613.1,0.0165037612967825,2143,CHON,Altamaha_SW48_000107-2_p08,6.0,-2.0,0.0,0.07692,0.44444,1.5,0.05556,0.0,inf,0.0,-0.44444,72.96667,0.5,385.0,0.04852,0.4709,2.6104,0.50432,0.15573,0.34539,0.10402069562673183,C18H27O8N,N_Ccs,Aliphatic-like,Not Matched,,
384.276773,2533747.8,21,39,5,1,0,0,0,0,0.0104582159910667,2,384.275619653373,384.275550930091,385.282827396971,13.47,241043.5,0.01361065045402,2145,CHON,Altamaha_SW48_000107-2_p08,3.0,-2.0,0.0,0.0,0.2381,1.85714,0.04762,0.0,inf,0.0,-1.2381,95.58571,0.28571,386.0,0.92326,0.40367,3.48597,0.37024,0.71894,0.52922,0.07772087723107357,C21H39O5N,N_Ccs,Aliphatic-like,Not Matched,,
385.021416,3806371.8,18,10,10,0,0,0,0,0,0.129479633200074,4,385.020260611847,385.020170057806,386.027446524686,21.34,264010.8,0.0204468637596208,2147,CHO,Altamaha_SW48_000107-2_p08,14.0,4.0,0.5,0.69231,0.55556,0.55556,0.0,0.0,,,0.55556,44.46667,0.55556,386.0,0.19048,0.33009,2.75807,0.36359,0.01423,0.20431,0.12690509161102076,C18H10O10,PAs,Cond. aromatic-like,Not Matched,,
385.02476,3527845.0,15,14,10,0,0,1,0,0,0.076820992838006,4,385.02360460271,385.023520548787,386.030797015667,19.61,259961.0,0.0189506884430101,2148,CHOS,Altamaha_SW48_000107-2_p08,9.0,-1.0,0.0,0.33333,0.66667,0.93333,0.0,0.0,,,0.53333,45.1,0.66667,386.0,0.12915,0.39151,2.69714,0.42501,0.0756,0.2657,0.15057344835653497,C15H14O10S,PUCs,Lignin-like,Not Matched,CRAM,
385.042456,24432812.0,15,14,12,0,0,0,0,0,0.0123822030495093,5,385.041300554362,385.041244667589,386.048521134469,148.9,257627.5,0.131246868271888,2150,CHO,Altamaha_SW48_000107-2_p08,9.0,-3.0,0.0,0.33333,0.8,0.93333,0.0,0.0,,,0.66667,41.3,0.8,386.0,0.19008,0.3305,2.75767,0.36399,0.01463,0.20471,0.15619630623087297,C15H14O12,PUCs,Tannin-like,Not Matched,,
385.051872,1906864.1,26,10,4,0,0,0,0,0,0.545240535887346,5,385.050716528639,385.050842836941,386.058119303821,9.59,275099.1,0.0102431902371733,2151,CHO,Altamaha_SW48_000107-2_p08,22.0,18.0,0.81818,0.83333,0.15385,0.38462,0.0,0.0,,,-0.07692,62.49231,0.15385,386.0,0.10777,0.41291,2.67591,0.44642,0.09698,0.2871,0.07689920193912723,C26H10O4,PAs,Cond. aromatic-like,Not Matched,,
385.057789,8173746.5,19,14,9,0,0,0,0,0,0.123584566083674,4,385.056633512476,385.056553292945,386.063829759825,48.34,252394.1,0.0439072927902569,2152,CHO,Altamaha_SW48_000107-2_p08,13.0,4.0,0.4,0.58621,0.47368,0.73684,0.0,0.0,,,0.21053,54.3,0.47368,386.0,0.14873,0.3719,2.71659,0.4054,0.05601,0.24611,0.111554031746123,C19H14O9,PPAs,Polyphenol-like,Not Matched,,
385.061108,3252404.0,16,18,9,0,0,1,0,0,0.103908621163125,6,385.05995250341,385.059836284114,386.067112750994,17.91,309345.9,0.0174710892612345,2153,CHOS,Altamaha_SW48_000107-2_p08,8.0,-1.0,0.0,0.2381,0.5625,1.125,0.0,0.0,,,0.125,56.7375,0.5625,386.0,0.0874,0.43332,2.65567,0.46682,0.11737,0.3075,0.1294391390365626,C16H18O9S,PUCs,Lignin-like,Not Matched,CRAM,IOS
385.06872,2537143.0,18,14,8,2,0,0,0,0,0.975457570223974,5,385.067564482619,385.067362369924,386.074638836804,13.49,263019.4,0.0136288886071706,2154,CHON,Altamaha_SW48_000107-2_p08,13.0,5.0,0.375,0.58333,0.44444,0.77778,0.11111,0.0,inf,0.0,0.44444,47.63333,0.55556,386.0,0.14453,0.37611,2.71243,0.40961,0.0602,0.25031,0.12510096329324538,C18H14O8N2,PPAs,Polyphenol-like,Not Matched,,
385.078885,69923000.0,16,18,11,0,0,0,0,0,0.121601689612021,5,385.077729454857,385.077681902598,386.084958369478,430.23,259353.7,0.375608618859557,2156,CHO,Altamaha_SW48_000107-2_p08,8.0,-3.0,0.0,0.2381,0.6875,1.125,0.0,0.0,,,0.25,53.175,0.6875,386.0,0.14833,0.3723,2.7162,0.4058,0.05641,0.24651,0.13357266978376975,C16H18O11,PUCs,Tannin-like,Not Matched,,
385.088567,3329727.0,27,14,3,0,0,0,0,0,0.932486279054726,6,385.087411428416,385.087377876452,386.094654343332,18.39,228552.0,0.01788644880296,2157,CHO,Altamaha_SW48_000107-2_p08,21.0,18.0,0.75,0.76471,0.11111,0.51852,0.0,0.0,,,-0.2963,68.74444,0.11111,386.0,0.06602,0.45472,2.63444,0.48823,0.13876,0.3289,0.07098039352064098,C27H14O3,PAs,Cond. aromatic-like,Not Matched,,
385.094221,7862465.5,20,18,8,0,0,0,0,0,0.213520422752075,4,385.093065412976,385.092973527991,386.100249994871,46.42,254162.3,0.0422351702198978,2158,CHO,Altamaha_SW48_000107-2_p08,12.0,4.0,0.33333,0.5,0.4,0.9,0.0,0.0,,,-0.1,63.15,0.4,386.0,0.10697,0.41371,2.67512,0.44722,0.09778,0.2879,0.09951608047485348,C20H18O8,PPAs,Polyphenol-like,Not Matched,CRAM,
385.097401,2474690.5,17,22,8,0,0,1,0,0,0.14431413021886,5,385.096245404293,385.096206185924,386.103482652804,13.1,331490.6,0.0132934096192936,2159,CHOS,Altamaha_SW48_000107-2_p08,7.0,-1.0,0.0,0.16667,0.47059,1.29412,0.0,0.0,,,-0.23529,67.00588,0.47059,386.0,0.04564,0.47513,2.61419,0.50864,0.15915,0.3493,0.11350737893715324,C17H22O8S,PUCs,Lignin-like,Not Matched,CRAM,IOS
385.115232,58454216.0,17,22,10,0,0,0,0,0,0.0362861295291781,4,385.114076355608,385.114034471167,386.121310938047,359.3,259894.9,0.314001220460767,2161,CHO,Altamaha_SW48_000107-2_p08,7.0,-3.0,0.0,0.16667,0.58824,1.29412,0.0,0.0,,,-0.11765,63.65294,0.58824,386.0,0.10657,0.41411,2.67472,0.44762,0.09818,0.2883,0.11667355061841526,C17H22O10,PUCs,Lignin-like,Not Matched,,IOS
385.12494,5063886.0,28,18,2,0,0,0,0,0,0.857023893883492,6,385.123784329105,385.123734278339,386.131010745219,29.11,219284.5,0.0272019110524755,2162,CHO,Altamaha_SW48_000107-2_p08,20.0,18.0,0.69231,0.7037,0.07143,0.64286,0.0,0.0,,,-0.5,74.55,0.07143,386.0,0.02427,0.49653,2.59296,0.53004,0.18053,0.37069,0.0659075917363028,C28H18O2,PAs,Cond. aromatic-like,Not Matched,,
385.130427,5130448.0,21,22,7,0,0,0,0,0,0.066463237769539,4,385.129271314126,385.129250930134,386.136527397014,29.52,260540.6,0.027559465231909,2163,CHO,Altamaha_SW48_000107-2_p08,11.0,4.0,0.28571,0.42857,0.33333,1.04762,0.0,0.0,,,-0.38095,71.15714,0.33333,386.0,0.06522,0.45552,2.63364,0.48903,0.13956,0.3297,0.08982314005738777,C21H22O7,PUCs,Lignin-like,Not Matched,CRAM,
385.151616,24109272.0,18,26,9,0,0,0,0,0,0.0260853681536661,3,385.150460256291,385.150416039685,386.157692506565,146.9,253364.4,0.129508893463229,2165,CHO,Altamaha_SW48_000107-2_p08,6.0,-3.0,0.0,0.11111,0.5,1.44444,0.0,0.0,,,-0.44444,72.96667,0.5,386.0,0.06482,0.45592,2.63324,0.48943,0.13996,0.3301,0.10357022906481655,C18H26O9,PUCs,Lignin-like,Not Matched,,
385.167041,3024095.0,22,26,6,0,0,0,0,0,0.203444412197457,3,385.165885214195,385.165740665046,386.173017131926,16.5,247996.6,0.0162446712276374,2167,CHO,Altamaha_SW48_000107-2_p08,10.0,4.0,0.25,0.36842,0.27273,1.18182,0.0,0.0,,,-0.63636,78.43636,0.27273,386.0,0.02347,0.49733,2.59217,0.53084,0.18133,0.37149,0.08185081013837489,C22H26O6,PUCs,Lignin-like,Not Matched,CRAM,
385.188039,5011687.5,19,30,8,0,0,0,0,0,0.207068093819109,3,385.1868831569,385.186871441389,386.194147908269,28.79,254809.3,0.0269215139514996,2169,CHO,Altamaha_SW48_000107-2_p08,5.0,-3.0,0.0,0.06667,0.42105,1.57895,0.0,0.0,,,-0.73684,81.3,0.42105,386.0,0.02307,0.49773,2.59177,0.53124,0.18173,0.37189,0.09311294193728147,C19H30O8,UAAs,Aliphatic-like,Not Matched,,
386.053084,2032197.4,18,13,9,1,0,0,0,0,0.0686251019269365,5,386.051925806017,386.051781116485,387.059057583365,10.36,294033.9,0.010916448931882,2171,CHON,Altamaha_SW48_000107-2_p08,13.0,4.0,0.375,0.6,0.5,0.72222,0.05556,0.0,inf,0.0,0.44444,47.63333,0.55556,387.0,0.16083,0.36113,2.73527,0.39472,0.04443,0.23501,0.12444998967699142,C18H13O9N,PPAs,Polyphenol-like,Not Matched,,
386.074087,5240398.0,15,17,11,1,0,0,0,0,0.0855965239655053,5,386.072928749169,386.072917059836,387.080193526716,30.2,251386.2,0.0281500887412494,2172,CHON,Altamaha_SW48_000107-2_p08,8.0,-3.0,0.0,0.17647,0.73333,1.13333,0.06667,0.0,inf,0.0,0.53333,45.1,0.8,387.0,0.16043,0.36153,2.73487,0.39512,0.04483,0.23541,0.15249361051973054,C15H17O11N,PUCs,Tannin-like,Not Matched,,
386.089253,2140244.0,19,17,8,1,0,0,0,0,0.113128155886609,5,386.088094708127,386.088183852211,387.095460319091,11.03,258569.7,0.0114968478592517,2174,CHON,Altamaha_SW48_000107-2_p08,12.0,4.0,0.3,0.5,0.42105,0.89474,0.05263,0.0,inf,0.0,0.10526,57.3,0.47368,387.0,0.11908,0.40294,2.6938,0.43653,0.0862,0.27681,0.10965251788248268,C19H17O8N,PPAs,Polyphenol-like,Not Matched,CRAM,
386.110596,5772892.5,16,21,10,1,0,0,0,0,0.261408159073098,5,386.109437650378,386.109370628844,387.116647095724,33.49,254940.0,0.0310105141190981,2176,CHON,Altamaha_SW48_000107-2_p08,7.0,-3.0,0.0,0.1,0.625,1.3125,0.0625,0.0,inf,0.0,0.125,56.7375,0.6875,387.0,0.11868,0.40334,2.6934,0.43693,0.0866,0.27721,0.13085557092718123,C16H21O10N,PUCs,Lignin-like,Not Matched,,
386.146917,4506219.0,17,25,9,1,0,0,0,0,0.113026258207794,3,386.145758552128,386.145698698167,387.152975165047,25.66,276115.8,0.0242062653900532,2178,CHON,Altamaha_SW48_000107-2_p08,6.0,-3.0,0.0,0.04348,0.52941,1.47059,0.05882,0.0,inf,0.0,-0.23529,67.00588,0.58824,387.0,0.07692,0.44515,2.65192,0.47875,0.12838,0.31901,0.11459512647149342,C17H25O9N,PUCs,Lignin-like,Not Matched,,
386.183324,2536569.8,18,29,8,1,0,0,0,0,0.329264955529192,4,386.182165453678,386.182167933893,387.189444400773,13.48,272153.4,0.0136258095221724,2180,CHON,Altamaha_SW48_000107-2_p08,5.0,-3.0,0.0,0.0,0.44444,1.61111,0.05556,0.0,inf,0.0,-0.55556,76.13333,0.5,387.0,0.03517,0.48696,2.61045,0.52056,0.17015,0.3608,0.10192915204285743,C18H29O8N,N_Ccs,Aliphatic-like,Not Matched,,
387.021674,2187209.5,14,12,13,0,0,0,0,0,0.133852711264576,6,387.020513195802,387.020462067048,388.027738533928,11.32,282994.7,0.0117491346116657,2182,CHO,Altamaha_SW48_000107-2_p08,9.0,-4.0,0.0,0.33333,0.92857,0.85714,0.0,0.0,,,1.0,31.8,0.92857,388.0,0.21848,0.30475,2.7992,0.33842,0.01273,0.17832,0.18132027385072752,C14H12O13,PUCs,Tannin-like,Not Matched,,
387.037045,9046992.0,18,12,10,0,0,0,0,0,0.208781843478556,4,387.035884154569,387.035851155663,388.043127622543,53.74,261205.2,0.0485981461029055,2183,CHO,Altamaha_SW48_000107-2_p08,13.0,3.0,0.375,0.61538,0.55556,0.66667,0.0,0.0,,,0.44444,47.63333,0.55556,388.0,0.17713,0.34616,2.75812,0.37983,0.02865,0.21972,0.12380575578434688,C18H12O10,PPAs,Polyphenol-like,Not Matched,,
387.04047,3056081.0,15,16,10,0,0,1,0,0,0.140504780710725,5,387.039309145382,387.039195480097,388.046471946977,16.69,271185.8,0.0164164919058526,2184,CHOS,Altamaha_SW48_000107-2_p08,8.0,-2.0,0.0,0.22222,0.66667,1.06667,0.0,0.0,,,0.4,48.9,0.66667,388.0,0.1158,0.40758,2.69719,0.44125,0.09001,0.28111,0.146230010021226,C15H16O10S,PUCs,Lignin-like,Not Matched,CRAM,
387.058158,29070296.0,15,16,12,0,0,0,0,0,0.095141460136304,5,387.056997097941,387.056936432912,388.064212899792,177.57,252712.4,0.156158255944374,2187,CHO,Altamaha_SW48_000107-2_p08,8.0,-4.0,0.0,0.22222,0.8,1.06667,0.0,0.0,,,0.53333,45.1,0.8,388.0,0.17673,0.34656,2.75772,0.38023,0.02905,0.22012,0.1515274465884383,C15H16O12,PUCs,Tannin-like,Not Matched,,
387.067806,2942428.0,26,12,4,0,0,0,0,0,0.667400895202591,6,387.066645072068,387.066541407361,388.073817874241,15.99,274342.1,0.0158059768198402,2188,CHO,Altamaha_SW48_000107-2_p08,21.0,17.0,0.77273,0.79167,0.15385,0.46154,0.0,0.0,,,-0.15385,64.68462,0.15385,388.0,0.09442,0.42898,2.67596,0.46266,0.1114,0.30251,0.0757501124074316,C26H12O4,PAs,Cond. aromatic-like,Not Matched,,
