Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Intensity,sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,outline,specifics,MSCC
443.111450936659,19,25,10,0,0,0,1,0,CHOP,Lignin,444.118727403539,-0.436527502687213,9,20119958.0,Altamaha_PP48_000107-3_p08,8.0,-2.0,0.0,0.15385,0.52632,1.31579,0.0,0.05263,0.0,inf,-0.52632,75.3,0.52632,444.0,0.15496,0.44393,3.10877,0.48246,0.08055,0.29922,0.0958888413943066,C19H25O10P,PUCs,Lignin-like,POCs
443.119500793127,19,24,12,0,0,0,0,0,CHO,Lignin,444.126777260007,-0.0023065644298273,6,22929818.0,Altamaha_PP48_000107-3_p08,8.0,-4.0,0.0,0.15385,0.63158,1.26316,0.0,0.0,0.0,0.0,0.0,60.3,0.63158,444.0,0.13857,0.46033,3.0925,0.49887,0.09694,0.31562,0.10685136612563276,C19H24O12,PUCs,Lignin-like,POCs
443.12918304911,30,20,4,0,0,0,0,0,CHO,ConHC,444.13645951599,-0.67633625490624,7,6506908.0,Altamaha_PP48_000107-3_p08,21.0,17.0,0.65385,0.67857,0.13333,0.66667,0.0,0.0,0.0,0.0,-0.4,71.7,0.13333,444.0,0.05627,0.54275,3.01074,0.58129,0.17929,0.39801,0.06265416534457487,C30H20O4,PAs,Cond. aromatic-like,POCs
443.134756928644,23,24,9,0,0,0,0,0,CHO,Lignin,444.142033395524,-0.0023105766174173,4,10232221.0,Altamaha_PP48_000107-3_p08,12.0,3.0,0.21429,0.40541,0.3913,1.04348,0.0,0.0,0.0,0.0,-0.26087,67.73478,0.3913,444.0,0.09722,0.50174,3.05142,0.54028,0.13832,0.35702,0.08388656148954146,C23H24O9,PUCs,Lignin-like,POCs
443.138212470245,20,28,9,0,0,1,0,0,CHOS,Lignin,444.145488937125,-0.193066071123969,7,3074974.3,Altamaha_PP48_000107-3_p08,7.0,-2.0,0.0,0.10345,0.45,1.4,0.0,0.0,0.0,0.0,-0.4,71.7,0.45,444.0,0.03589,0.56315,2.9905,0.6017,0.19968,0.41841,0.09361338424283529,C20H28O9S,PUCs,Lignin-like,Lipid
443.147800919545,20,29,9,0,0,0,1,0,CHOP,Lignin,444.155077386425,-0.356512021668513,7,24060320.0,Altamaha_PP48_000107-3_p08,7.0,-2.0,0.0,0.10345,0.45,1.45,0.0,0.05,0.0,inf,-0.8,83.1,0.45,444.0,0.1132,0.48574,3.0673,0.52428,0.12232,0.34102,0.08685755304160236,C20H29O9P,PUCs,Lignin-like,Lipid
443.155886303761,20,28,11,0,0,0,0,0,CHO,Lignin,444.163162770641,-0.0023161324450121,5,13848995.0,Altamaha_PP48_000107-3_p08,7.0,-4.0,0.0,0.10345,0.55,1.4,0.0,0.0,0.0,0.0,-0.3,68.85,0.55,444.0,0.09682,0.50214,3.05103,0.54068,0.13872,0.35742,0.09575649258263438,C20H28O11,PUCs,Lignin-like,Lipid
443.165483883053,31,24,3,0,0,0,0,0,CHO,ConHC,444.172760349933,-0.485651647328703,6,5544358.0,Altamaha_PP48_000107-3_p08,20.0,17.0,0.60714,0.62712,0.09677,0.77419,0.0,0.0,0.0,0.0,-0.58065,76.84839,0.09677,444.0,0.01451,0.58456,2.96927,0.62311,0.22107,0.43981,0.058668258082528055,C31H24O3,PPAs,Polyphenol-like,POCs
443.171142439278,24,28,8,0,0,0,0,0,CHO,Lignin,444.178418906158,-0.0023201438473325,4,7066023.5,Altamaha_PP48_000107-3_p08,11.0,3.0,0.1875,0.35,0.33333,1.16667,0.0,0.0,0.0,0.0,-0.5,74.55,0.33333,444.0,0.05547,0.54355,3.00995,0.58209,0.18009,0.39881,0.07689219035901994,C24H28O8,PUCs,Lignin-like,POCs
443.184275441424,21,33,8,0,0,0,1,0,CHOP,Protein,444.191551908304,-0.556881829186899,8,12364203.0,Altamaha_PP48_000107-3_p08,6.0,-2.0,0.0,0.0625,0.38095,1.57143,0.0,0.04762,0.0,inf,-1.04762,90.15714,0.38095,444.0,0.07145,0.52755,3.02582,0.56609,0.1641,0.38281,0.0793810505914006,C21H33O8P,UAAs,Aliphatic-like,Lipid
443.192271814394,21,32,10,0,0,0,0,0,CHO,Protein,444.199548281274,-0.002325698764748,4,4659629.5,Altamaha_PP48_000107-3_p08,6.0,-4.0,0.0,0.0625,0.47619,1.52381,0.0,0.0,0.0,0.0,-0.57143,76.58571,0.47619,444.0,0.05507,0.54395,3.00955,0.58249,0.18049,0.39921,0.08674894660990803,C21H32O10,UAAs,Aliphatic-like,Lipid
443.202151259527,24,34,2,2,0,0,2,0,CHONP,UnsatHC,444.209427726407,0.278336265850166,4,2115504.3,Altamaha_PP48_000107-3_p08,10.0,8.0,0.22222,0.26316,0.08333,1.41667,0.08333,0.08333,1.0,1.0,-1.41667,100.675,0.16667,444.0,0.04228,0.55675,2.99685,0.5953,0.19328,0.41201,0.06553614264859835,C24H34O2N2P2,PUCs,H. unsat. phenolic-like,Lipid
443.207527949911,25,32,7,0,0,0,0,0,CHO,Lignin,444.214804416791,-0.0023297092540218,4,3307441.8,Altamaha_PP48_000107-3_p08,10.0,3.0,0.16667,0.30233,0.28,1.28,0.0,0.0,0.0,0.0,-0.72,80.82,0.28,444.0,0.01371,0.58536,2.96847,0.62391,0.22187,0.44061,0.0709744197012509,C25H32O7,PUCs,Lignin-like,POCs
443.220600951468,22,37,7,0,0,0,1,0,CHOP,Protein,444.227877418348,-0.421778906347778,4,2730421.3,Altamaha_PP48_000107-3_p08,5.0,-2.0,0.0,0.02857,0.31818,1.68182,0.0,0.04545,0.0,inf,-1.27273,96.57273,0.31818,444.0,0.0297,0.56936,2.98435,0.6079,0.20588,0.42461,0.07308965756104628,C22H37O7P,UAAs,Aliphatic-like,Lipid
444.057195317709,20,15,11,1,0,0,0,0,CHON,ConHC,445.064471784589,0.0866059040541013,7,3553949.0,Altamaha_PP48_000107-3_p08,14.0,3.0,0.25,0.55556,0.55,0.75,0.05,0.0,inf,0.0,0.5,46.05,0.6,445.0,0.19283,0.40735,3.15305,0.44597,0.04318,0.26233,0.11333720366101305,C20H15O11N,PPAs,Polyphenol-like,Not Matched
444.065426207383,20,16,11,0,1,0,0,0,CHO,ConHC,445.072702674263,-0.194304800689657,7,2283167.3,Altamaha_PP48_000107-3_p08,13.0,2.0,0.22222,0.51724,0.55,0.8,0.0,0.0,0.0,0.0,0.3,51.75,0.55,433.0,0.17803,0.40598,3.05849,0.44355,0.05162,0.26486,0.10799638030287391,C(13)20H16O11,PPAs,Polyphenol-like,POCs
444.078217035935,17,21,11,0,1,0,1,0,CHOP,Lignin,445.085493502815,0.0210345756217499,9,2610850.8,Altamaha_PP48_000107-3_p08,8.0,-3.0,0.0,0.14286,0.64706,1.23529,0.0,0.05882,0.0,inf,-0.23529,67.00588,0.64706,433.0,0.19402,0.38997,3.07437,0.42755,0.03563,0.24887,0.11297121234150637,C(13)17H21O11P,PUCs,Lignin-like,POCs
444.086445925636,17,20,13,0,1,0,0,0,CHO,Tannin,445.093722392516,0.052066750935867,5,3362981.0,Altamaha_PP48_000107-3_p08,8.0,-5.0,0.0,0.14286,0.76471,1.17647,0.0,0.0,0.0,0.0,0.35294,50.24118,0.76471,433.0,0.17763,0.40638,3.0581,0.44395,0.05202,0.26526,0.12850389692306186,C(13)17H20O13,PUCs,Tannin-like,POCs
444.093531830657,21,19,10,1,0,0,0,0,CHON,Lignin,445.100808297537,0.196671318828969,6,3551911.0,Altamaha_PP48_000107-3_p08,13.0,3.0,0.2,0.46667,0.47619,0.90476,0.04762,0.0,inf,0.0,0.19048,54.87143,0.52381,445.0,0.15108,0.44916,3.11158,0.48778,0.08496,0.30413,0.10093272442027723,C21H19O10N,PUCs,Lignin-like,Not Matched
444.101766720277,21,20,10,0,1,0,0,0,CHO,Lignin,445.109043187157,-0.0932049300779502,7,2732713.3,Altamaha_PP48_000107-3_p08,12.0,2.0,0.18182,0.4375,0.47619,0.95238,0.0,0.0,0.0,0.0,0.0,60.3,0.47619,433.0,0.13628,0.44779,3.01702,0.48537,0.0934,0.30666,0.09667504554223919,C(13)21H20O10,PUCs,Lignin-like,POCs
444.104775679945,18,24,10,0,1,1,0,0,CHOS,Lignin,445.112052146825,0.719756684186602,5,2090666.0,Altamaha_PP48_000107-3_p08,7.0,-3.0,0.0,0.08333,0.55556,1.33333,0.0,0.0,0.0,0.0,-0.11111,63.46667,0.55556,433.0,0.07495,0.5092,2.95609,0.54679,0.15476,0.36805,0.10982610117425576,C(13)18H24O10S,PUCs,Lignin-like,Lipid
444.114772545948,18,25,10,0,1,0,1,0,CHOP,Lignin,445.122049012828,-0.36089321648806,6,5485229.0,Altamaha_PP48_000107-3_p08,7.0,-3.0,0.0,0.08333,0.55556,1.38889,0.0,0.05556,0.0,inf,-0.55556,76.13333,0.55556,433.0,0.15226,0.43178,3.03289,0.46936,0.07741,0.29066,0.10064236005897347,C(13)18H25O10P,PUCs,Lignin-like,Lipid
444.122815438142,18,24,12,0,1,0,0,0,CHO,Lignin,445.130091905022,0.0879931039857449,6,4114095.0,Altamaha_PP48_000107-3_p08,7.0,-5.0,0.0,0.08333,0.66667,1.33333,0.0,0.0,0.0,0.0,0.0,60.3,0.66667,433.0,0.13588,0.44819,3.01662,0.48577,0.0938,0.30706,0.11278755313261235,C(13)18H24O12,PUCs,Lignin-like,Not Matched
444.130082340736,22,23,9,1,0,0,0,0,CHON,Lignin,445.137358807616,-0.174025421436619,6,1775281.0,Altamaha_PP48_000107-3_p08,12.0,3.0,0.16667,0.39394,0.40909,1.04545,0.04545,0.0,inf,0.0,-0.09091,62.89091,0.45455,445.0,0.10932,0.49097,3.0701,0.52959,0.12674,0.34592,0.09099242710407804,C22H23O9N,PUCs,Lignin-like,Not Matched
444.137970235008,22,24,9,0,1,0,0,0,CHO,Lignin,445.145246701888,0.315639026455929,8,2341043.3,Altamaha_PP48_000107-3_p08,11.0,2.0,0.15385,0.37143,0.40909,1.09091,0.0,0.0,0.0,0.0,-0.27273,68.07273,0.40909,433.0,0.09453,0.4896,2.97554,0.52718,0.13517,0.34846,0.08750213644822294,C(13)22H24O9,PUCs,Lignin-like,POCs
444.14101319422,21,23,8,3,0,0,0,0,CHON,Lignin,445.1482896611,0.505605896325608,6,1968563.9,Altamaha_PP48_000107-3_p08,12.0,4.0,0.1,0.35714,0.38095,1.09524,0.14286,0.0,inf,0.0,0.09524,57.58571,0.52381,445.0,0.10513,0.49517,3.06593,0.5338,0.13093,0.35012,0.09978816392938182,C21H23O8N3,PUCs,Lignin-like,Proteins
444.15109305911,19,29,9,0,1,0,1,0,CHOP,Lignin,445.15836952599,-0.214863735673742,6,5254839.0,Altamaha_PP48_000107-3_p08,6.0,-3.0,0.0,0.03704,0.47368,1.52632,0.0,0.05263,0.0,inf,-0.84211,84.3,0.47368,433.0,0.11051,0.47359,2.99142,0.51118,0.11918,0.33246,0.09073969325464587,C(13)19H29O9P,UAAs,Aliphatic-like,Lipid
444.159032952684,19,28,11,0,1,0,0,0,CHO,Lignin,445.166309419564,0.465354478196497,4,2732217.0,Altamaha_PP48_000107-3_p08,6.0,-5.0,0.0,0.03704,0.57895,1.47368,0.0,0.0,0.0,0.0,-0.31579,69.3,0.57895,433.0,0.09413,0.49,2.97514,0.52758,0.13557,0.34886,0.10049657406097877,C(13)19H28O11,PUCs,Lignin-like,Lipid
444.17414075018,23,28,8,0,1,0,0,0,CHO,Lignin,445.18141721706,0.798542629787032,7,1943229.0,Altamaha_PP48_000107-3_p08,10.0,2.0,0.13333,0.31579,0.34783,1.21739,0.0,0.0,0.0,0.0,-0.52174,75.16957,0.34783,433.0,0.05277,0.5314,2.93407,0.56899,0.17695,0.39025,0.07991909768351516,C(13)23H28O8,PUCs,Lignin-like,POCs
444.187552570409,20,33,8,0,1,0,1,0,CHOP,Protein,445.194829037289,-0.381076728849912,4,2914496.8,Altamaha_PP48_000107-3_p08,5.0,-3.0,0.0,0.0,0.4,1.65,0.0,0.05,0.0,inf,-1.1,91.65,0.4,433.0,0.06876,0.5154,2.94994,0.55299,0.16096,0.37425,0.08261119599226968,C(13)20H33O8P,UAAs,Aliphatic-like,Lipid
445.041250700858,20,14,12,0,0,0,0,0,CHO,ConHC,446.048527167738,-0.0028094213082402,7,10578856.0,Altamaha_PP48_000107-3_p08,14.0,2.0,0.25,0.57143,0.6,0.7,0.0,0.0,0.0,0.0,0.5,46.05,0.6,446.0,0.20913,0.39238,3.1759,0.43108,0.02741,0.24704,0.1128026397637796,C20H14O12,PPAs,Polyphenol-like,POCs
445.05425705476,17,19,12,0,0,0,1,0,CHOP,Tannin,446.06153352164,-0.271120755795288,12,4885419.5,Altamaha_PP48_000107-3_p08,9.0,-3.0,0.0,0.2,0.70588,1.11765,0.0,0.05882,0.0,inf,0.0,60.3,0.70588,446.0,0.22511,0.37637,3.19177,0.41508,0.01142,0.23104,0.1182412732751763,C17H19O12P,PUCs,Tannin-like,POCs
445.062323119466,17,18,14,0,0,0,0,0,CHO,Tannin,446.069599586346,0.124870320877528,9,7828397.5,Altamaha_PP48_000107-3_p08,9.0,-5.0,0.0,0.2,0.82353,1.05882,0.0,0.0,0.0,0.0,0.58824,43.53529,0.82353,446.0,0.20873,0.39278,3.1755,0.43148,0.02781,0.24744,0.1353667890892181,C17H18O14,PUCs,Tannin-like,POCs
445.070012246522,24,20,1,2,0,1,2,0,CHONSP,UnsatHC,446.077288713402,-0.295305108509619,9,1900463.6,Altamaha_PP48_000107-3_p08,17.0,16.0,0.61111,0.62162,0.04167,0.83333,0.08333,0.08333,1.0,1.0,-0.83333,84.05,0.125,446.0,0.09366,0.508,3.0612,0.54672,0.14294,0.36263,0.07184053793656953,C24H20ON2SP2,PPAs,Polyphenol-like,POCs
445.077636211485,21,18,11,0,0,0,0,0,CHO,Lignin,446.084912678365,-0.0028188906497503,6,16700338.0,Altamaha_PP48_000107-3_p08,13.0,2.0,0.2,0.48387,0.52381,0.85714,0.0,0.0,0.0,0.0,0.19048,54.87143,0.52381,446.0,0.16738,0.43419,3.13442,0.47289,0.06918,0.28883,0.10050855155895884,C21H18O11,PUCs,Lignin-like,POCs
445.080844976195,18,22,11,0,0,1,0,0,CHOS,Lignin,446.088121443075,0.360458432543948,9,2593714.5,Altamaha_PP48_000107-3_p08,8.0,-3.0,0.0,0.13043,0.61111,1.22222,0.0,0.0,0.0,0.0,0.11111,57.13333,0.61111,446.0,0.10605,0.4956,3.0735,0.53431,0.13055,0.35023,0.1148003502631913,C18H22O11S,PUCs,Lignin-like,POCs
445.090678578159,18,23,11,0,0,0,1,0,CHOP,Lignin,446.097955045039,-0.351836714122077,11,12436405.0,Altamaha_PP48_000107-3_p08,8.0,-3.0,0.0,0.13043,0.61111,1.27778,0.0,0.05556,0.0,inf,-0.33333,69.8,0.61111,446.0,0.18336,0.41818,3.1503,0.45689,0.05319,0.27283,0.10480372975802524,C18H23O11P,PUCs,Lignin-like,POCs
445.098765586597,18,22,13,0,0,0,0,0,CHO,Tannin,446.106042053477,-0.0028243887756536,7,10316727.0,Altamaha_PP48_000107-3_p08,8.0,-5.0,0.0,0.13043,0.72222,1.22222,0.0,0.0,0.0,0.0,0.22222,53.96667,0.72222,446.0,0.16698,0.43459,3.13403,0.47329,0.06958,0.28923,0.11804009439295957,C18H22O13,PUCs,Tannin-like,POCs
445.108468408909,29,18,5,0,0,0,0,0,CHO,ConHC,446.115744875789,-0.719964476670212,8,5567418.0,Altamaha_PP48_000107-3_p08,21.0,16.0,0.66667,0.69811,0.17241,0.62069,0.0,0.0,0.0,0.0,-0.27586,68.16207,0.17241,446.0,0.08467,0.51701,3.05227,0.55572,0.15193,0.37163,0.06634144408102771,C29H18O5,PAs,Cond. aromatic-like,POCs
445.114021722111,22,22,10,0,0,0,0,0,CHO,Lignin,446.121298188991,-0.0028283583192104,5,14660539.0,Altamaha_PP48_000107-3_p08,12.0,2.0,0.16667,0.41176,0.45455,1.0,0.0,0.0,0.0,0.0,-0.09091,62.89091,0.45455,446.0,0.12562,0.476,3.09295,0.51471,0.11096,0.33063,0.09063090712916397,C22H22O10,PUCs,Lignin-like,POCs
445.11720523063,19,26,10,0,0,1,0,0,CHOS,Lignin,446.12448169751,0.417031786816443,8,3088828.3,Altamaha_PP48_000107-3_p08,7.0,-3.0,0.0,0.07692,0.52632,1.36842,0.0,0.0,0.0,0.0,-0.21053,66.3,0.52632,446.0,0.06429,0.53741,3.03202,0.57613,0.17232,0.39202,0.10209148484209112,C19H26O10S,PUCs,Lignin-like,Lipid
445.127051803478,19,27,10,0,0,0,1,0,CHOP,Lignin,446.134328270358,-0.32428048882363,9,22483902.0,Altamaha_PP48_000107-3_p08,7.0,-3.0,0.0,0.07692,0.52632,1.42105,0.0,0.05263,0.0,inf,-0.63158,78.3,0.52632,446.0,0.14161,0.45999,3.10882,0.4987,0.09497,0.31463,0.09410873177969234,C19H27O10P,PUCs,Lignin-like,Lipid
445.135151097223,19,26,12,0,0,0,0,0,CHO,Lignin,446.142427564103,-0.0028338550386756,6,6904769.0,Altamaha_PP48_000107-3_p08,7.0,-5.0,0.0,0.07692,0.63158,1.36842,0.0,0.0,0.0,0.0,-0.10526,63.3,0.63158,446.0,0.12522,0.4764,3.09255,0.51511,0.11136,0.33103,0.1046456480370314,C19H26O12,PUCs,Lignin-like,Not Matched
445.144799604419,20,23,8,3,1,0,0,0,CHON,Lignin,446.152076071299,-0.462852937834817,7,6223811.5,Altamaha_PP48_000107-3_p08,11.0,3.0,0.0,0.30769,0.4,1.15,0.15,0.0,inf,0.0,0.1,57.45,0.55,434.0,0.10244,0.48302,2.99005,0.5207,0.12779,0.34156,0.10494654593910213,C(13)20H23O8N3,PUCs,Lignin-like,Proteins
445.150407232737,23,26,9,0,0,0,0,0,CHO,Lignin,446.157683699617,-0.0028378238074035,4,13788101.0,Altamaha_PP48_000107-3_p08,11.0,2.0,0.14286,0.35135,0.3913,1.13043,0.0,0.0,0.0,0.0,-0.34783,70.21304,0.3913,446.0,0.08387,0.51781,3.05147,0.55652,0.15273,0.37243,0.08252101741919651,C23H26O9,PUCs,Lignin-like,POCs
445.153275026239,22,27,6,2,0,0,1,0,CHONP,Lignin,446.160551493119,0.272607205565979,4,2358213.8,Altamaha_PP48_000107-3_p08,11.0,5.0,0.15385,0.3125,0.27273,1.22727,0.09091,0.04545,2.0,0.5,-0.63636,78.43636,0.36364,446.0,0.09606,0.5056,3.06358,0.54432,0.14054,0.36023,0.08185081013837489,C22H27O6N2P,PUCs,Lignin-like,POCs
445.163428673382,20,31,9,0,0,0,1,0,CHOP,Protein,446.170705140262,-0.304897341207595,7,15459273.0,Altamaha_PP48_000107-3_p08,6.0,-3.0,0.0,0.03448,0.45,1.55,0.0,0.05,0.0,inf,-0.9,85.95,0.45,446.0,0.09985,0.5018,3.06735,0.54052,0.13674,0.35643,0.08539441331183233,C20H31O9P,UAAs,Aliphatic-like,Lipid
445.171536607849,20,30,11,0,0,0,0,0,CHO,AminoSugar,446.178813074729,-0.0028433193755643,5,4054986.8,Altamaha_PP48_000107-3_p08,6.0,-5.0,0.0,0.03448,0.55,1.5,0.0,0.0,0.0,0.0,-0.4,71.7,0.55,446.0,0.08347,0.51821,3.05108,0.55692,0.15313,0.37283,0.09398124801686233,C20H30O11,UAAs,Aliphatic-like,Lipid
445.181310742028,31,26,3,0,0,0,0,0,CHO,UnsatHC,446.188587208908,-0.879690829294607,8,3649485.3,Altamaha_PP48_000107-3_p08,19.0,16.0,0.57143,0.59322,0.09677,0.83871,0.0,0.0,0.0,0.0,-0.64516,78.6871,0.09677,446.0,0.00116,0.60063,2.96932,0.63935,0.23548,0.45522,0.057997048970231155,C31H26O3,PPAs,Polyphenol-like,POCs
445.186792743363,24,30,8,0,0,0,0,0,CHO,Lignin,446.194069210243,-0.0028472874970516,4,10509263.0,Altamaha_PP48_000107-3_p08,10.0,2.0,0.125,0.3,0.33333,1.25,0.0,0.0,0.0,0.0,-0.58333,76.925,0.33333,446.0,0.04212,0.55962,3.01,0.59833,0.19451,0.41422,0.07574330879776106,C24H30O8,PUCs,Lignin-like,POCs
445.199941942773,21,35,8,0,0,0,1,0,CHOP,Protein,446.207218409653,-0.591203686883374,8,5565394.5,Altamaha_PP48_000107-3_p08,5.0,-3.0,0.0,0.0,0.38095,1.66667,0.0,0.04762,0.0,inf,-1.14286,92.87143,0.38095,446.0,0.0581,0.54361,3.02587,0.58233,0.17852,0.39822,0.07815718283497156,C21H35O8P,UAAs,Aliphatic-like,Lipid
445.223178253988,25,34,7,0,0,0,0,0,CHO,Lignin,446.230454720868,-0.0028567487516658,3,3978200.5,Altamaha_PP48_000107-3_p08,9.0,2.0,0.11111,0.25581,0.28,1.36,0.0,0.0,0.0,0.0,-0.8,83.1,0.28,446.0,0.00036,0.60143,2.96852,0.64015,0.23628,0.45602,0.06999444652596289,C25H34O7,PUCs,Lignin-like,Lipid
446.036563942549,19,13,12,1,0,0,0,0,CHON,ConHC,447.043840409429,-0.146566674842936,8,1962415.6,Altamaha_PP48_000107-3_p08,14.0,2.0,0.16667,0.58333,0.63158,0.68421,0.05263,0.0,inf,0.0,0.73684,39.3,0.68421,447.0,0.22123,0.38161,3.19458,0.4204,0.01583,0.23594,0.12600598259354892,C19H13O12N,PPAs,Polyphenol-like,Not Matched
446.044741096618,19,14,12,0,1,0,0,0,CHO,ConHC,447.052017563498,-0.306029483051134,7,2176177.8,Altamaha_PP48_000107-3_p08,13.0,1.0,0.14286,0.53846,0.63158,0.73684,0.0,0.0,0.0,0.0,0.52632,45.3,0.63158,435.0,0.20644,0.38023,3.10002,0.41798,0.02426,0.23848,0.11943902894650088,C(13)19H14O12,PPAs,Polyphenol-like,POCs
446.072860626427,20,17,11,1,0,0,0,0,CHON,Lignin,447.080137093307,0.0521174859424989,7,4247737.0,Altamaha_PP48_000107-3_p08,13.0,2.0,0.125,0.48148,0.55,0.85,0.05,0.0,inf,0.0,0.4,48.9,0.6,447.0,0.17948,0.42342,3.1531,0.46221,0.0576,0.27774,0.11085869182884173,C20H17O11N,PUCs,Lignin-like,Not Matched
446.080823776464,20,18,11,0,1,0,0,0,CHO,Lignin,447.088100243344,0.371325821901507,7,3058875.3,Altamaha_PP48_000107-3_p08,12.0,1.0,0.11111,0.44828,0.55,0.9,0.0,0.0,0.0,0.0,0.2,54.6,0.55,435.0,0.16468,0.42204,3.05854,0.45979,0.06604,0.28027,0.10574363451222044,C(13)20H18O11,PUCs,Lignin-like,POCs
446.083690830483,21,22,6,1,0,1,1,0,CHONSP,Lignin,447.090967297363,-0.945340867243432,8,2013627.9,Altamaha_PP48_000107-3_p08,12.0,6.0,0.25,0.4,0.28571,1.04762,0.04762,0.04762,1.0,1.0,-0.47619,73.87143,0.33333,447.0,0.09318,0.50984,3.06737,0.54864,0.14395,0.36413,0.08761263819921762,C21H22O6NSP,PUCs,Lignin-like,POCs
446.093983024401,17,23,11,0,1,0,1,0,CHOP,Lignin,447.101259491281,-0.238339926760216,7,2831550.5,Altamaha_PP48_000107-3_p08,7.0,-4.0,0.0,0.04762,0.64706,1.35294,0.0,0.05882,0.0,inf,-0.35294,70.35882,0.64706,435.0,0.18067,0.40604,3.07442,0.44379,0.05005,0.26428,0.11050850809609443,C(13)17H23O11P,PUCs,Lignin-like,Not Matched
446.101902173609,17,22,13,0,1,0,0,0,CHO,Tannin,447.109178640489,0.485319518598441,5,1793216.6,Altamaha_PP48_000107-3_p08,7.0,-6.0,0.0,0.04762,0.76471,1.29412,0.0,0.0,0.0,0.0,0.23529,53.59412,0.76471,435.0,0.16428,0.42244,3.05815,0.46019,0.06644,0.28067,0.1253269531153143,C(13)17H22O13,PUCs,Tannin-like,POCs
446.109201311134,21,21,10,1,0,0,0,0,CHON,Lignin,447.116477778014,0.152359148732302,6,3003074.5,Altamaha_PP48_000107-3_p08,12.0,2.0,0.1,0.4,0.47619,1.0,0.04762,0.0,inf,0.0,0.09524,57.58571,0.52381,447.0,0.13773,0.46523,3.11163,0.50402,0.09938,0.31954,0.0989623411529024,C21H21O10N,PUCs,Lignin-like,Not Matched
446.117152460944,21,22,10,0,1,0,0,0,CHO,Lignin,447.124428927824,0.498378440660052,8,2712260.8,Altamaha_PP48_000107-3_p08,11.0,1.0,0.09091,0.375,0.47619,1.04762,0.0,0.0,0.0,0.0,-0.09524,63.01429,0.47619,435.0,0.12293,0.46385,3.01707,0.50161,0.10782,0.32207,0.09486590096454722,C(13)21H22O10,PUCs,Lignin-like,POCs
446.120550524968,18,26,10,0,1,1,0,0,CHOS,Lignin,447.127826991848,0.437439899465088,7,2166469.5,Altamaha_PP48_000107-3_p08,6.0,-4.0,0.0,0.0,0.55556,1.44444,0.0,0.0,0.0,0.0,-0.22222,66.63333,0.55556,435.0,0.0616,0.52527,2.95614,0.56303,0.16918,0.38346,0.10749719783396613,C(13)18H26O10S,PUCs,Lignin-like,Lipid
446.130505712537,18,27,10,0,1,0,1,0,CHOP,Lignin,447.137782179417,-0.54512037898662,6,5957832.0,Altamaha_PP48_000107-3_p08,6.0,-4.0,0.0,0.0,0.55556,1.5,0.0,0.05556,0.0,inf,-0.66667,79.3,0.55556,435.0,0.13891,0.44785,3.03294,0.4856,0.09183,0.30607,0.0986831872968443,C(13)18H27O10P,UAAs,Aliphatic-like,Lipid
446.145696998761,22,25,9,1,0,0,0,0,CHON,Lignin,447.152973465641,-0.0940596253618406,6,2604236.0,Altamaha_PP48_000107-3_p08,11.0,2.0,0.08333,0.33333,0.40909,1.13636,0.04545,0.0,inf,0.0,-0.18182,65.48182,0.45455,447.0,0.09597,0.50704,3.07015,0.54584,0.14115,0.36133,0.09023360760750321,C22H25O9N,PUCs,Lignin-like,Not Matched
446.153939154054,22,26,9,0,1,0,0,0,CHO,Lignin,447.161215620934,-0.398848621118799,7,3576014.3,Altamaha_PP48_000107-3_p08,10.0,1.0,0.07692,0.31429,0.40909,1.18182,0.0,0.0,0.0,0.0,-0.36364,70.66364,0.40909,435.0,0.08118,0.50566,2.97559,0.54342,0.14959,0.36387,0.08601738537414247,C(13)22H26O9,PUCs,Lignin-like,POCs
446.16697039958,19,31,9,0,1,0,1,0,CHOP,Protein,447.17424686646,-0.722145030302805,6,3464401.8,Altamaha_PP48_000107-3_p08,5.0,-4.0,0.0,0.0,0.47368,1.63158,0.0,0.05263,0.0,inf,-0.94737,87.3,0.47368,435.0,0.09716,0.48966,2.99147,0.52742,0.1336,0.34787,0.08914404053903298,C(13)19H31O9P,UAAs,Aliphatic-like,Lipid
446.190067834766,23,30,8,0,1,0,0,0,CHO,Lignin,447.197344301646,0.175483944389943,6,2635991.8,Altamaha_PP48_000107-3_p08,9.0,1.0,0.06667,0.26316,0.34783,1.30435,0.0,0.0,0.0,0.0,-0.6087,77.64783,0.34783,435.0,0.03942,0.54747,2.93412,0.58523,0.19137,0.40566,0.07867871249903954,C(13)23H30O8,PUCs,Lignin-like,POCs
446.203303084135,20,35,8,0,1,0,1,0,CHOP,Protein,447.210579551015,-0.603972553138276,5,1752283.1,Altamaha_PP48_000107-3_p08,4.0,-4.0,0.0,0.0,0.4,1.75,0.0,0.05,0.0,inf,-1.2,94.5,0.4,435.0,0.05541,0.53147,2.94999,0.56923,0.17538,0.38966,0.08128653041680019,C(13)20H35O8P,UAAs,Aliphatic-like,Lipid
