Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Intensity,sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,outline,specifics,MSCC
401.181704951244,19,30,9,0,0,0,0,0,CHO,Protein,402.188981418124,0.002843876282304,3,4805154.0,Altamaha_SW48_000107-3_p08,5.0,-4.0,0.0,0.03448,0.47368,1.57895,0.0,0.0,0.0,0.0,-0.63158,78.3,0.47368,402.0,0.04193,0.50043,2.71699,0.53533,0.17135,0.36938,0.09485523050178701,C19H30O9,UAAs,Aliphatic-like,Lipid
401.196957952424,23,30,6,0,0,0,0,0,CHO,Lignin,402.204234419304,0.0106321502215758,2,3184679.3,Altamaha_SW48_000107-3_p08,9.0,3.0,0.17647,0.3,0.26087,1.30435,0.0,0.0,0.0,0.0,-0.78261,82.60435,0.26087,402.0,0.00058,0.54184,2.67591,0.57674,0.21272,0.41078,0.07630997304292086,C23H30O6,PUCs,Lignin-like,POCs
401.209900953425,20,35,6,0,0,0,1,0,CHOP,Protein,402.217177420305,-0.129418156279212,3,1533995.4,Altamaha_SW48_000107-3_p08,4.0,-2.0,0.0,0.0,0.3,1.75,0.0,0.05,0.0,inf,-1.4,100.2,0.3,402.0,0.01656,0.52584,2.69179,0.56074,0.19673,0.39478,0.07876068470131156,C20H35O6P,UAAs,Aliphatic-like,Lipid
402.039483487966,14,14,13,0,1,0,0,0,CHO,Tannin,403.046759954846,0.0878797628207102,4,1677879.6,Altamaha_SW48_000107-3_p08,8.0,-5.0,0.0,0.2,0.92857,1.0,0.0,0.0,0.0,0.0,0.85714,35.87143,0.92857,391.0,0.20625,0.32105,2.80701,0.35498,0.0011,0.19364,0.1750587652552515,C(13)14H14O13,PUCs,Tannin-like,POCs
402.046508497575,18,13,10,1,0,0,0,0,CHON,ConHC,403.053784964455,0.398654103854705,5,2097465.8,Altamaha_SW48_000107-3_p08,13.0,3.0,0.28571,0.58333,0.55556,0.72222,0.05556,0.0,inf,0.0,0.55556,44.46667,0.61111,403.0,0.1797,0.36383,2.86049,0.39881,0.03404,0.2325,0.12758207274954525,C18H13O10N,PPAs,Polyphenol-like,Not Matched
402.054754508853,18,14,10,0,1,0,0,0,CHO,ConHC,403.062030975733,0.0509412085447853,6,2480444.5,Altamaha_SW48_000107-3_p08,12.0,2.0,0.25,0.53846,0.55556,0.77778,0.0,0.0,0.0,0.0,0.33333,50.8,0.55556,391.0,0.1649,0.36246,2.76593,0.39639,0.04248,0.23504,0.12085419773348927,C(13)18H14O10,PPAs,Polyphenol-like,POCs
402.067833526742,15,19,10,0,1,0,1,0,CHOP,Lignin,403.075109993622,-0.426260310930014,6,2563904.8,Altamaha_SW48_000107-3_p08,7.0,-3.0,0.0,0.11111,0.66667,1.26667,0.0,0.06667,0.0,inf,-0.26667,67.9,0.66667,391.0,0.18088,0.34645,2.78181,0.38039,0.02649,0.21904,0.12711848828294858,C(13)15H19O10P,PUCs,Lignin-like,POCs
402.075902537778,15,18,12,0,1,0,0,0,CHO,Tannin,403.083179004658,0.004654478508368,4,4838211.5,Altamaha_SW48_000107-3_p08,7.0,-5.0,0.0,0.11111,0.8,1.2,0.0,0.0,0.0,0.0,0.4,48.9,0.8,391.0,0.1645,0.36286,2.76553,0.39679,0.04288,0.23543,0.14712959963221714,C(13)15H18O12,PUCs,Tannin-like,POCs
402.083043547545,19,17,9,1,0,0,0,0,CHON,Lignin,403.090320014425,0.0276250118027715,5,3366725.8,Altamaha_SW48_000107-3_p08,12.0,3.0,0.22222,0.48148,0.47368,0.89474,0.05263,0.0,inf,0.0,0.21053,54.3,0.52632,403.0,0.13794,0.40564,2.81902,0.44062,0.07582,0.2743,0.1120767995834953,C19H17O9N,PUCs,Lignin-like,Not Matched
402.091198558699,19,18,9,0,1,0,0,0,CHO,Lignin,403.098475025579,-0.094297254062449,3,2911560.3,Altamaha_SW48_000107-3_p08,11.0,2.0,0.2,0.44828,0.47368,0.94737,0.0,0.0,0.0,0.0,0.0,60.3,0.47368,391.0,0.12314,0.40427,2.72446,0.4382,0.08426,0.27683,0.10685136612563279,C(13)19H18O9,PUCs,Lignin-like,POCs
402.104217576506,16,23,9,0,1,0,1,0,CHOP,Lignin,403.111494043386,-0.422608605634144,5,5998412.5,Altamaha_SW48_000107-3_p08,6.0,-3.0,0.0,0.04762,0.5625,1.4375,0.0,0.0625,0.0,inf,-0.625,78.1125,0.5625,391.0,0.13913,0.38826,2.74033,0.4222,0.06826,0.26083,0.11171889040410529,C(13)16H23O9P,PUCs,Lignin-like,Lipid
402.112300587562,16,22,11,0,1,0,0,0,CHO,Lignin,403.119577054442,-0.0264619799536181,4,5593935.0,Altamaha_SW48_000107-3_p08,6.0,-5.0,0.0,0.04762,0.6875,1.375,0.0,0.0,0.0,0.0,0.0,60.3,0.6875,391.0,0.12274,0.40467,2.72406,0.4386,0.08466,0.27723,0.12688599727418892,C(13)16H22O11,PUCs,Tannin-like,Not Matched
402.11931059715,20,21,8,1,0,0,0,0,CHON,Lignin,403.12658706403,0.321467434438785,4,1876817.3,Altamaha_SW48_000107-3_p08,11.0,3.0,0.18182,0.4,0.4,1.05,0.05,0.0,inf,0.0,-0.1,63.15,0.45,403.0,0.09619,0.44745,2.77754,0.48243,0.11759,0.31609,0.10013249713803081,C20H21O8N,PUCs,Lignin-like,Not Matched
402.121688600403,27,18,3,0,1,0,0,0,CHO,ConHC,403.128965067283,-0.0391571540087673,4,1801554.0,Altamaha_SW48_000107-3_p08,19.0,16.0,0.66667,0.68627,0.11111,0.66667,0.0,0.0,0.0,0.0,-0.44444,72.96667,0.11111,391.0,0.04044,0.48709,2.6423,0.52103,0.16701,0.35962,0.06904681937654436,C(13)27H18O3,PAs,Cond. aromatic-like,POCs
402.127643608548,20,22,8,0,1,0,0,0,CHO,Lignin,403.134920075428,-0.241990021943377,3,2277716.0,Altamaha_SW48_000107-3_p08,10.0,2.0,0.16667,0.375,0.4,1.1,0.0,0.0,0.0,0.0,-0.3,68.85,0.4,391.0,0.08139,0.44608,2.68298,0.48002,0.12603,0.31863,0.09575649258263437,C(13)20H22O8,PUCs,Lignin-like,POCs
402.14060762628,17,27,8,0,1,0,1,0,CHOP,Protein,403.14788409316,-0.433840452399024,4,6365016.0,Altamaha_SW48_000107-3_p08,5.0,-3.0,0.0,0.0,0.47059,1.58824,0.0,0.05882,0.0,inf,-0.94118,87.12353,0.47059,391.0,0.09737,0.43007,2.69886,0.46401,0.11004,0.30263,0.0996472577150395,C(13)17H27O8P,UAAs,Aliphatic-like,Lipid
402.148625637247,17,26,10,0,1,0,0,0,CHO,Lignin,403.155902104127,0.123498806060637,4,2597722.8,Altamaha_SW48_000107-3_p08,5.0,-5.0,0.0,0.0,0.58824,1.52941,0.0,0.0,0.0,0.0,-0.35294,70.35882,0.58824,391.0,0.08099,0.44648,2.68258,0.48042,0.12643,0.31903,0.11153927723133383,C(13)17H26O10,UAAs,Aliphatic-like,Lipid
402.158315650502,28,22,2,0,1,0,0,0,CHO,ConHC,403.165592117382,-0.638271684697848,2,1874781.8,Altamaha_SW48_000107-3_p08,18.0,16.0,0.61538,0.62963,0.07143,0.78571,0.0,0.0,0.0,0.0,-0.64286,78.62143,0.07143,391.0,0.00132,0.5289,2.60082,0.56284,0.20878,0.40142,0.06423726574416144,C(13)28H22O2,PPAs,Polyphenol-like,POCs
402.163854658078,21,26,7,0,1,0,0,0,CHO,Lignin,403.171131124958,0.19074317562353,3,2361695.5,Altamaha_SW48_000107-3_p08,9.0,2.0,0.14286,0.31429,0.33333,1.2381,0.0,0.0,0.0,0.0,-0.57143,76.58571,0.33333,391.0,0.03964,0.48789,2.64151,0.52183,0.16781,0.36042,0.08674894660990803,C(13)21H26O7,PUCs,Lignin-like,POCs
402.176910675937,18,31,7,0,1,0,1,0,CHOP,Protein,403.184187142817,-0.229287803263292,3,3124067.8,Altamaha_SW48_000107-3_p08,4.0,-3.0,0.0,0.0,0.38889,1.72222,0.0,0.05556,0.0,inf,-1.22222,95.13333,0.38889,391.0,0.05562,0.47188,2.65738,0.50583,0.15182,0.34442,0.08992999452274111,C(13)18H31O7P,UAAs,Aliphatic-like,Lipid
402.941299755086,16,6,9,0,0,0,2,0,CHOP,ConHC,403.948576221966,0.318331445556835,4,24395864.0,Altamaha_SW48_000107-3_p08,15.0,6.0,0.8,0.89474,0.5625,0.375,0.0,0.125,0.0,inf,0.125,56.7375,0.5625,404.0,0.31227,0.23243,2.99883,0.26748,0.09807,0.10082,0.12737106764070844,C16H6O9P2,PAs,Cond. aromatic-like,POCs
403.007409760301,14,13,12,0,0,0,1,0,CHOP,Tannin,404.014686227181,-0.554026100348836,10,1806444.5,Altamaha_SW48_000107-3_p08,9.0,-3.0,0.0,0.28571,0.85714,0.92857,0.0,0.07143,0.0,inf,0.42857,48.08571,0.85714,404.0,0.25373,0.29105,2.94069,0.3261,0.0395,0.15941,0.1565487616080823,C14H13O12P,PUCs,Tannin-like,POCs
403.025034761692,25,8,6,0,0,0,0,0,CHO,ConHC,404.032311228572,-0.552528017925237,8,1599090.0,Altamaha_SW48_000107-3_p08,22.0,16.0,0.84211,0.86364,0.24,0.32,0.0,0.0,0.0,0.0,0.16,55.74,0.24,404.0,0.15504,0.38987,2.84266,0.42493,0.05924,0.2582,0.08389490674861717,C25H8O6,PAs,Cond. aromatic-like,POCs
403.030683762138,18,12,11,0,0,0,0,0,CHO,ConHC,404.037960229018,0.0024732379296371,5,9629812.0,Altamaha_SW48_000107-3_p08,13.0,2.0,0.28571,0.6,0.61111,0.66667,0.0,0.0,0.0,0.0,0.55556,44.46667,0.61111,404.0,0.196,0.34886,2.88334,0.38392,0.01826,0.21721,0.12690509161102076,C18H12O11,PPAs,Polyphenol-like,POCs
403.043758984067,15,17,11,0,0,0,1,0,CHOP,Tannin,404.051035450947,-0.464179350689812,11,6588536.0,Altamaha_SW48_000107-3_p08,8.0,-3.0,0.0,0.17647,0.73333,1.13333,0.0,0.06667,0.0,inf,0.0,60.3,0.73333,404.0,0.21198,0.33286,2.89921,0.36791,0.00227,0.20121,0.13383033507254113,C15H17O11P,PUCs,Tannin-like,POCs
403.051813136406,15,16,13,0,0,0,0,0,CHO,Tannin,404.059089603286,0.0024689804551805,7,7895162.5,Altamaha_SW48_000107-3_p08,8.0,-5.0,0.0,0.17647,0.86667,1.06667,0.0,0.0,0.0,0.0,0.66667,41.3,0.86667,404.0,0.1956,0.34926,2.88294,0.38432,0.01866,0.21761,0.15619630623087294,C15H16O13,PUCs,Tannin-like,POCs
403.061456071297,26,12,5,0,0,0,0,0,CHO,ConHC,404.068732538177,-0.641085182459964,7,3149949.5,Altamaha_SW48_000107-3_p08,21.0,16.0,0.7619,0.78723,0.19231,0.46154,0.0,0.0,0.0,0.0,-0.07692,62.49231,0.19231,404.0,0.11329,0.43168,2.80118,0.46674,0.10102,0.3,0.07689920193912725,C26H12O5,PAs,Cond. aromatic-like,POCs
403.067069271311,19,16,10,0,0,0,0,0,CHO,Lignin,404.074345738191,0.002465906179367,5,18923648.0,Altamaha_SW48_000107-3_p08,12.0,2.0,0.22222,0.5,0.52632,0.84211,0.0,0.0,0.0,0.0,0.21053,54.3,0.52632,404.0,0.15424,0.39067,2.84186,0.42573,0.06004,0.259,0.11155403174612298,C19H16O10,PPAs,Polyphenol-like,POCs
403.070335967309,16,20,10,0,0,1,0,0,CHOS,Lignin,404.077612434189,0.26014510112216,6,2976384.3,Altamaha_SW48_000107-3_p08,7.0,-3.0,0.0,0.1,0.625,1.25,0.0,0.0,0.0,0.0,0.125,56.7375,0.625,404.0,0.09291,0.45208,2.78094,0.48715,0.1214,0.3204,0.12943913903656257,C16H20O10S,PUCs,Lignin-like,POCs
403.080090990521,16,21,10,0,0,0,1,0,CHOP,Lignin,404.087367457401,-0.331740884427006,8,15282307.0,Altamaha_SW48_000107-3_p08,7.0,-3.0,0.0,0.1,0.625,1.3125,0.0,0.0625,0.0,inf,-0.375,70.9875,0.625,404.0,0.17022,0.37467,2.85774,0.40973,0.04405,0.24301,0.11687009451175043,C16H21O10P,PUCs,Lignin-like,POCs
403.088198645579,16,20,12,0,0,0,0,0,CHO,Tannin,404.095475112459,0.0024616479242733,6,14360710.0,Altamaha_SW48_000107-3_p08,7.0,-5.0,0.0,0.1,0.75,1.25,0.0,0.0,0.0,0.0,0.25,53.175,0.75,404.0,0.15384,0.39107,2.84147,0.42613,0.06044,0.2594,0.13357266978376975,C16H20O12,PUCs,Tannin-like,POCs
403.091399177263,13,24,12,0,0,1,0,0,CHOS,Carb,404.098675644143,0.423860475905796,10,1725575.0,Altamaha_SW48_000107-3_p08,2.0,-10.0,0.0,0.0,0.92308,1.84615,0.0,0.0,0.0,0.0,0.15385,55.91538,0.92308,404.0,0.09251,0.45248,2.78054,0.48755,0.1218,0.3208,0.16005290443787618,C13H24O12S,UAAs,Carbohydrate-like,Carbohydrates
403.097855353105,27,16,4,0,0,0,0,0,CHO,ConHC,404.105131819985,-0.675116358333646,6,7200905.0,Altamaha_SW48_000107-3_p08,20.0,16.0,0.69565,0.72,0.14815,0.59259,0.0,0.0,0.0,0.0,-0.2963,68.74444,0.14815,404.0,0.07153,0.47349,2.75971,0.50856,0.14279,0.3418,0.07098039352064098,C27H16O4,PAs,Cond. aromatic-like,POCs
403.103454780484,20,20,9,0,0,0,0,0,CHO,Lignin,404.110731247364,0.0024585729361163,4,21115018.0,Altamaha_SW48_000107-3_p08,11.0,2.0,0.18182,0.41935,0.45,1.0,0.0,0.0,0.0,0.0,-0.1,63.15,0.45,404.0,0.11249,0.43248,2.80039,0.46754,0.10181,0.3008,0.0995160804748535,C20H20O9,PUCs,Lignin-like,POCs
403.106717551772,17,24,9,0,0,1,0,0,CHOS,Lignin,404.113994018652,0.269826459605519,5,3161227.8,Altamaha_SW48_000107-3_p08,6.0,-3.0,0.0,0.04348,0.52941,1.41176,0.0,0.0,0.0,0.0,-0.23529,67.00588,0.52941,404.0,0.05116,0.49389,2.73946,0.52896,0.16318,0.36219,0.11350737893715326,C17H24O9S,PUCs,Lignin-like,Lipid
403.11651888867,17,25,9,0,0,0,1,0,CHOP,Lignin,404.12379535555,-0.43660915693597,7,24846478.0,Altamaha_SW48_000107-3_p08,6.0,-3.0,0.0,0.04348,0.52941,1.47059,0.0,0.05882,0.0,inf,-0.70588,80.41765,0.52941,404.0,0.12847,0.41648,2.81626,0.45154,0.08582,0.2848,0.10372507593909444,C17H25O9P,PUCs,Lignin-like,Lipid
403.124584154754,17,24,11,0,0,0,0,0,CHO,Lignin,404.131860621634,0.0024543139006041,5,10119314.0,Altamaha_SW48_000107-3_p08,6.0,-5.0,0.0,0.04348,0.64706,1.41176,0.0,0.0,0.0,0.0,-0.11765,63.65294,0.64706,404.0,0.11209,0.43288,2.79999,0.46794,0.10221,0.3012,0.11667355061841526,C17H24O11,PUCs,Lignin-like,Not Matched
403.134307921825,28,20,3,0,0,0,0,0,CHO,ConHC,404.141584388705,-0.840993400560948,7,8624277.0,Altamaha_SW48_000107-3_p08,19.0,16.0,0.64,0.66038,0.10714,0.71429,0.0,0.0,0.0,0.0,-0.5,74.55,0.10714,404.0,0.02978,0.5153,2.71823,0.55037,0.18457,0.38359,0.0659075917363028,C28H20O3,PPAs,Polyphenol-like,POCs
403.139840289659,21,24,8,0,0,0,0,0,CHO,Lignin,404.147116756539,0.0024512383409388,4,18378902.0,Altamaha_SW48_000107-3_p08,10.0,2.0,0.15385,0.35294,0.38095,1.14286,0.0,0.0,0.0,0.0,-0.38095,71.15714,0.38095,404.0,0.07074,0.47429,2.75891,0.50936,0.14359,0.3426,0.08982314005738776,C21H24O8,PUCs,Lignin-like,POCs
403.152886119137,18,29,8,0,0,0,1,0,CHOP,Protein,404.160162586017,-0.391350588447228,7,19206298.0,Altamaha_SW48_000107-3_p08,5.0,-3.0,0.0,0.0,0.44444,1.61111,0.0,0.05556,0.0,inf,-1.0,88.8,0.44444,404.0,0.08672,0.45829,2.77479,0.49335,0.1276,0.3266,0.09323807933290466,C18H29O8P,UAAs,Aliphatic-like,Lipid
403.160969663929,18,28,10,0,0,0,0,0,CHO,AminoSugar,404.168246130809,0.0024469785252192,4,3288221.0,Altamaha_SW48_000107-3_p08,5.0,-5.0,0.0,0.0,0.55556,1.55556,0.0,0.0,0.0,0.0,-0.44444,72.96667,0.55556,404.0,0.07034,0.47469,2.75851,0.50976,0.14399,0.343,0.10357022906481655,C18H28O10,UAAs,Aliphatic-like,Lipid
403.170758131613,29,24,2,0,0,0,0,0,CHO,UnsatHC,404.178034598493,-1.0010041587253,4,4555936.0,Altamaha_SW48_000107-3_p08,18.0,16.0,0.59259,0.60714,0.06897,0.82759,0.0,0.0,0.0,0.0,-0.68966,79.95517,0.06897,404.0,0.01197,0.55711,2.67675,0.59218,0.22634,0.42539,0.061511508867981034,C29H24O2,PPAs,Polyphenol-like,POCs
403.176225798835,22,28,7,0,0,0,0,0,CHO,Lignin,404.183502265715,0.0024439023941994,3,10881186.0,Altamaha_SW48_000107-3_p08,9.0,2.0,0.13333,0.2973,0.31818,1.27273,0.0,0.0,0.0,0.0,-0.63636,78.43636,0.31818,404.0,0.02898,0.5161,2.71744,0.55117,0.18537,0.38439,0.08185081013837489,C22H28O7,PUCs,Lignin-like,POCs
403.189326799871,19,33,7,0,0,0,1,0,CHOP,Protein,404.196603266751,-0.52781925691268,3,7686310.0,Altamaha_SW48_000107-3_p08,4.0,-3.0,0.0,0.0,0.36842,1.73684,0.0,0.05263,0.0,inf,-1.26316,96.3,0.36842,404.0,0.04496,0.50009,2.73331,0.53517,0.16938,0.36839,0.08467692288296688,C19H33O7P,UAAs,Aliphatic-like,Lipid
403.212672801717,23,32,6,0,0,0,0,0,CHO,Lignin,404.219949268597,-0.149692752499113,2,2853037.3,Altamaha_SW48_000107-3_p08,8.0,2.0,0.11765,0.25,0.26087,1.3913,0.0,0.0,0.0,0.0,-0.86957,85.08261,0.26087,404.0,0.01277,0.55791,2.67596,0.59298,0.22714,0.42619,0.0751782959337898,C23H32O6,PUCs,Lignin-like,Lipid
403.334547811361,23,49,3,0,0,0,1,0,CHOP,Lipid,404.341824278241,0.266286968681588,1,1548499.9,Altamaha_SW48_000107-3_p08,0.0,-3.0,0.0,0.0,0.13043,2.13043,0.0,0.04348,0.0,inf,-2.08696,119.77826,0.13043,405.0,0.87795,0.33267,3.56741,0.29758,0.66352,0.46442,0.0619308607015581,C23H49O3P,SSCs,Aliphatic-like,Lipid
404.033741660627,17,12,11,0,1,0,0,0,CHO,ConHC,405.041018127507,0.735576347833513,6,1953711.0,Altamaha_SW48_000107-3_p08,12.0,1.0,0.16667,0.56522,0.64706,0.70588,0.0,0.0,0.0,0.0,0.58824,43.53529,0.64706,393.0,0.1933,0.33671,2.80746,0.37082,0.01512,0.20865,0.1353667890892181,C(13)17H12O11,PPAs,Polyphenol-like,POCs
404.062366467112,18,15,10,1,0,0,0,0,CHON,Lignin,405.069642933992,-0.116588080150812,5,4705720.0,Altamaha_SW48_000107-3_p08,12.0,2.0,0.14286,0.5,0.55556,0.83333,0.05556,0.0,inf,0.0,0.44444,47.63333,0.61111,405.0,0.16635,0.3799,2.86054,0.41505,0.04846,0.24791,0.12444998967699142,C18H15O10N,PPAs,Polyphenol-like,Not Matched
404.070452412448,18,16,10,0,1,0,0,0,CHO,Lignin,405.077728879328,-0.0674115756426215,5,4005306.5,Altamaha_SW48_000107-3_p08,11.0,1.0,0.125,0.46154,0.55556,0.88889,0.0,0.0,0.0,0.0,0.22222,53.96667,0.55556,393.0,0.15155,0.37852,2.76598,0.41263,0.0569,0.25044,0.11804009439295955,C(13)18H16O10,PUCs,Lignin-like,POCs
404.073739390227,15,20,10,0,1,1,0,0,CHOS,Lignin,405.081015857107,0.139561448375138,6,1604539.5,Altamaha_SW48_000107-3_p08,6.0,-4.0,0.0,0.0,0.66667,1.33333,0.0,0.0,0.0,0.0,0.13333,56.5,0.66667,393.0,0.09022,0.43994,2.70506,0.47405,0.11826,0.31184,0.13825387370239686,C(13)15H20O10S,PUCs,Lignin-like,Not Matched
404.08345132457,15,21,10,0,1,0,1,0,CHOP,Lignin,405.09072779145,-0.344487150385578,6,3761598.5,Altamaha_SW48_000107-3_p08,6.0,-4.0,0.0,0.0,0.66667,1.4,0.0,0.06667,0.0,inf,-0.4,71.7,0.66667,393.0,0.16753,0.36252,2.78186,0.39663,0.04091,0.23445,0.12400884804998416,C(13)15H21O10P,PUCs,Lignin-like,Not Matched
404.091598269494,15,20,12,0,1,0,0,0,CHO,Tannin,405.098874736374,-0.108100458464617,5,2206145.0,Altamaha_SW48_000107-3_p08,6.0,-6.0,0.0,0.0,0.8,1.33333,0.0,0.0,0.0,0.0,0.26667,52.7,0.8,393.0,0.15115,0.37892,2.76558,0.41303,0.0573,0.25084,0.14297983375906675,C(13)15H20O12,PUCs,Tannin-like,Not Matched
404.098722221334,19,19,9,1,0,0,0,0,CHON,Lignin,405.105998688214,-0.0431349166980211,5,3886531.3,Altamaha_SW48_000107-3_p08,11.0,2.0,0.11111,0.40741,0.47368,1.0,0.05263,0.0,inf,0.0,0.10526,57.3,0.52632,405.0,0.12459,0.42171,2.81907,0.45686,0.09023,0.28971,0.10965251788248268,C19H19O9N,PUCs,Lignin-like,Not Matched
404.106735167163,19,20,9,0,1,0,0,0,CHO,Lignin,405.114011634043,0.186230677165197,5,4026821.8,Altamaha_SW48_000107-3_p08,10.0,1.0,0.1,0.37931,0.47368,1.05263,0.0,0.0,0.0,0.0,-0.10526,63.3,0.47368,393.0,0.1098,0.42033,2.72451,0.45444,0.09867,0.29224,0.10464564803703141,C(13)19H20O9,PUCs,Lignin-like,POCs
404.109924145605,16,24,9,0,1,1,0,0,CHOS,Lignin,405.117200612485,0.635086871257052,5,1584966.8,Altamaha_SW48_000107-3_p08,5.0,-4.0,0.0,0.0,0.5625,1.5,0.0,0.0,0.0,0.0,-0.25,67.425,0.5625,393.0,0.04846,0.48175,2.66358,0.51586,0.16004,0.35363,0.12022942010001544,C(13)16H24O9S,UAAs,Aliphatic-like,Lipid
404.119786078935,16,25,9,0,1,0,1,0,CHOP,Lignin,405.127062545815,-0.219182135047228,5,6174154.0,Altamaha_SW48_000107-3_p08,5.0,-4.0,0.0,0.0,0.5625,1.5625,0.0,0.0625,0.0,inf,-0.75,81.675,0.5625,393.0,0.12578,0.40433,2.74038,0.43844,0.08268,0.27624,0.10930990111567473,C(13)16H25O9P,UAAs,Aliphatic-like,Lipid
404.127823024602,16,24,11,0,1,0,0,0,CHO,Lignin,405.135099491482,0.288693371893148,5,2073036.4,Altamaha_SW48_000107-3_p08,5.0,-6.0,0.0,0.0,0.6875,1.5,0.0,0.0,0.0,0.0,-0.125,63.8625,0.6875,393.0,0.1094,0.42073,2.72411,0.45484,0.09907,0.29264,0.12378758265353049,C(13)16H24O11,UAAs,Aliphatic-like,Not Matched
404.135050975739,20,23,8,1,0,0,0,0,CHON,Lignin,405.142327442619,0.0969478591832179,5,2995150.5,Altamaha_SW48_000107-3_p08,10.0,2.0,0.09091,0.33333,0.4,1.15,0.05,0.0,inf,0.0,-0.2,66.0,0.45,405.0,0.08284,0.46352,2.77759,0.49867,0.13201,0.3315,0.09920775356118242,C20H23O8N,PUCs,Lignin-like,Not Matched
404.137528958987,27,20,3,0,1,0,0,0,CHO,ConHC,405.144805425867,-0.508657062881362,3,1641935.4,Altamaha_SW48_000107-3_p08,18.0,15.0,0.625,0.64706,0.11111,0.74074,0.0,0.0,0.0,0.0,-0.51852,75.07778,0.11111,393.0,0.02709,0.50315,2.64235,0.53727,0.18142,0.37503,0.06811900578066205,C(13)27H20O3,PPAs,Polyphenol-like,POCs
404.143194920683,20,24,8,0,1,0,0,0,CHO,Lignin,405.150471387563,0.0029555362770384,2,4506065.0,Altamaha_SW48_000107-3_p08,9.0,1.0,0.08333,0.3125,0.4,1.2,0.0,0.0,0.0,0.0,-0.4,71.7,0.4,393.0,0.06804,0.46214,2.68303,0.49626,0.14045,0.33404,0.09398124801686232,C(13)20H24O8,PUCs,Lignin-like,POCs
404.156271832279,17,29,8,0,1,0,1,0,CHOP,Protein,405.163548299159,-0.466586048416539,4,3927509.3,Altamaha_SW48_000107-3_p08,4.0,-4.0,0.0,0.0,0.47059,1.70588,0.0,0.05882,0.0,inf,-1.05882,90.47647,0.47059,393.0,0.08402,0.44614,2.69891,0.48025,0.12446,0.31804,0.09772626635256824,C(13)17H29O8P,UAAs,Aliphatic-like,Lipid
404.179637674319,21,28,7,0,1,0,0,0,CHO,Lignin,405.186914141199,-0.138330969916632,2,2898396.5,Altamaha_SW48_000107-3_p08,8.0,1.0,0.07143,0.25714,0.33333,1.33333,0.0,0.0,0.0,0.0,-0.66667,79.3,0.33333,393.0,0.02629,0.50395,2.64155,0.53807,0.18222,0.37583,0.08528943286169588,C(13)21H28O7,PUCs,Lignin-like,Lipid
404.192717585895,18,33,7,0,1,0,1,0,CHOP,Protein,405.199994052775,-0.615229463284386,3,2338784.5,Altamaha_SW48_000107-3_p08,3.0,-4.0,0.0,0.0,0.38889,1.83333,0.0,0.05556,0.0,inf,-1.33333,98.3,0.38889,393.0,0.04227,0.48795,2.65743,0.52207,0.16623,0.35983,0.0883624457978838,C(13)18H33O7P,UAAs,Aliphatic-like,Lipid
404.293735902986,21,44,4,1,0,0,1,0,CHONP,Lipid,405.301012369866,-0.535290709354111,1,3900928.0,Altamaha_SW48_000107-3_p08,1.0,-3.0,0.0,0.0,0.19048,2.09524,0.04762,0.04762,1.0,1.0,-1.80952,111.87143,0.2381,406.0,0.93181,0.38525,3.62756,0.35008,0.71688,0.51731,0.07075254306205074,C21H44O4NP,SSCs,Aliphatic-like,Lipid
405.00994847785,17,10,12,0,0,0,0,0,CHO,ConHC,406.01722494473,0.0020724977484214,7,2861789.3,Altamaha_SW48_000107-3_p08,13.0,1.0,0.2,0.63636,0.70588,0.58824,0.0,0.0,0.0,0.0,0.82353,36.82941,0.70588,406.0,0.2244,0.32312,2.92486,0.35835,0.00909,0.19082,0.14300407947706634,C17H10O12,PPAs,Polyphenol-like,POCs
405.022984046308,14,15,12,0,0,0,1,0,CHOP,Tannin,406.030260513188,-0.36464397445951,11,2575073.3,Altamaha_SW48_000107-3_p08,8.0,-4.0,0.0,0.14286,0.85714,1.07143,0.0,0.07143,0.0,inf,0.28571,52.15714,0.85714,406.0,0.24038,0.30711,2.94074,0.34234,0.02508,0.17482,0.15185912403420737,C14H15O12P,PUCs,Tannin-like,POCs
405.040817670962,25,10,6,0,0,0,0,0,CHO,ConHC,406.048094137842,-0.876950900886515,9,2406630.8,Altamaha_SW48_000107-3_p08,21.0,15.0,0.78947,0.81818,0.24,0.4,0.0,0.0,0.0,0.0,0.08,58.02,0.24,406.0,0.14169,0.40594,2.84271,0.44117,0.07366,0.27361,0.08252909318065094,C25H10O6,PAs,Cond. aromatic-like,POCs
405.044262121881,14,20,6,2,0,1,2,0,CHONSP,Lignin,406.051538588761,0.471630373958948,6,2632423.8,Altamaha_SW48_000107-3_p08,7.0,1.0,0.0,0.0,0.42857,1.42857,0.14286,0.14286,1.0,1.0,-0.71429,80.65714,0.57143,406.0,0.14988,0.39773,2.85084,0.43297,0.06546,0.26541,0.1248795835601809,C14H20O6N2SP2,PUCs,Lignin-like,Proteins
