molecular formula,Altamaha_SW48_000107-3_p08
C18H23O15N,1798726.9
C22H23O12N,2570570.3
C23H27O11N,2612050.3
C24H31O10N,1983834.3
C20H14O15,2402324.8
C24H14O12,2188312.3
C21H18O14,14684701.0
C25H18O11,2886176.3
C22H22O13,19145254.0
C23H26O12,21131822.0
C24H30O11,18715190.0
C25H34O10,10654270.0
C26H38O9,4416070.0
C21H21O13N,2666760.5
C22H25O12N,3365649.0
C23H29O11N,2258201.5
C20H16O15,5853159.0
C24H16O12,3231722.8
C21H20O14,18154480.0
C25H20O11,4243443.5
C22H24O13,22053880.0
C26H24O10,2494716.0
C23H28O12,21824514.0
C27H28O9,1824772.9
C24H32O11,14431242.0
C25H36O10,6616082.5
C26H40O9,1822747.4
C20H19O14N,2556128.3
C21H23O13N,3069161.3
C22H27O12N,3838194.3
C23H31O11N,3076347.0
C24H35O10N,2072324.1
C23H14O13,3809743.5
C20H18O15,9188821.0
C23H18O9N2S,1613911.0
C24H18O12,5630424.5
C21H22O14,16811486.0
C25H22O11,4866530.0
C22H26O13,19858920.0
C26H26O10,3772907.0
C23H30O12,15427056.0
C34H26O4,2686962.8
C27H30O9,2449908.3
C24H34O11,8003065.5
C25H38O10,2796546.8
C23H17O12N,1773271.0
C20H21O14N,1725148.6
C21H25O13N,2900710.0
C22H29O12N,3544815.5
C23H33O11N,2878201.0
C24H37O10N,1587458.5
C22H12O14,1962960.0
C23H16O13,5214169.5
C20H20O15,10770399.0
C24H20O12,6246371.5
C21H24O14,13613033.0
C32H20O6,2050283.6
C25H24O11,6871021.0
C22H28O13,12339187.0
C33H24O5,3189749.3
C26H28O10,5593079.0
C23H32O12,7440380.5
C27H32O9,4103168.8
C24H36O11,3106822.3
C28H36O8,1876490.4
C23H19O12N,1614832.6
C20H23O14N,1812982.4
C24H23O11N,1591802.5
C21H27O13N,3679488.5
C22H31O12N,3924234.5
C23H35O11N,2650900.5
C22H14O14,4010487.5
C19H18O16,2796029.3
C23H18O13,9417218.0
C20H22O15,8512008.0
C24H22O12,9564684.0
C21H26O14,8479250.0
C32H22O6,2746900.5
C25H26O11,8462870.0
C22H30O13,4958748.0
C33H26O5,3781150.8
C26H30O10,6867488.5
C23H34O12,2461222.3
C27H34O9,4580906.5
C28H38O8,3076660.8
C22H17O13N,1642780.4
C19H21O15N,1611298.4
C23H21O12N,1896742.8
C20H25O14N,2157868.8
C24H25O11N,1808177.1
C21H29O13N,2708279.3
C22H33O12N,2110273.8
C22H16O14,6382650.0
C19H20O16,3122240.0
C23H20O13,11807812.0
C20H24O15,4692042.5
C24H24O12,11244623.0
C21H28O14,2264661.3
C25H28O11,10884186.0
C22H32O13,1632864.0
C33H28O5,2438242.8
C26H32O10,8655972.0
C27H36O9,5897327.0
C28H40O8,2488441.8
C22H19O13N,2115947.0
C23H23O12N,2512246.0
C20H27O14N,2098044.3
C21H31O13N,2110343.0
C21H14O15,2031240.4
C29H14O7S,1794444.1
C22H18O14,9739923.0
C32H14O5N2,1683225.8
C23H22O13,14691998.0
C31H22O7,1831335.8
C24H26O12,13737641.0
C25H30O11,13213365.0
C26H34O10,10200768.0
C27H38O9,4640458.5
C21H17O14N,1714115.9
C22H21O13N,2377679.0
C23H25O12N,2395610.5
C24H29O11N,1780453.5
C21H16O15,4815093.0
C22H20O14,12755201.0
C23H24O13,14688524.0
C24H28O12,15696151.0
C25H32O11,13037859.0
C26H36O10,7190830.0
C27H40O9,3150649.5
C22H23O13N,2387012.8
C23H27O12N,2415696.3
C24H14O13,1814379.1
C21H18O15,7904114.0
C25H18O12,3280758.8
C24H18O11N2,1718138.4
C22H22O14,13034365.0
C26H22O11,2041218.4
C23H26O13,15266697.0
C27H26O10,2142094.0
C24H30O12,13140885.0
C25H34O11,9180064.0
C26H38O10,4366252.0
C22H25O13N,2282696.3
C23H29O12N,2648276.3
C24H33O11N,2058463.8
C24H16O13,3169779.8
C21H20O15,10587643.0
C25H20O12,3803647.8
C22H24O14,12367367.0
C26H24O11,2890251.3
C23H28O13,11867666.0
C27H28O10,2551319.3
C24H32O12,9661982.0
C28H32O9,1759267.1
C25H36O11,4446762.0
C36H32O3,1682477.0
C21H23O14N,2350410.3
C22H27O13N,2489686.3
C23H31O12N,2597218.0
C24H35O11N,1852781.9
C23H14O14,2145401.0
C20H18O16,3076224.0
C24H18O13,5417093.0
C21H22O15,8937612.0
C25H22O12,4841617.0
C22H26O14,9058456.0
C26H26O11,3978396.8
C23H30O13,6471843.5
C34H26O5,2265766.8
C27H30O10,2657448.8
C24H34O12,3609775.8
C28H34O9,2179252.8
C25H38O11,1889467.4
C21H25O14N,1727966.3
C22H29O13N,1598954.3
C23H33O12N,1905654.1
C23H16O14,3872526.8
C20H20O16,3700501.8
C24H20O13,6572826.5
C21H24O15,5587745.5
C25H24O12,6279975.0
C22H28O14,5016365.5
C33H24O6,2005808.8
C26H28O11,5022515.0
C23H32O13,2422585.8
C27H32O10,4363070.5
C28H36O9,3766090.8
C21H27O14N,1582197.0
C23H35O12N,1650317.0
C23H18O14,6907301.5
C20H22O16,2501036.5
C24H22O13,8205745.5
C21H26O15,2533304.5
C25H26O12,7812541.5
C22H30O14,2256836.3
C26H30O11,7087561.5
C34H30O5,2110931.5
C27H34O10,5625301.5
C28H38O9,3618273.3
C29H42O8,1592813.3
C34H46O2S,1804792.5
C23H21O13N,1827576.0
C27H25O6N3S,2041094.8
C22H16O15,3726381.8
C23H20O14,8167481.5
C24H24O13,9664582.0
C25H28O12,8908881.0
C26H32O11,8382557.5
C27H36O10,6068329.0
C28H40O9,2862197.0
C23H23O13N,1586569.3
C22H18O15,6505147.5
C30H18O7S,1597119.6
C23H22O14,11465415.0
C24H26O13,10361555.0
C25H30O12,11956959.0
C26H34O11,9095914.0
C27H38O10,4823798.0
C24H29O12N,2374173.8
C21H16O16,2070835.8
C22H20O15,8416575.0
C26H20O12,1726531.9
C23H24O14,12051787.0
C27H24O11,2444623.5
C24H28O13,11339094.0
C25H32O12,10562914.0
C26H36O11,6514029.5
C27H40O10,2515320.8
C22H23O14N,1930371.5
C23H27O13N,2268303.0
C24H31O12N,2772634.3
C25H35O11N,1770149.8
C24H14O14,1594787.4
C21H18O16,3572649.8
C25H18O13,3514286.5
C22H22O15,9662389.0
C26H22O12,3194809.8
C23H26O14,11655104.0
C27H26O11,2724805.0
C24H30O13,10438603.0
C35H26O5,1704654.5
C28H30O10,2057680.3
C25H34O12,6291414.5
C26H38O11,2947041.8
C22H25O14N,1608432.9
C23H29O13N,2124028.0
C24H33O12N,2065158.9
C25H37O11N,1833745.9
C24H16O14,2952712.0
C21H20O16,5009934.5
C25H20O13,5651987.0
C22H24O15,8837657.0
C26H24O12,5636638.0
C23H28O14,9089572.0
C34H24O6,2245671.0
C27H28O11,3760680.8
C24H32O13,6687279.0
C35H28O5,2530353.8
C28H32O10,3128883.5
C25H36O12,4160057.8
C29H36O9,2053694.4
C21H23O15N,1685311.9
C22H27O14N,1946954.6
C23H31O13N,2014037.3
C24H35O12N,1785184.0
C25H39O11N,1936234.6
C23H14O15,1989709.1
C24H18O14,5903447.5
C21H22O16,6007902.0
C25H22O13,6972514.0
C22H26O15,7242856.0
C33H22O7,1598826.8
C26H26O12,6616172.5
C23H30O14,5035122.5
C34H26O6,2702965.3
C27H30O11,6089847.0
C24H34O13,3525757.0
C35H30O5,2313344.0
C28H34O10,4994177.5
C29H38O9,3160203.8
C24H21O13N,1963389.0
C22H29O14N,2084749.1
C23H33O13N,2418071.3
C23H16O15,4191876.3
C34H16ON2S2,1901194.0
C24H20O14,9784974.0
C21H24O16,3466900.0
C25H24O13,9895576.0
C22H28O15,2759838.0
C26H28O12,8660642.0
C23H32O14,1930408.0
C27H32O11,8461996.0
C28H36O10,6547126.0
C29H40O9,3489472.0
C23H19O14N,1727387.6
C24H23O13N,2326437.3
C25H27O12N,1583535.0
C22H31O14N,1581492.8
C23H18O15,6729886.5
C24H22O14,11362472.0
C25H26O13,10463409.0
C26H30O12,9773243.0
C27H34O11,8745156.0
C28H38O10,5910733.5
C29H42O9,2392791.0
C23H21O14N,2498470.0
C24H25O13N,2551215.0
C26H33O11N,1755073.3
C22H16O16,2251408.0
C26H16O13,1763987.6
C23H20O15,8100504.5
C24H24O14,10973858.0
C25H28O13,11096746.0
C26H32O12,10752691.0
C27H36O11,7680700.0
C28H40O10,5110468.5
C23H23O14N,2225550.0
C25H31O12N,1666463.0
C22H18O16,3969126.5
C23H22O15,8371310.5
C27H22O12,2372210.0
C24H26O14,9931895.0
C25H30O13,10323071.0
C26H34O12,8809607.0
C27H38O11,4841615.0
C24H29O13N,1879383.9
C25H33O12N,1704799.6
C26H37O11N,1665383.3
C25H16O14,1993233.3
C22H20O16,4509205.5
C26H20O13,3424792.5
C23H24O15,8605213.0
C27H24O12,3277344.0
C24H28O14,8097316.5
C28H28O11,2052391.3
C25H32O13,7435819.5
C26H36O12,4944435.0
C27H40O11,2040378.3
C23H27O14N,1818344.5
C24H31O13N,2315503.3
C25H35O12N,1736438.3
C28H35O6N3S,1738231.9
C25H18O14,3394453.0
C22H22O16,5323673.0
C26H22O13,4384667.5
C23H26O15,7716767.5
C27H26O12,4236194.0
C24H30O14,5509030.0
C28H30O11,2582440.8
C25H34O13,4622252.5
C29H34O10,1749935.3
C26H38O12,2465715.0
C28H21O7N3S,1656139.0
C25H37O12N,1761887.4
C24H16O15,2473700.0
C21H20O17,1982695.3
C25H20O14,4924649.5
C22H24O16,4164845.0
C26H24O13,4571375.5
C23H28O15,4329714.5
C27H28O12,5154037.0
C24H32O14,3458296.5
C28H32O11,3481850.8
C25H36O13,1843454.0
C36H32O5,1901311.5
C29H36O10,2380032.3
C26H40O12,1601795.6
C30H40O9,2029318.0
C24H35O13N,1632146.0
C24H18O15,4032006.8
C21H22O17,2496521.5
C25H22O14,6457867.5
C22H26O16,2644494.3
C26H26O13,5958160.0
C23H30O15,2205715.0
C27H30O12,5626389.0
C24H34O14,1823767.6
C28H34O11,4688409.5
C29H38O10,3416606.3
C30H42O9,1671715.0
C26H29O12N,1698959.0
C23H16O16,1976047.0
C24H20O15,6054642.5
C25H24O14,7422710.5
C26H28O13,6787834.0
C34H28O7,1659133.4
C27H32O12,6554366.0
C28H36O11,6365953.5
C29H40O10,3828485.3
C25H27O13N,1538904.4
C23H18O16,3341217.8
C24H22O15,7037860.5
C25H26O14,8285095.0
C26H30O13,7590826.0
C27H34O12,6781868.5
C28H38O11,4864943.0
C29H42O10,1884081.5
C23H20O16,4408342.5
C24H24O15,7312408.0
C28H24O12,2363928.8
C25H28O14,6849561.5
C26H32O13,6435867.0
C27H36O12,4953116.5
C28H40O11,2719774.0
C25H31O13N,1788987.0
C26H35O12N,1838139.9
C26H18O14,2206793.5
C23H22O16,4402249.5
C27H22O13,2243657.8
C24H26O15,5846090.0
C28H26O12,2308170.0
C25H30O14,6648906.5
C29H30O11,1627722.4
C26H34O13,5450826.5
C27H38O12,2769994.8
C28H42O11,2222155.0
C26H37O12N,1622088.8
C25H16O15,2162235.3
C22H20O17,2232890.8
C26H20O14,2689082.5
C23H24O16,4328506.0
C27H24O13,3206201.5
C24H28O15,4744249.0
C28H28O12,2402360.8
C25H32O14,4346936.0
C29H32O11,1520951.8
C26H36O13,3898423.3
C25H18O15,3097582.3
C22H22O17,1550829.1
C26H22O14,3710956.3
C23H26O16,3129323.3
C27H26O13,3625962.5
C24H30O15,3054569.3
C28H30O12,3397608.5
C25H34O14,2217447.3
C29H34O11,2097638.5
C30H38O10,1588708.4
C36H17O6N,2122159.3
C37H25O3N3,1764265.5
C25H20O15,3230566.8
C22H24O17,2262885.0
C26H24O14,4665188.0
C23H28O16,1977698.0
C27H28O13,4749153.0
C36H32O2S2,1832286.3
C28H32O12,4656990.0
C29H36O11,2357082.8
C30H40O10,2181975.8
C24H18O16,2655917.0
C25H22O15,5581481.0
C26H26O14,5360293.0
C27H30O13,5085857.5
C28H34O12,4639389.5
C29H38O11,3356313.5
C30H42O10,1850005.5
C24H20O16,3995070.8
C25H24O15,5986746.0
C26H28O14,6666677.0
C27H32O13,5880240.5
C28H36O12,5714347.5
C29H40O11,3140006.8
C30H44O10,2066338.0
C23H18O17,1807016.6
C24H22O16,5143715.0
C28H22O13,1919904.9
C25H26O15,6670493.5
C29H26O12,1612955.4
C26H30O14,6850712.0
C27H34O13,6467730.5
C28H38O12,4053133.0
C29H42O11,2332295.5
C26H33O13N,1975286.4
C27H37O12N,1535472.4
C23H20O17,2696037.3
C27H20O14,1723746.6
C24H24O16,6491999.0
C28H24O13,2064220.5
C25H28O15,6850393.0
C26H32O14,6666066.5
C27H36O13,4815692.5
C28H40O12,3556166.3
C26H35O13N,1595037.9
C27H39O12N,2084503.4
C26H18O15,2825729.5
C23H22O17,3675645.8
C27H22O14,3292666.8
C24H26O16,5406199.0
C28H26O13,3224052.0
C25H30O15,5637616.0
C29H30O12,2614253.3
C26H34O14,4446697.5
C30H34O11,2295782.3
C27H38O13,3573218.3
C28H42O12,1664475.5
C23H25O16N,1736761.0
C26H37O13N,1698595.8
C27H41O12N,1895196.6
C26H20O15,3718266.5
C23H24O17,4576374.5
C40H16O3N2,4044915.3
C24H28O16,3645551.0
C28H28O13,4990060.0
C25H32O15,3222631.5
C29H32O12,2977892.5
C26H36O14,1939040.3
C30H36O11,1678941.1
C27H40O13,1803352.9
C24H31O15N,1598875.6
C40H35ON3,1543556.9
C25H18O16,2679520.0
C26H22O15,5712600.0
C27H26O14,6304464.5
C24H30O16,2415308.0
C28H30O13,5210824.5
C25H34O15,1490116.1
C29H34O12,3813056.8
C26H38O14,1611452.3
C30H38O11,3852985.0
C31H42O10,1622193.3
C26H25O14N,1498105.1
C25H20O16,4020519.3
C26H24O15,5966111.0
C27H28O14,5953815.0
C28H32O13,5523727.0
C29H36O12,4545798.5
C30H40O11,3165438.8
C25H22O16,4692828.5
C26H26O15,5969748.0
C27H30O14,5611339.5
C28H34O13,5533507.0
C29H38O12,4345658.5
C30H42O11,2396978.3
C24H20O17,1918860.0
C25H24O16,4713859.5
C29H24O13,1837695.8
C26H28O15,5344635.0
C27H32O14,5660018.5
C28H36O13,4269417.5
C40H36O2S,1621858.9
C29H40O12,3055969.0
C24H22O17,3070890.0
C28H22O14,2634662.5
C25H26O16,4663201.5
C26H30O15,5262232.5
C30H30O12,1833876.8
C27H34O14,4580239.5
C28H38O13,3321735.0
C29H42O12,2082174.3
C27H37O13N,1702550.8
C27H20O15,2086344.1
C24H24O17,3019203.0
C28H24O14,2291135.5
C25H28O16,4523450.0
C29H28O13,1874870.5
C26H32O15,3540401.5
C30H32O12,1727661.6
C27H36O14,3593640.8
C28H40O13,1959328.0
C23H22O18,1542372.4
C27H22O15,3141600.8
C24H26O17,2729435.8
C28H26O14,1733592.1
C25H30O16,3109843.0
C29H30O13,2890703.3
C26H34O15,2560970.3
C30H34O12,1896902.5
C27H38O14,1599425.5
C31H38O11,1507773.8
C26H20O16,1839622.1
C27H24O15,3278333.5
C24H28O17,1505016.5
C28H28O14,3696116.8
C29H32O13,3453420.0
C30H36O12,2400739.5
C31H40O11,1556954.8
C26H22O16,2990123.3
C27H26O15,4257826.5
C28H30O14,3790874.3
C29H34O13,3227665.8
C30H38O12,2732041.3
C31H42O11,1843712.9
C25H20O17,1708645.4
C26H24O16,4080221.0
C27H28O15,4402773.0
C28H32O14,3957324.8
C29H36O13,3075652.5
C30H40O12,3234364.3
C25H22O17,2692264.3
C26H26O16,3578016.5
C27H30O15,2643608.8
C28H34O14,3196049.0
C25H24O17,2892545.3
C26H28O16,4383482.0
C27H32O15,3917554.5
C28H36O14,2657003.3
C29H40O13,2373347.8
C28H22O15,1801592.8
C25H26O17,2111860.8
C26H30O16,3194222.0
C27H34O15,2223975.0
C28H38O14,2197856.0
C28H24O15,1867786.6
C25H28O17,1742343.1
C29H28O14,2626564.3
C26H32O16,2136576.8
C30H32O13,1806846.1
C27H36O15,1586170.4
C31H36O12,1561591.9
C40H40O3S,2353647.5
C27H22O16,2503365.8
C28H26O15,1857216.0
C29H30O14,2780858.5
C30H34O13,1664180.9
C31H38O12,1888943.3
C26H20O17,1511847.0
C27H24O16,2350498.0
C28H28O15,3331485.3
C29H32O14,2449304.3
C30H36O13,2214291.5
C31H40O12,1923982.6
C26H22O17,2478766.8
C27H26O16,3195050.8
C28H30O15,3041446.8
C29H34O14,3123362.8
C30H38O13,2769054.8
C26H24O17,2491367.0
C27H28O16,3675108.0
C28H32O15,2975712.8
C29H36O14,3166173.8
C30H40O13,2277850.8
C31H44O12,1897943.6
C29H22O15,1563729.9
C26H26O17,2547536.8
C27H30O16,3774286.3
C28H34O15,2827084.0
C29H38O14,2310985.8
C30H42O13,1597255.6
C25H24O18,1656042.0
C29H24O15,1569001.4
C26H28O17,2254568.5
C30H28O14,1778920.0
C27H32O16,2294503.0
C31H32O13,1531110.5
C28H36O15,2357989.8
C40H36O4S,1763044.5
C29H40O14,2641124.3
C25H26O18,1664172.8
C29H26O15,2419372.5
C26H30O17,2136748.0
C30H30O14,1961131.8
C31H34O13,1963691.0
C39H34O5S,1467562.9
C28H24O16,1803416.3
C29H28O15,3013272.3
C26H32O17,1511064.3
C30H32O14,2163864.3
C31H36O13,2005656.3
C27H22O17,1856680.5
C28H26O16,2800297.3
C29H30O15,2338985.8
C30H34O14,2156202.5
C31H38O13,1896107.1
C45H34ON2,1533611.8
C27H24O17,2041563.8
C28H28O16,2876125.0
C29H32O15,3088094.3
C30H36O14,3057375.5
C31H40O13,1572064.8
C27H26O17,1572143.1
C28H30O16,2362161.0
C29H34O15,2276146.8
C30H38O14,2369844.5
C26H24O18,1591197.5
C27H28O17,2903967.8
C28H32O16,2316194.3
C29H36O15,2054564.4
C30H40O14,1987494.8
C26H26O18,1514024.1
C27H30O17,1649450.9
C28H34O16,2155053.5
C29H38O15,1607728.4
C30H42O14,1550899.1
C40H24O6N2,1488589.5
C31H32O14,1688270.8
C28H36O16,1693392.5
C40H36O5S,1545939.0
C29H26O16,1761663.1
C30H30O15,1689986.5
C31H34O14,1774470.0
C28H24O17,1655875.8
C29H28O16,1730631.5
C30H32O15,1963595.3
C45H32O2N2,1790802.8
C28H26O17,2565914.8
C29H30O16,2315038.8
C30H34O15,2632482.8
C44H30O3N2,2114854.8
C32H42O13,1558314.9
C28H28O17,1702398.0
C29H32O16,2100738.3
C30H36O15,2345990.5
C29H35O15N,1579642.4
C27H26O18,1756390.1
C28H30O17,2350314.3
C29H34O16,2358510.8
C30H38O15,2081523.1
C31H42O14,1768695.4
C28H32O17,1917405.1
C29H36O16,1849313.5
C30H40O15,1829350.0
C30H26O16,1470156.3
C34H42O8S2,1473753.8
C30H28O16,1613762.9
C39H22O8N2,2115253.8
C33H42O13,1611972.6
C29H28O17,1739170.6
C30H32O16,1755559.0
C32H40O14,1614767.5
C29H30O17,1609866.3
C30H34O16,1606286.3
C31H38O15,1471122.4
C29H32O17,2029926.9
C30H36O16,1580394.8
C29H34O17,1485365.9
C32H34O15,1538973.5
C30H28O17,2085933.4
C27H32O19,2004526.8
C33H40O14,1583668.8
C29H26O18,1876136.4
C30H30O17,1819306.4
C31H34O16,1469100.4
C32H38O15,1932462.5
C30H32O17,1882895.6
C31H36O16,1910545.3
C32H40O15,1871634.8
C33H44O14,1528596.4
C28H26O19,1605980.5
C30H34O17,1467231.0
C31H38O16,1979232.3
C30H36O13S2,1627546.1
C30H36O17,1920923.0
C42H26O7N2,1608133.0
C32H32O16,1689056.4
C30H44O15N2,10725345.0
C24H40O18N2S,2050034.9
C46H32O4N2,1723378.9
C30H30O18,1832430.3
C31H34O17,1734638.1
C32H38O16,1536493.9
C30H32O18,1648098.9
C32H32O17,1628062.1
C40H44O9S,1547227.9
C35H38O18,1756015.3
C51H90O3S,1602286.3
